Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,06 Sep 2007,Dividend - Rs. - 2.0000,-,19 Sep 2007,28 Sep 2007,06 Sep 2007,24 Sep 2007,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,05 Sep 2008,Dividend - Rs. - 2.0000,-,19 Sep 2008,25 Sep 2008,05 Sep 2008,24 Sep 2008,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,10 Sep 2009,Dividend - Rs. - 4.0000,-,23 Sep 2009,30 Sep 2009,10 Sep 2009,24 Sep 2009,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,03 Sep 2010,Dividend - Rs. - 2.0000,-,17 Sep 2010,24 Sep 2010,03 Sep 2010,22 Sep 2010,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,25 Aug 2011,Dividend - Rs. - 2.0000,-,08 Sep 2011,15 Sep 2011,25 Aug 2011,13 Sep 2011,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,11 Sep 2012,Dividend - Rs. - 2.5000,-,13 Sep 2012,20 Sep 2012,06 Sep 2012,12 Sep 2012,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,17 Sep 2013,Dividend - Rs. - 2.0000,-,19 Sep 2013,26 Sep 2013,12 Sep 2013,18 Sep 2013,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,22 Sep 2015,Dividend - Rs. - 0.5000,-,24 Sep 2015,30 Sep 2015,16 Sep 2015,23 Sep 2015,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,17 Dec 2015,Bonus issue 5:1,19 Dec 2015,-,-,14 Dec 2015,17 Dec 2015,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,17 May 2017,Stock  Split From Rs.10/- to Rs.1/-,18 May 2017,-,-,11 May 2017,17 May 2017,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,20 Sep 2017,Dividend - Rs. - 0.2500,-,22 Sep 2017,29 Sep 2017,15 Sep 2017,21 Sep 2017,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,19 Sep 2018,Dividend - Rs. - 0.0500,-,22 Sep 2018,29 Sep 2018,14 Sep 2018,19 Sep 2018,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,26 Nov 2018,Consolidation of Shares ,27 Nov 2018,-,-,16 Nov 2018,26 Nov 2018,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,20 Sep 2019,Dividend - Rs. - 0.5000,-,24 Sep 2019,30 Sep 2019,17 Sep 2019,23 Sep 2019,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,22 Dec 2020,Final Dividend - Rs. - 0.5000,-,24 Dec 2020,30 Dec 2020,17 Dec 2020,23 Dec 2020,-
