Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,07 Sep 2007,Dividend - Rs. - 3.0000,-,11 Sep 2007,25 Sep 2007,04 Sep 2007,10 Sep 2007,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,09 Sep 2008,Dividend - Rs. - 3.0000,-,11 Sep 2008,26 Sep 2008,04 Sep 2008,10 Sep 2008,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,09 Sep 2009,Dividend - Rs. - 3.0000,-,11 Sep 2009,24 Sep 2009,04 Sep 2009,10 Sep 2009,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,06 Sep 2010,Dividend - Rs. - 3.0000,-,08 Sep 2010,10 Sep 2010,01 Sep 2010,07 Sep 2010,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,06 Sep 2010,Bonus issue 1:1,-,08 Sep 2010,10 Sep 2010,01 Sep 2010,07 Sep 2010,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,29 Aug 2011,Dividend - Rs. - 2.0000,-,01 Sep 2011,22 Sep 2011,24 Aug 2011,29 Aug 2011,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,07 Sep 2012,Dividend - Rs. - 2.2000,-,11 Sep 2012,27 Sep 2012,04 Sep 2012,10 Sep 2012,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,29 Aug 2013,Dividend - Rs. - 2.2000,-,01 Sep 2013,19 Sep 2013,26 Aug 2013,29 Aug 2013,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,27 Aug 2014,Dividend - Rs. - 1.5000,-,01 Sep 2014,25 Sep 2014,22 Aug 2014,28 Aug 2014,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,28 Aug 2015,Dividend - Rs. - 2.5000,-,01 Sep 2015,15 Sep 2015,25 Aug 2015,31 Aug 2015,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,30 Aug 2016,Dividend - Rs. - 3.0000,-,01 Sep 2016,20 Sep 2016,25 Aug 2016,31 Aug 2016,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,30 Aug 2017,Dividend - Rs. - 1.5000,-,01 Sep 2017,30 Sep 2017,24 Aug 2017,31 Aug 2017,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,30 Aug 2018,Dividend - Rs. - 1.0000,-,01 Sep 2018,22 Sep 2018,27 Aug 2018,30 Aug 2018,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,29 Aug 2019,Dividend - Rs. - 1.5000,-,01 Sep 2019,24 Sep 2019,26 Aug 2019,29 Aug 2019,-
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,28 Aug 2020,Final Dividend - Rs. - 1.5000,-,01 Sep 2020,26 Sep 2020,25 Aug 2020,31 Aug 2020,-
