Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
503015,MODERN,MODERN INDIA LTD.-$,01 Nov 2007,Interim Dividend - Rs. - 1.0000,02 Nov 2007,-,-,26 Oct 2007,01 Nov 2007,-
503015,MODERN,MODERN INDIA LTD.-$,25 Jan 2008,-,01 Feb 2008,-,-,25 Jan 2008,31 Jan 2008,-
503015,MODERN,MODERN INDIA LTD.-$,04 Jul 2008,Final Dividend - Rs. - 0.2000,-,08 Jul 2008,16 Jul 2008,30 Jun 2008,07 Jul 2008,-
503015,MODERN,MODERN INDIA LTD.-$,10 Jul 2009,Dividend - Rs. - 0.5000,-,14 Jul 2009,24 Jul 2009,07 Jul 2009,13 Jul 2009,-
503015,MODERN,MODERN INDIA LTD.-$,16 Jul 2010,Dividend - Rs. - 0.4000,-,20 Jul 2010,30 Jul 2010,13 Jul 2010,19 Jul 2010,-
503015,MODERN,MODERN INDIA LTD.-$,15 Jul 2011,Dividend - Rs. - 0.4000,-,19 Jul 2011,28 Jul 2011,12 Jul 2011,18 Jul 2011,-
503015,MODERN,MODERN INDIA LTD.-$,30 Jul 2012,Dividend - Rs. - 0.4000,-,01 Aug 2012,08 Aug 2012,25 Jul 2012,31 Jul 2012,-
503015,MODERN,MODERN INDIA LTD.-$,12 Jul 2013,Dividend - Rs. - 0.5000,-,16 Jul 2013,23 Jul 2013,09 Jul 2013,15 Jul 2013,-
503015,MODERN,MODERN INDIA LTD.-$,10 Jul 2014,Dividend - Rs. - 0.5000,-,12 Jul 2014,23 Jul 2014,07 Jul 2014,10 Jul 2014,-
503015,MODERN,MODERN INDIA LTD.-$,23 Jul 2015,Dividend - Rs. - 0.1200,-,25 Jul 2015,08 Aug 2015,20 Jul 2015,23 Jul 2015,-
503015,MODERN,MODERN INDIA LTD.-$,07 Jul 2016,Dividend - Rs. - 0.3000,-,09 Jul 2016,22 Jul 2016,-,-,-
503015,MODERN,MODERN INDIA LTD.-$,20 Jul 2017,Dividend - Rs. - 0.3000,-,22 Jul 2017,08 Aug 2017,17 Jul 2017,20 Jul 2017,-
503015,MODERN,MODERN INDIA LTD.-$,26 Jul 2018,Dividend - Rs. - 0.3000,-,28 Jul 2018,10 Aug 2018,23 Jul 2018,26 Jul 2018,-
503015,MODERN,MODERN INDIA LTD.-$,11 Sep 2019,Dividend - Rs. - 0.2400,-,13 Sep 2019,27 Sep 2019,05 Sep 2019,12 Sep 2019,-
