Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500087,CIPLA,CIPLA LTD.,08 Aug 2007,Dividend - Rs. - 2.0000,-,10 Aug 2007,24 Aug 2007,03 Aug 2007,09 Aug 2007,-
500087,CIPLA,CIPLA LTD.,12 Aug 2008,Dividend - Rs. - 2.0000,-,14 Aug 2008,28 Aug 2008,07 Aug 2008,13 Aug 2008,-
500087,CIPLA,CIPLA LTD.,10 Aug 2009,Dividend - Rs. - 2.0000,-,12 Aug 2009,26 Aug 2009,05 Aug 2009,11 Aug 2009,-
500087,CIPLA,CIPLA LTD.,23 Jul 2010,Dividend - Rs. - 2.0000,-,27 Jul 2010,30 Jul 2010,20 Jul 2010,26 Jul 2010,-
500087,CIPLA,CIPLA LTD.,03 Sep 2010,Interim Dividend - Rs. - 0.8000,06 Sep 2010,-,-,30 Aug 2010,03 Sep 2010,-
500087,CIPLA,CIPLA LTD.,09 Aug 2011,Final Dividend - Rs. - 2.0000,-,11 Aug 2011,25 Aug 2011,04 Aug 2011,10 Aug 2011,-
500087,CIPLA,CIPLA LTD.,01 Aug 2012,Dividend - Rs. - 2.0000,-,03 Aug 2012,17 Aug 2012,27 Jul 2012,02 Aug 2012,-
500087,CIPLA,CIPLA LTD.,06 Aug 2013,Dividend - Rs. - 2.0000,-,08 Aug 2013,22 Aug 2013,01 Aug 2013,07 Aug 2013,-
500087,CIPLA,CIPLA LTD.,06 Aug 2014,Dividend - Rs. - 2.0000,-,08 Aug 2014,22 Aug 2014,01 Aug 2014,07 Aug 2014,-
500087,CIPLA,CIPLA LTD.,11 Aug 2015,Dividend - Rs. - 2.0000,-,13 Aug 2015,27 Aug 2015,06 Aug 2015,12 Aug 2015,-
500087,CIPLA,CIPLA LTD.,12 Sep 2016,Dividend - Rs. - 2.0000,-,15 Sep 2016,28 Sep 2016,07 Sep 2016,14 Sep 2016,-
500087,CIPLA,CIPLA LTD.,26 Jul 2017,Dividend - Rs. - 2.0000,-,28 Jul 2017,11 Aug 2017,21 Jul 2017,27 Jul 2017,-
500087,CIPLA,CIPLA LTD.,13 Aug 2018,Dividend - Rs. - 3.0000,-,16 Aug 2018,30 Aug 2018,08 Aug 2018,13 Aug 2018,-
500087,CIPLA,CIPLA LTD.,31 Jul 2019,Dividend - Rs. - 3.0000,-,02 Aug 2019,16 Aug 2019,26 Jul 2019,01 Aug 2019,-
500087,CIPLA,CIPLA LTD.,19 Mar 2020,Interim Dividend - Rs. - 3.0000,20 Mar 2020,-,-,13 Mar 2020,19 Mar 2020,-
500087,CIPLA,CIPLA LTD.,19 Mar 2020,Special Dividend - Rs. - 1.0000,20 Mar 2020,-,-,13 Mar 2020,19 Mar 2020,-
