Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,14 Sep 2007,Dividend - Rs. - 0.7500,-,18 Sep 2007,24 Sep 2007,11 Sep 2007,17 Sep 2007,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,17 Sep 2008,Dividend - Rs. - 0.7500,-,19 Sep 2008,26 Sep 2008,12 Sep 2008,18 Sep 2008,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,17 Sep 2009,Dividend - Rs. - 0.7500,-,19 Sep 2009,25 Sep 2009,15 Sep 2009,17 Sep 2009,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,05 Nov 2009,Interim Dividend - Rs. - 0.5000,06 Nov 2009,-,-,29 Oct 2009,05 Nov 2009,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,16 Sep 2010,Dividend - Rs. - 1.0000,-,20 Sep 2010,24 Sep 2010,13 Sep 2010,17 Sep 2010,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,15 Nov 2010,Interim Dividend - Rs. - 0.5000,16 Nov 2010,-,-,09 Nov 2010,15 Nov 2010,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,12 Sep 2011,Dividend - Rs. - 1.0000,-,14 Sep 2011,20 Sep 2011,07 Sep 2011,13 Sep 2011,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,07 Sep 2012,Dividend - Rs. - 1.5000,-,11 Sep 2012,17 Sep 2012,04 Sep 2012,10 Sep 2012,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,11 Sep 2013,Dividend - Rs. - 2.0000,-,13 Sep 2013,19 Sep 2013,05 Sep 2013,12 Sep 2013,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,22 Nov 2013,Stock  Split From Rs.5/- to Rs.1/-,25 Nov 2013,-,-,18 Nov 2013,22 Nov 2013,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,10 Sep 2014,Dividend - Rs. - 0.5000,-,12 Sep 2014,18 Sep 2014,05 Sep 2014,11 Sep 2014,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,01 Jul 2015,Bonus issue 1:1,02 Jul 2015,-,-,25 Jun 2015,01 Jul 2015,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,15 Sep 2015,Dividend - Rs. - 0.5000,-,18 Sep 2015,23 Sep 2015,10 Sep 2015,16 Sep 2015,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,07 Sep 2016,Final Dividend - Rs. - 0.6000,-,09 Sep 2016,14 Sep 2016,01 Sep 2016,08 Sep 2016,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,13 Sep 2017,Final Dividend - Rs. - 1.0000,-,15 Sep 2017,20 Sep 2017,-,-,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,18 Sep 2018,Final Dividend - Rs. - 1.5000,-,21 Sep 2018,26 Sep 2018,12 Sep 2018,19 Sep 2018,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,26 Jun 2019,Bonus issue 1:1,27 Jun 2019,-,-,20 Jun 2019,26 Jun 2019,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,18 Sep 2019,Final Dividend - Rs. - 0.9000,-,20 Sep 2019,25 Sep 2019,13 Sep 2019,19 Sep 2019,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,11 Mar 2020,Interim Dividend - Rs. - 1.2500,12 Mar 2020,-,-,04 Mar 2020,11 Mar 2020,-
