Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500575,VOLTAS,VOLTAS LTD.,27 Jun 2008,Dividend - Rs. - 1.3500,-,01 Jul 2008,28 Jul 2008,24 Jun 2008,27 Jun 2008,-
500575,VOLTAS,VOLTAS LTD.,10 Jul 2009,Dividend - Rs. - 1.6000,-,14 Jul 2009,10 Aug 2009,07 Jul 2009,13 Jul 2009,-
500575,VOLTAS,VOLTAS LTD.,16 Jul 2010,Dividend - Rs. - 2.0000,-,20 Jul 2010,16 Aug 2010,13 Jul 2010,19 Jul 2010,-
500575,VOLTAS,VOLTAS LTD.,22 Jul 2011,Dividend - Rs. - 2.0000,-,26 Jul 2011,16 Aug 2011,19 Jul 2011,25 Jul 2011,-
500575,VOLTAS,VOLTAS LTD.,01 Aug 2012,Dividend - Rs. - 1.6000,-,03 Aug 2012,23 Aug 2012,27 Jul 2012,02 Aug 2012,-
500575,VOLTAS,VOLTAS LTD.,02 Aug 2013,Dividend - Rs. - 1.6000,-,06 Aug 2013,19 Aug 2013,30 Jul 2013,05 Aug 2013,-
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Dividend - Rs. - 1.6000,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,-
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Dividend - Rs. - 1.6000,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,01 Oct 2014
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Special Dividend - Rs. - 0.2500,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,-
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Special Dividend - Rs. - 0.2500,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,01 Oct 2014
500575,VOLTAS,VOLTAS LTD.,10 Jul 2015,Dividend - Rs. - 2.2500,-,14 Jul 2015,03 Aug 2015,07 Jul 2015,13 Jul 2015,-
500575,VOLTAS,VOLTAS LTD.,05 Aug 2016,Dividend - Rs. - 2.6000,-,09 Aug 2016,29 Aug 2016,02 Aug 2016,08 Aug 2016,-
500575,VOLTAS,VOLTAS LTD.,04 Aug 2017,Dividend - Rs. - 3.5000,-,08 Aug 2017,28 Aug 2017,01 Aug 2017,07 Aug 2017,-
500575,VOLTAS,VOLTAS LTD.,03 Aug 2018,Dividend - Rs. - 4.0000,-,07 Aug 2018,27 Aug 2018,31 Jul 2018,06 Aug 2018,-
500575,VOLTAS,VOLTAS LTD.,17 Jul 2019,Final Dividend - Rs. - 4.0000,-,19 Jul 2019,09 Aug 2019,12 Jul 2019,18 Jul 2019,-
500575,VOLTAS,VOLTAS LTD.,05 Aug 2020,Dividend - Rs. - 4.0000,-,07 Aug 2020,21 Aug 2020,31 Jul 2020,06 Aug 2020,-
