Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,17 Aug 2007,Final Dividend - Rs. - 0.9000,-,22 Aug 2007,25 Aug 2007,13 Aug 2007,21 Aug 2007,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,05 Sep 2008,Dividend - Rs. - 0.6000,-,09 Sep 2008,13 Sep 2008,01 Sep 2008,08 Sep 2008,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,18 Sep 2009,Dividend - Rs. - 0.8000,-,23 Sep 2009,26 Sep 2009,15 Sep 2009,22 Sep 2009,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,26 Feb 2010,Stock  Split From Rs.10/- to Rs.1/-,02 Mar 2010,-,-,22 Feb 2010,26 Feb 2010,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,23 Aug 2010,Final Dividend - Rs. - 0.0600,-,25 Aug 2010,28 Aug 2010,17 Aug 2010,24 Aug 2010,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,26 Sep 2011,Final Dividend - Rs. - 0.0700,-,28 Sep 2011,30 Sep 2011,21 Sep 2011,27 Sep 2011,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,24 Sep 2012,Dividend - Rs. - 0.0800,-,26 Sep 2012,28 Sep 2012,18 Sep 2012,25 Sep 2012,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,02 Sep 2013,Dividend - Rs. - 0.0800,-,04 Sep 2013,07 Sep 2013,28 Aug 2013,03 Sep 2013,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,19 Sep 2016,Dividend - Rs. - 0.0500,-,21 Sep 2016,24 Sep 2016,14 Sep 2016,20 Sep 2016,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,18 Sep 2017,Dividend - Rs. - 0.0500,-,20 Sep 2017,23 Sep 2017,13 Sep 2017,19 Sep 2017,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,21 Sep 2018,Dividend - Rs. - 0.0500,-,25 Sep 2018,28 Sep 2018,17 Sep 2018,24 Sep 2018,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,25 Sep 2019,Dividend - Rs. - 0.0500,-,27 Sep 2019,30 Sep 2019,20 Sep 2019,26 Sep 2019,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,22 Sep 2020,Dividend - Rs. - 0.0500,-,24 Sep 2020,30 Sep 2020,17 Sep 2020,23 Sep 2020,-
