Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-19,5.01,5.13,4.66,4.9,4.885802727348783,11953.0,53.0,58400.0,11530.0,96.46,0.4699999999999997,-0.1099999999999994,1621382400.0
2021-05-18,5.01,5.02,4.89,4.9,4.96304935851304,40297.0,64.0,199996.0,34570.0,85.79,0.1299999999999999,-0.1099999999999994,1621296000.0
2021-05-17,4.92,4.92,4.46,4.79,4.5890887675339975,18678.0,80.0,85715.0,16704.0,89.43,0.4599999999999999,-0.1299999999999999,1621209600.0
2021-05-14,4.76,4.76,4.33,4.69,4.679400441072029,26753.0,64.0,125188.0,25349.0,94.75,0.4299999999999997,-0.0699999999999994,1620950400.0
2021-05-12,4.54,4.54,4.12,4.54,4.451713576800806,51588.0,63.0,229655.0,51387.0,99.61,0.4199999999999999,0.0,1620757800.0
2021-05-11,4.32,4.33,4.16,4.33,4.317400217941377,54143.0,64.0,233757.0,50978.0,94.15,0.1699999999999999,0.0099999999999997,1620671400.0
2021-05-10,4.13,4.13,3.8,4.13,4.090754556615355,52945.0,74.0,216585.0,52845.0,99.81,0.33,0.0,1620585000.0
2021-05-07,3.94,3.94,3.65,3.94,3.913424476029872,33208.0,32.0,129957.0,33208.0,100.0,0.29,0.0,1620345600.0
2021-05-06,3.5,3.79,3.43,3.76,3.641446872645064,6635.0,28.0,24161.0,6430.0,96.91,0.3599999999999999,0.2599999999999998,1620259200.0
2021-05-05,3.88,3.88,3.52,3.61,3.7089908256880735,13625.0,22.0,50535.0,11710.0,85.94,0.3599999999999999,-0.27,1620153000.0
2021-05-04,3.89,4.06,3.7,3.7,3.826173604960142,4516.0,19.0,17279.0,4514.0,99.96,0.3599999999999994,-0.1899999999999999,1620086400.0
2021-05-03,3.9,3.9,3.6,3.89,3.711872612835548,18589.0,19.0,69000.0,18588.0,99.99,0.3,-0.01,1620000000.0
2021-04-30,3.61,3.99,3.61,3.72,3.912416134508124,24742.0,23.0,96801.0,23883.0,96.53,0.38,0.11,1619740800.0
2021-04-29,4.0,4.0,3.8,3.8,3.8987278623098014,4009.0,13.0,15630.0,4008.0,99.98,0.2,-0.2,1619654400.0
2021-04-28,4.0,4.0,3.7,3.99,3.905024239753195,4538.0,13.0,17721.0,4529.0,99.8,0.3,-0.01,1619568000.0
2021-04-27,3.86,4.03,3.68,3.89,3.871183747588242,8811.0,12.0,34109.0,8811.0,100.0,0.35,0.03,1619481600.0
2021-04-26,3.88,3.88,3.52,3.86,3.587797619047619,2016.0,9.0,7233.0,2016.0,100.0,0.36,-0.02,1619395200.0
2021-04-23,3.52,3.88,3.52,3.7,3.706769804696072,18228.0,16.0,67567.0,18228.0,100.0,0.36,0.18,1619136000.0
2021-04-22,3.75,3.75,3.67,3.7,3.697300215982721,9260.0,10.0,34237.0,9260.0,100.0,0.08,-0.05,1619049600.0
2021-04-20,3.7,3.7,3.55,3.69,3.649235092101155,6406.0,6.0,23377.0,6406.0,100.0,0.15,-0.01,1618876800.0
2021-04-19,3.53,3.7,3.53,3.7,3.578084453880632,8478.0,14.0,30335.0,8478.0,100.0,0.17,0.17,1618790400.0
2021-04-16,3.41,3.75,3.41,3.7,3.67325,12000.0,18.0,44079.0,12000.0,100.0,0.34,0.29,1618531200.0
2021-04-15,3.45,3.58,3.41,3.58,3.4815724815724813,2849.0,9.0,9919.0,2849.0,100.0,0.17,0.13,1618444800.0
2021-04-13,3.57,3.73,3.5,3.58,3.533400809716599,4940.0,10.0,17455.0,4940.0,100.0,0.23,0.01,1618272000.0
2021-04-12,3.58,3.58,3.4,3.57,3.417677175963352,3711.0,7.0,12683.0,3711.0,100.0,0.18,-0.01,1618185600.0
2021-04-09,3.41,3.58,3.25,3.57,3.4903373356203544,8745.0,21.0,30523.0,8745.0,100.0,0.33,0.16,1617926400.0
2021-04-08,3.2,3.41,3.1,3.41,3.3934310436164576,5663.0,17.0,19217.0,5663.0,100.0,0.31,0.21,1617840000.0
2021-04-07,3.22,3.48,3.22,3.25,3.2760115606936417,692.0,4.0,2267.0,692.0,100.0,0.26,0.03,1617753600.0
2021-04-06,3.5,3.5,3.19,3.35,3.234330668042301,7754.0,20.0,25079.0,7754.0,100.0,0.31,-0.15,1617667200.0
2021-04-05,3.47,3.47,3.16,3.35,3.235977151418672,10679.0,22.0,34557.0,10679.0,100.0,0.31,-0.12,1617580800.0
2021-04-01,3.35,3.35,3.04,3.32,3.2387060791968767,1793.0,10.0,5807.0,1793.0,100.0,0.31,-0.03,1617235200.0
2021-03-31,2.92,3.2,2.92,3.2,3.014388489208633,1668.0,11.0,5028.0,1668.0,100.0,0.28,0.28,1617148800.0
2021-03-30,3.08,3.08,2.8,3.07,2.899344627179424,8087.0,20.0,23447.0,8087.0,100.0,0.28,-0.01,1617062400.0
2021-03-26,2.87,3.16,2.87,2.94,2.955640423031728,3404.0,14.0,10061.0,3404.0,100.0,0.29,0.07,1616716800.0
2021-03-25,3.2,3.3,3.0,3.01,3.1338780274292386,17135.0,16.0,53699.0,17135.0,100.0,0.3,-0.19,1616630400.0
2021-03-24,3.05,3.2,3.0,3.15,3.1618589743589745,15600.0,19.0,49325.0,15600.0,100.0,0.2,0.1,1616544000.0
2021-03-23,3.37,3.37,3.05,3.05,3.062489110865904,17219.0,19.0,52733.0,17219.0,100.0,0.32,-0.32,1616457600.0
2021-03-22,2.98,3.28,2.98,3.21,3.1678734245105926,3729.0,20.0,11813.0,3729.0,100.0,0.3,0.23,1616371200.0
2021-03-19,3.13,3.13,3.1,3.13,3.125586068318821,2986.0,10.0,9333.0,2986.0,100.0,0.03,0.0,1616112000.0
2021-03-18,2.96,2.99,2.82,2.99,2.895204718351996,11699.0,17.0,33871.0,11699.0,100.0,0.17,0.03,1616025600.0
2021-03-17,3.1,3.1,2.96,2.96,2.961372549019608,10200.0,7.0,30206.0,10200.0,100.0,0.14,-0.14,1615939200.0
2021-03-16,3.42,3.42,3.1,3.1,3.171628721541156,2855.0,9.0,9055.0,2855.0,100.0,0.32,-0.32,1615852800.0
2021-03-15,3.27,3.27,2.97,3.26,3.1037782139352306,4076.0,14.0,12651.0,4076.0,100.0,0.3,-0.01,1615766400.0
2021-03-12,3.36,3.36,3.11,3.12,3.1207618691063947,42737.0,13.0,133372.0,42737.0,100.0,0.25,-0.24,1615507200.0
2021-03-10,3.41,3.41,3.1,3.2,3.259960718294052,14256.0,24.0,46474.0,14256.0,100.0,0.31,-0.21,1615334400.0
2021-03-09,3.3,3.45,3.17,3.25,3.4339514797408865,15746.0,26.0,54071.0,15746.0,100.0,0.28,-0.05,1615248000.0
2021-03-08,3.1,3.3,3.0,3.3,3.113003034961176,50742.0,31.0,157960.0,50742.0,100.0,0.3,0.2,1615161600.0
2021-03-05,3.42,3.42,3.11,3.15,3.1423240938166312,1876.0,16.0,5895.0,1876.0,100.0,0.31,-0.27,1614902400.0
2021-03-04,3.37,3.38,3.06,3.27,3.3468665022449886,15813.0,29.0,52924.0,15813.0,100.0,0.32,-0.1,1614816000.0
2021-03-03,3.19,3.34,3.04,3.22,3.101513953225624,17702.0,35.0,54903.0,17702.0,100.0,0.3,0.03,1614729600.0
2021-03-02,3.46,3.46,3.14,3.19,3.288948937756244,10732.0,33.0,35297.0,10732.0,100.0,0.32,-0.27,1614643200.0
2021-03-01,3.4,3.4,3.25,3.3,3.351496804574504,17838.0,26.0,59784.0,17838.0,100.0,0.15,-0.1,1614556800.0
2021-02-26,3.0,3.24,2.94,3.24,2.9543958845066505,21577.0,27.0,63747.0,21577.0,100.0,0.3,0.24,1614297600.0
2021-02-25,3.25,3.3,3.09,3.09,3.1246713409290097,31948.0,51.0,99827.0,31948.0,100.0,0.21,-0.16,1614211200.0
2021-02-24,3.42,3.42,3.25,3.25,3.253495942414378,21811.0,40.0,70962.0,21811.0,100.0,0.17,-0.17,1614124800.0
2021-02-23,3.59,3.59,3.42,3.42,3.4522900763358777,2620.0,11.0,9045.0,2620.0,100.0,0.17,-0.17,1614038400.0
2021-02-22,3.95,3.95,3.59,3.59,3.660418482999128,6882.0,24.0,25191.0,6882.0,100.0,0.36,-0.36,1613952000.0
2021-02-19,4.14,4.14,3.76,3.77,3.8245813748531137,27232.0,30.0,104151.0,27232.0,100.0,0.38,-0.37,1613692800.0
2021-02-18,4.3,4.3,3.9,3.95,3.9788872329855938,4026.0,13.0,16019.0,4026.0,100.0,0.4,-0.35,1613606400.0
2021-02-17,4.45,4.45,4.03,4.1,4.127291594603944,28910.0,27.0,119320.0,28910.0,100.0,0.42,-0.35,1613520000.0
2021-02-16,4.27,4.27,3.87,4.24,4.1846558856713045,5318.0,21.0,22254.0,5318.0,100.0,0.4,-0.03,1613433600.0
2021-02-15,4.45,4.45,4.04,4.07,4.211918063314712,8055.0,29.0,33927.0,8055.0,100.0,0.41,-0.38,1613347200.0
2021-02-12,4.32,4.32,3.94,4.25,4.2072158365261805,9396.0,26.0,39531.0,9396.0,100.0,0.38,-0.07,1613088000.0
2021-02-11,4.2,4.35,3.98,4.12,4.087209302325581,7396.0,28.0,30229.0,7396.0,100.0,0.37,-0.08,1613001600.0
2021-02-10,4.2,4.2,3.82,4.18,4.107162764771461,7176.0,28.0,29473.0,7176.0,100.0,0.38,-0.02,1612915200.0
2021-02-09,3.9,4.1,3.9,4.0,3.998633879781421,8784.0,15.0,35124.0,8784.0,100.0,0.2,0.1,1612828800.0
2021-02-08,4.07,4.07,3.9,4.06,3.9487354750512647,4389.0,22.0,17331.0,4389.0,100.0,0.17,-0.01,1612742400.0
2021-02-05,4.04,4.04,3.88,3.88,3.922518159806295,413.0,8.0,1620.0,413.0,100.0,0.16,-0.16,1612483200.0
2021-02-04,3.88,4.06,3.75,4.04,3.912563131313131,6336.0,35.0,24790.0,6336.0,100.0,0.31,0.16,1612396800.0
2021-02-03,3.7,3.88,3.52,3.88,3.7162790697674417,4730.0,32.0,17578.0,4730.0,100.0,0.36,0.18,1612310400.0
2021-02-02,3.87,3.87,3.68,3.7,3.681990162693909,5286.0,10.0,19463.0,5286.0,100.0,0.19,-0.17,1612224000.0
2021-02-01,3.88,4.0,3.87,3.87,3.902050113895216,5268.0,18.0,20556.0,5268.0,100.0,0.13,-0.01,1612137600.0
2021-01-29,3.7,3.88,3.52,3.87,3.770928196147111,2855.0,14.0,10766.0,2855.0,100.0,0.36,0.17,1611878400.0
2021-01-28,3.7,3.7,3.4,3.7,3.413736263736264,1820.0,10.0,6213.0,1820.0,100.0,0.3,0.0,1611792000.0
2021-01-27,3.55,3.55,3.38,3.55,3.546019072965181,4509.0,18.0,15989.0,4509.0,100.0,0.17,0.0,1611705600.0
2021-01-25,3.75,3.79,3.45,3.55,3.763710917478216,1951.0,11.0,7343.0,1951.0,100.0,0.34,-0.2,1611532800.0
2021-01-22,3.28,3.61,3.28,3.61,3.5041384499623778,3987.0,15.0,13971.0,3987.0,100.0,0.33,0.33,1611273600.0
2021-01-21,3.79,3.79,3.43,3.44,3.621670400796616,16068.0,29.0,58193.0,16068.0,100.0,0.36,-0.35,1611187200.0
