Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-21,6.2,6.5,6.0,6.0,6.087935429056924,2354.0,8.0,14331.0,2354.0,100.0,0.5,-0.2000000000000001,1621555200.0
2021-05-18,6.2,6.2,6.2,6.2,6.2,100.0,1.0,620.0,100.0,100.0,0.0,0.0,1621296000.0
2021-05-14,6.4,6.4,6.22,6.22,6.391,2000.0,5.0,12782.0,2000.0,100.0,0.1800000000000006,-0.1800000000000006,1620950400.0
2021-05-12,6.2,6.2,6.2,6.2,6.2,1000.0,5.0,6200.0,1000.0,100.0,0.0,0.0,1620757800.0
2021-05-11,6.2,6.2,6.2,6.2,6.199195171026157,994.0,2.0,6162.0,994.0,100.0,0.0,0.0,1620671400.0
2021-05-10,6.25,6.4,6.1,6.1,6.299333333333333,1500.0,4.0,9449.0,1500.0,100.0,0.3000000000000007,-0.1500000000000003,1620585000.0
2021-05-07,6.1,6.1,6.1,6.1,6.097777777777778,225.0,2.0,1372.0,225.0,100.0,0.0,0.0,1620345600.0
2021-05-06,6.1,6.1,6.1,6.1,6.1,10.0,1.0,61.0,10.0,100.0,0.0,0.0,1620259200.0
2021-05-03,6.28,6.28,6.28,6.28,6.278606965174129,603.0,1.0,3786.0,603.0,100.0,0.0,0.0,1620000000.0
2021-04-30,6.28,6.28,6.28,6.28,6.28,450.0,2.0,2826.0,450.0,100.0,0.0,0.0,1619740800.0
2021-04-28,6.28,6.28,6.28,6.28,6.279527559055119,1524.0,5.0,9570.0,1524.0,100.0,0.0,0.0,1619568000.0
2021-04-22,6.61,6.61,6.61,6.61,6.571428571428571,14.0,7.0,92.0,14.0,100.0,0.0,0.0,1619049600.0
2021-04-16,6.61,6.61,6.61,6.61,6.6093906093906085,1001.0,3.0,6616.0,1001.0,100.0,0.0,0.0,1618531200.0
2021-04-15,6.3,6.61,6.3,6.61,6.574158325750681,1099.0,8.0,7225.0,1099.0,100.0,0.31,0.31,1618444800.0
2021-04-13,6.0,6.3,6.0,6.3,6.027272727272727,550.0,2.0,3315.0,550.0,100.0,0.3,0.3,1618272000.0
2021-04-12,6.0,6.0,6.0,6.0,6.0,166120.0,5.0,996720.0,166120.0,100.0,0.0,0.0,1618185600.0
2021-04-09,5.72,5.72,5.72,5.72,5.719123505976096,1004.0,5.0,5742.0,1004.0,100.0,0.0,0.0,1617926400.0
2021-04-08,6.03,6.03,6.02,6.02,6.020833333333333,6000.0,7.0,36125.0,6000.0,100.0,0.01,-0.01,1617840000.0
2021-04-07,6.33,6.33,6.33,6.33,6.33,100.0,1.0,633.0,100.0,100.0,0.0,0.0,1617753600.0
