Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-21,216.0,225.0,215.3,218.7,221.07649487405484,21557.0,913.0,4765746.0,11504.0,53.37,9.699999999999989,2.6999999999999886,1621555200.0
2021-05-20,216.0,218.35,211.8,213.1,215.99686369119425,12435.0,386.0,2685921.0,6272.0,50.44,6.549999999999983,-2.9000000000000057,1621468800.0
2021-05-19,207.7,219.8,205.25,217.2,214.08274134212863,31532.0,1204.0,6750457.0,13621.0,43.2,14.550000000000011,9.5,1621382400.0
2021-05-18,206.7,209.35,203.05,203.6,205.88010204081635,5096.0,177.0,1049165.0,3620.0,71.04,6.299999999999983,-3.0999999999999943,1621296000.0
2021-05-17,208.75,208.75,202.7,204.3,204.52123327516,8595.0,396.0,1757860.0,6281.0,73.08,6.050000000000011,-4.449999999999989,1621209600.0
2021-05-14,208.5,210.8,203.35,204.65,206.1495283018868,8480.0,390.0,1748148.0,5000.0,58.96,7.450000000000017,-3.8499999999999934,1620950400.0
2021-05-12,208.0,214.0,207.45,208.0,210.7255801506289,26157.0,858.0,5511949.0,15222.0,58.19,6.550000000000011,0.0,1620757800.0
2021-05-11,205.65,214.45,202.0,208.3,208.8239557039329,24562.0,1196.0,5129134.0,11067.0,45.06,12.449999999999989,2.6500000000000057,1620671400.0
2021-05-10,203.9,207.9,201.1,205.65,204.14241316270568,21880.0,583.0,4466636.0,9584.0,43.8,6.800000000000011,1.75,1620585000.0
2021-05-07,201.6,202.5,198.3,199.4,200.2139917695473,8505.0,427.0,1702820.0,5591.0,65.74,4.199999999999989,-2.1999999999999886,1620345600.0
2021-05-06,203.0,205.25,198.95,199.65,201.7436188315372,8815.0,360.0,1778370.0,5965.0,67.67,6.300000000000011,-3.3499999999999943,1620259200.0
2021-05-05,202.2,205.9,200.35,202.65,203.26436392369345,17718.0,556.0,3601438.0,11580.0,65.36,5.550000000000011,0.450000000000017,1620153000.0
2021-05-04,199.1,206.0,196.85,197.95,202.167622523462,19180.0,751.0,3877575.0,12020.0,62.67,9.150000000000006,-1.1500000000000057,1620086400.0
2021-05-03,195.0,203.0,195.0,201.1,198.32741617357,16224.0,656.0,3217664.0,10495.0,64.69,8.0,6.1,1620000000.0
2021-04-30,201.4,206.0,199.4,201.05,202.6318101397108,16391.0,562.0,3321338.0,6196.0,37.8,6.6,-0.35,1619740800.0
2021-04-29,191.75,204.6,190.0,201.35,197.50600386262488,35727.0,1091.0,7056297.0,15798.0,44.22,14.6,9.6,1619654400.0
2021-04-28,191.6,193.4,188.0,190.35,191.10536257739528,9529.0,235.0,1821043.0,6877.0,72.17,5.4,-1.25,1619568000.0
2021-04-27,189.95,190.75,187.5,187.95,189.14970777761127,6673.0,165.0,1262196.0,3102.0,46.49,3.25,-2.0,1619481600.0
2021-04-26,187.5,190.75,187.3,187.85,189.13719238816373,10037.0,377.0,1898370.0,6701.0,66.76,3.45,0.35,1619395200.0
2021-04-23,186.45,188.9,185.0,186.9,187.36301666306,9242.0,273.0,1731609.0,6922.0,74.9,3.9,0.45,1619136000.0
2021-04-22,187.0,187.0,183.0,183.75,184.2618822518264,11635.0,390.0,2143887.0,8596.0,73.88,4.0,-3.25,1619049600.0
2021-04-20,181.7,189.5,181.7,184.75,185.33954880294647,13032.0,307.0,2415345.0,4735.0,36.33,7.8,3.05,1618876800.0
2021-04-19,185.9,185.9,178.85,179.85,181.26805324459235,6010.0,293.0,1089421.0,3669.0,61.05,7.05,-6.05,1618790400.0
2021-04-16,189.4,193.45,187.0,187.9,189.48720672009267,10357.0,518.0,1962519.0,6409.0,61.88,6.45,-1.5,1618531200.0
2021-04-15,195.6,196.0,185.8,187.7,189.03481392557023,6664.0,478.0,1259728.0,4566.0,68.52,10.2,-7.9,1618444800.0
2021-04-13,189.0,198.0,186.4,192.05,190.06085096268123,8414.0,389.0,1599172.0,5505.0,65.43,11.6,3.05,1618272000.0
2021-04-12,192.8,192.85,183.3,184.9,187.7479094933596,8132.0,344.0,1526766.0,3933.0,48.36,9.55,-7.9,1618185600.0
2021-04-09,199.7,202.45,198.25,199.3,200.54917234664072,5135.0,279.0,1029820.0,3173.0,61.79,4.2,-0.4,1617926400.0
2021-04-08,200.4,203.5,198.25,198.6,201.21746229949088,10411.0,393.0,2094875.0,4798.0,46.09,5.25,-1.8,1617840000.0
2021-04-07,198.75,203.9,196.5,199.35,199.68106197144044,14426.0,534.0,2880599.0,4464.0,30.94,7.4,0.6,1617753600.0
2021-04-06,194.05,199.3,194.05,197.6,197.42034378876485,5643.0,176.0,1114043.0,3036.0,53.8,5.25,3.55,1617667200.0
2021-04-05,198.0,200.2,192.35,195.4,195.13176087840583,4918.0,172.0,959658.0,2347.0,47.72,7.85,-2.6,1617580800.0
2021-04-01,192.35,198.1,192.35,197.25,196.13477157360407,3940.0,146.0,772771.0,2159.0,54.8,5.75,4.9,1617235200.0
2021-03-31,189.25,192.1,188.1,188.6,190.2015466408893,2069.0,117.0,393527.0,1181.0,57.08,4.0,-0.65,1617148800.0
2021-03-30,191.7,193.05,189.95,191.2,191.35608096005728,5583.0,143.0,1068341.0,2458.0,44.03,3.1,-0.5,1617062400.0
2021-03-26,186.6,195.1,184.45,189.8,190.14814908210607,39656.0,878.0,7540515.0,7756.0,19.56,10.65,3.2,1616716800.0
2021-03-25,189.3,189.4,181.2,183.25,184.94675104182744,6479.0,221.0,1198270.0,2331.0,35.98,8.2,-6.05,1616630400.0
2021-03-24,195.0,195.8,187.3,188.3,191.1203743700504,6945.0,337.0,1327331.0,4858.0,69.95,8.5,-6.7,1616544000.0
2021-03-23,196.75,197.35,194.3,195.3,196.0478364709188,14236.0,231.0,2790937.0,10848.0,76.2,3.05,-1.45,1616457600.0
2021-03-22,195.25,198.7,192.75,194.65,195.30509717638432,13635.0,421.0,2662985.0,10941.0,80.24,5.95,-0.6,1616371200.0
2021-03-19,191.1,194.65,187.7,192.95,191.9449826636753,19612.0,501.0,3764425.0,5780.0,29.47,6.95,1.85,1616112000.0
2021-03-18,205.0,205.0,192.05,193.35,196.54178454010244,13079.0,579.0,2570570.0,5815.0,44.46,12.95,-11.65,1616025600.0
2021-03-17,202.0,204.85,194.05,195.55,199.10641925119663,15251.0,656.0,3036572.0,8980.0,58.88,10.8,-6.45,1615939200.0
2021-03-16,205.0,211.0,200.0,202.3,205.15772034459908,9054.0,462.0,1857498.0,3464.0,38.26,11.0,-2.7,1615852800.0
2021-03-15,210.0,210.0,199.05,203.15,201.9113977884888,14108.0,654.0,2848566.0,6988.0,49.53,10.95,-6.85,1615766400.0
2021-03-12,202.0,212.0,202.0,206.7,208.43005126014523,9364.0,378.0,1951739.0,5708.0,60.96,10.0,4.7,1615507200.0
2021-03-10,207.45,212.4,207.1,209.1,210.06011643103244,8417.0,287.0,1768076.0,3665.0,43.54,5.3,1.65,1615334400.0
2021-03-09,210.0,211.4,206.0,207.35,208.122666036398,8462.0,400.0,1761134.0,4509.0,53.29,5.4,-2.65,1615248000.0
2021-03-08,214.7,215.85,207.75,209.05,211.75721714183248,5577.0,170.0,1180970.0,3258.0,58.42,8.1,-5.65,1615161600.0
2021-03-05,218.0,219.0,208.85,210.75,212.50488463936807,14433.0,353.0,3067083.0,6949.0,48.15,10.15,-7.25,1614902400.0
2021-03-04,216.75,222.6,215.8,217.6,219.00543912973924,12502.0,304.0,2738006.0,5808.0,46.46,6.8,0.85,1614816000.0
2021-03-03,221.0,226.8,217.1,218.65,222.40851463452807,12778.0,336.0,2841936.0,6523.0,51.05,9.7,-2.35,1614729600.0
2021-03-02,220.0,228.0,216.55,222.1,222.9751256191868,28061.0,787.0,6256905.0,17085.0,60.89,11.45,2.1,1614643200.0
2021-03-01,214.0,224.0,207.5,219.5,215.21824690600388,48885.0,982.0,10520944.0,20250.0,41.42,16.5,5.5,1614556800.0
2021-02-26,208.0,210.5,205.15,207.3,208.2580666711204,14969.0,405.0,3117415.0,6630.0,44.29,5.35,-0.7,1614297600.0
2021-02-25,205.0,213.0,205.0,209.0,209.5260493890281,19559.0,576.0,4098120.0,6415.0,32.8,8.0,4.0,1614211200.0
2021-02-24,208.8,208.8,202.05,203.7,205.27467849621365,22317.0,461.0,4581115.0,15052.0,67.45,6.75,-5.1,1614124800.0
2021-02-23,207.0,211.2,204.5,206.25,207.33164327266903,18737.0,449.0,3884773.0,12125.0,64.71,6.7,-0.75,1614038400.0
2021-02-22,210.0,215.0,203.55,204.8,208.35075364467505,16188.0,509.0,3372782.0,10048.0,62.07,11.45,-5.2,1613952000.0
2021-02-19,215.0,217.95,210.85,212.05,214.817042353179,9893.0,238.0,2125185.0,6344.0,64.13,7.1,-2.95,1613692800.0
2021-02-18,218.85,221.4,214.0,214.6,217.07589101010697,16919.0,484.0,3672707.0,9880.0,58.4,7.4,-4.25,1613606400.0
2021-02-17,219.2,220.15,216.65,217.55,218.07235180508096,6731.0,166.0,1467845.0,4123.0,61.25,3.5,-1.65,1613520000.0
2021-02-16,225.3,225.3,218.0,219.25,221.05198204936423,5348.0,172.0,1182186.0,3534.0,66.08,7.3,-6.05,1613433600.0
2021-02-15,225.95,228.9,223.05,224.5,225.09838742600527,4899.0,231.0,1102757.0,3208.0,65.48,5.85,-1.45,1613347200.0
2021-02-12,220.95,231.4,220.55,223.1,226.44055625790136,19775.0,678.0,4477862.0,7852.0,39.71,10.85,2.15,1613088000.0
2021-02-11,220.7,226.0,218.35,219.2,221.5484464055893,16317.0,486.0,3615006.0,10214.0,62.6,7.65,-1.5,1613001600.0
2021-02-10,219.8,224.75,214.0,222.45,219.6465198237885,11350.0,328.0,2492988.0,4493.0,39.59,10.75,2.65,1612915200.0
2021-02-09,225.1,227.25,218.25,219.4,221.92909586742184,28602.0,778.0,6347616.0,16188.0,56.6,9.0,-5.7,1612828800.0
2021-02-08,239.0,239.0,224.55,226.9,231.4589071327684,22656.0,665.0,5243933.0,11421.0,50.41,14.45,-12.1,1612742400.0
2021-02-05,218.95,239.7,216.5,234.8,231.84129402399188,72858.0,2298.0,16891493.0,28687.0,39.37,23.2,15.85,1612483200.0
2021-02-04,212.0,219.4,210.5,216.35,215.9027716021936,20241.0,622.0,4370088.0,11990.0,59.24,8.9,4.35,1612396800.0
2021-02-03,210.6,215.35,208.15,210.3,211.90819795995463,10588.0,468.0,2243684.0,5504.0,51.98,7.2,-0.3,1612310400.0
2021-02-02,212.25,214.0,208.0,210.55,210.58266809316103,12151.0,432.0,2558790.0,6396.0,52.64,6.0,-1.7,1612224000.0
2021-02-01,205.6,212.2,205.0,208.7,208.33478562233884,10099.0,299.0,2103973.0,4272.0,42.3,7.2,3.1,1612137600.0
2021-01-29,212.0,215.95,205.05,206.7,210.47484117613988,17787.0,614.0,3743716.0,5983.0,33.64,10.9,-5.3,1611878400.0
2021-01-28,208.0,212.0,205.9,207.85,209.0869136343709,9124.0,441.0,1907709.0,4303.0,47.16,6.1,-0.15,1611792000.0
2021-01-27,210.65,214.7,205.8,208.25,209.77408354646207,14076.0,635.0,2952780.0,6683.0,47.48,8.9,-2.4,1611705600.0
2021-01-25,221.3,221.85,209.8,211.35,214.42467513922605,21009.0,788.0,4504848.0,12356.0,58.81,12.05,-9.95,1611532800.0
2021-01-22,226.0,228.2,215.7,218.15,221.5461390398551,17664.0,583.0,3913391.0,7846.0,44.42,12.5,-7.85,1611273600.0
