Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-17,16.0,16.75,15.4,16.4,16.36875,800.0,17.0,13095.0,754.0,94.25,1.3499999999999996,0.3999999999999986,1621209600.0
2021-05-14,16.05,16.95,15.65,16.2,16.04196357878068,1263.0,23.0,20261.0,1045.0,82.74,1.299999999999999,0.1499999999999985,1620950400.0
2021-05-12,16.0,17.4,15.55,16.2,16.29232400901498,7543.0,41.0,122893.0,5912.0,78.38,1.8499999999999976,0.1999999999999993,1620757800.0
2021-05-11,15.35,16.25,15.35,15.8,15.83689538807649,1778.0,20.0,28158.0,1711.0,96.23,0.9000000000000004,0.450000000000001,1620671400.0
2021-05-10,16.5,16.5,15.45,16.05,15.992455020313407,3446.0,19.0,55110.0,3296.0,95.65,1.0500000000000007,-0.4499999999999993,1620585000.0
2021-05-07,17.4,17.4,15.35,16.0,15.65056433408578,4430.0,41.0,69332.0,4150.0,93.68,2.049999999999999,-1.3999999999999986,1620345600.0
2021-05-06,16.1,16.5,15.65,15.8,16.18621399176955,972.0,19.0,15733.0,960.0,98.77,0.8499999999999996,-0.3000000000000007,1620259200.0
2021-05-05,17.4,17.4,15.45,16.0,15.990367992096814,8098.0,48.0,129490.0,7168.0,88.52,1.9499999999999995,-1.3999999999999986,1620153000.0
2021-05-04,17.95,17.95,16.15,17.2,17.274139095205943,1481.0,15.0,25583.0,1470.0,99.26,1.8000000000000007,-0.75,1620086400.0
2021-05-03,17.8,17.8,16.15,16.65,16.746341463414634,1025.0,9.0,17165.0,1020.0,99.51,1.65,-1.15,1620000000.0
2021-04-30,17.8,17.8,16.0,16.15,16.46242774566474,1211.0,15.0,19936.0,600.0,49.55,1.8,-1.65,1619740800.0
2021-04-29,16.2,17.5,16.2,17.0,16.76086956521739,46.0,6.0,771.0,46.0,100.0,1.3,0.8,1619654400.0
2021-04-28,17.15,17.45,16.0,17.25,17.04024496937883,1143.0,16.0,19477.0,995.0,87.05,1.45,0.1,1619568000.0
2021-04-27,16.8,16.8,16.15,16.8,16.78731343283582,268.0,8.0,4499.0,268.0,100.0,0.65,0.0,1619481600.0
2021-04-26,16.0,16.85,16.0,16.8,16.642857142857142,350.0,8.0,5825.0,306.0,87.43,0.85,0.8,1619395200.0
2021-04-23,15.5,16.75,15.5,16.25,16.090542009628823,6439.0,28.0,103607.0,5208.0,80.88,1.25,0.75,1619136000.0
2021-04-22,16.5,17.5,15.25,15.45,15.458731537793224,1151.0,11.0,17793.0,1148.0,99.74,2.25,-1.05,1619049600.0
2021-04-20,16.0,16.65,16.0,16.5,16.613729977116705,2185.0,14.0,36301.0,2153.0,98.54,0.65,0.5,1618876800.0
2021-04-19,17.5,17.8,15.55,16.7,15.888558986539984,5052.0,29.0,80269.0,4223.0,83.59,2.25,-0.8,1618790400.0
2021-04-16,16.2,17.45,15.25,16.5,16.46760343481655,1281.0,46.0,21095.0,862.0,67.29,2.2,0.3,1618531200.0
2021-04-15,16.65,18.0,15.05,16.35,17.215962441314552,1491.0,31.0,25669.0,1136.0,76.19,2.95,-0.3,1618444800.0
2021-04-13,17.35,18.0,15.65,16.3,16.16972814107274,1361.0,22.0,22007.0,1007.0,73.99,2.35,-1.05,1618272000.0
2021-04-12,17.0,17.45,16.2,17.0,17.0,2155.0,18.0,36635.0,2151.0,99.81,1.25,0.0,1618185600.0
2021-04-09,17.7,17.75,17.0,17.0,17.543046357615893,906.0,18.0,15894.0,794.0,87.64,0.75,-0.7,1617926400.0
2021-04-08,17.25,17.95,17.2,17.75,17.647798742138363,954.0,18.0,16836.0,426.0,44.65,0.75,0.5,1617840000.0
2021-04-07,18.6,18.6,15.2,17.95,17.208798017348204,14526.0,51.0,249975.0,7638.0,52.58,3.4,-0.65,1617753600.0
2021-04-06,16.95,18.45,16.95,18.2,17.601123595505616,4094.0,44.0,72059.0,2465.0,60.21,1.5,1.25,1617667200.0
