Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-21,4.96,4.96,4.95,4.95,4.954861111111111,576.0,13.0,2854.0,576.0,100.0,0.0099999999999997,-0.0099999999999997,1621555200.0
2021-05-20,4.78,4.87,4.78,4.87,4.779918864097363,986.0,5.0,4713.0,986.0,100.0,0.0899999999999998,0.0899999999999998,1621468800.0
2021-05-19,4.78,4.78,4.78,4.78,4.77710843373494,166.0,7.0,793.0,166.0,100.0,0.0,0.0,1621382400.0
2021-05-18,4.6,4.69,4.6,4.69,4.67379077615298,889.0,9.0,4155.0,789.0,88.75,0.0900000000000007,0.0900000000000007,1621296000.0
2021-05-17,4.6,4.69,4.6,4.6,4.6,3475.0,6.0,15985.0,3475.0,100.0,0.0900000000000007,0.0,1621209600.0
2021-05-14,4.64,4.64,4.6,4.6,4.6020408163265305,490.0,7.0,2255.0,490.0,100.0,0.04,-0.04,1620950400.0
2021-05-12,4.55,4.55,4.54,4.55,4.547755102040816,1225.0,8.0,5571.0,1225.0,100.0,0.0099999999999997,0.0,1620757800.0
2021-05-11,4.39,4.47,4.39,4.47,4.440860215053763,279.0,5.0,1239.0,279.0,100.0,0.08,0.08,1620671400.0
2021-05-10,4.39,4.39,4.39,4.39,4.389189189189189,185.0,5.0,812.0,185.0,100.0,0.0,0.0,1620585000.0
2021-05-07,4.39,4.39,4.39,4.39,4.39,500.0,4.0,2195.0,500.0,100.0,0.0,0.0,1620345600.0
2021-05-06,4.23,4.39,4.23,4.39,4.293478260869565,92.0,5.0,395.0,92.0,100.0,0.1599999999999992,0.1599999999999992,1620259200.0
2021-05-05,4.31,4.31,4.31,4.31,4.309401709401709,585.0,4.0,2521.0,585.0,100.0,0.0,0.0,1620153000.0
2021-05-04,4.31,4.31,4.31,4.31,4.31,100.0,1.0,431.0,100.0,100.0,0.0,0.0,1620086400.0
2021-05-03,4.23,4.23,4.23,4.23,4.229629629629629,135.0,1.0,571.0,135.0,100.0,0.0,0.0,1620000000.0
2021-04-30,4.15,4.15,4.15,4.15,4.1454545454545455,110.0,2.0,456.0,110.0,100.0,0.0,0.0,1619740800.0
2021-04-26,4.07,4.07,4.07,4.07,4.064220183486239,109.0,2.0,443.0,109.0,100.0,0.0,0.0,1619395200.0
2021-04-23,4.07,4.07,4.07,4.07,4.069298245614036,1140.0,9.0,4639.0,1140.0,100.0,0.0,0.0,1619136000.0
2021-04-22,4.15,4.15,4.15,4.15,4.149944873208379,907.0,4.0,3764.0,907.0,100.0,0.0,0.0,1619049600.0
2021-04-20,4.2,4.2,4.2,4.2,4.0,1.0,1.0,4.0,1.0,100.0,0.0,0.0,1618876800.0
2021-04-19,4.2,4.2,4.2,4.2,4.2,10.0,1.0,42.0,10.0,100.0,0.0,0.0,1618790400.0
2021-04-16,4.2,4.2,4.2,4.2,4.166666666666666,12.0,3.0,50.0,12.0,100.0,0.0,0.0,1618531200.0
2021-04-13,4.25,4.25,4.25,4.25,4.25,72.0,5.0,306.0,72.0,100.0,0.0,0.0,1618272000.0
2021-04-12,4.36,4.49,4.33,4.33,4.348178137651821,741.0,6.0,3222.0,741.0,100.0,0.16,-0.03,1618185600.0
2021-04-09,4.41,4.41,4.35,4.41,4.402742073693231,2334.0,7.0,10276.0,2334.0,100.0,0.06,0.0,1617926400.0
2021-04-08,4.33,4.33,4.33,4.33,4.329529243937233,1402.0,3.0,6070.0,1402.0,100.0,0.0,0.0,1617840000.0
2021-04-07,4.5,4.5,4.41,4.41,4.413857677902621,534.0,6.0,2357.0,534.0,100.0,0.09,-0.09,1617753600.0
2021-04-06,4.5,4.5,4.5,4.5,4.497942386831276,243.0,6.0,1093.0,243.0,100.0,0.0,0.0,1617667200.0
2021-04-05,4.51,4.51,4.51,4.51,4.50485436893204,103.0,3.0,464.0,103.0,100.0,0.0,0.0,1617580800.0
2021-04-01,4.51,4.51,4.51,4.51,4.509960159362549,251.0,5.0,1132.0,251.0,100.0,0.0,0.0,1617235200.0
2021-03-31,4.6,4.6,4.6,4.6,4.545454545454546,11.0,2.0,50.0,11.0,100.0,0.0,0.0,1617148800.0
2021-03-30,4.69,4.69,4.6,4.6,4.6,800.0,11.0,3680.0,800.0,100.0,0.09,-0.09,1617062400.0
2021-03-26,4.6,4.6,4.6,4.6,4.599455040871935,1101.0,3.0,5064.0,1101.0,100.0,0.0,0.0,1616716800.0
2021-03-25,4.51,4.51,4.51,4.51,4.509803921568627,102.0,3.0,460.0,102.0,100.0,0.0,0.0,1616630400.0
2021-03-24,4.68,4.68,4.6,4.6,4.620338983050848,590.0,3.0,2726.0,590.0,100.0,0.08,-0.08,1616544000.0
2021-03-23,4.69,4.69,4.69,4.69,4.689523809523809,1050.0,3.0,4924.0,1050.0,100.0,0.0,0.0,1616457600.0
2021-03-22,4.66,4.66,4.6,4.6,4.636363636363636,1001.0,4.0,4641.0,1001.0,100.0,0.06,-0.06,1616371200.0
2021-03-19,4.57,4.57,4.57,4.57,4.569791666666666,3840.0,14.0,17548.0,3840.0,100.0,0.0,0.0,1616112000.0
2021-03-18,4.66,4.66,4.66,4.66,4.5,2.0,1.0,9.0,2.0,100.0,0.0,0.0,1616025600.0
