Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,1.55,1.55,1.48,1.55,1.536680287993773,5139.0,18.0,7897.0,5139.0,100.0,0.07,0.0,1621296000.0
2021-05-17,1.55,1.55,1.43,1.55,1.4439533038648986,8823.0,18.0,12740.0,8823.0,100.0,0.1200000000000001,0.0,1621209600.0
2021-05-14,1.59,1.59,1.45,1.5,1.4709463198671833,3614.0,16.0,5316.0,3614.0,100.0,0.1400000000000001,-0.09,1620950400.0
2021-05-12,1.5,1.57,1.46,1.52,1.4907497565725414,3081.0,18.0,4593.0,3081.0,100.0,0.1100000000000001,0.02,1620757800.0
2021-05-11,1.52,1.59,1.45,1.5,1.5368,1250.0,12.0,1921.0,1250.0,100.0,0.1400000000000001,-0.02,1620671400.0
2021-05-10,1.68,1.68,1.52,1.52,1.6595419847328243,655.0,11.0,1087.0,655.0,100.0,0.1599999999999999,-0.1599999999999999,1620585000.0
2021-05-07,1.55,1.63,1.49,1.6,1.5987170349251605,4209.0,20.0,6729.0,4209.0,100.0,0.1399999999999999,0.05,1620345600.0
2021-05-06,1.55,1.62,1.55,1.56,1.5596239485403265,4042.0,9.0,6304.0,4042.0,100.0,0.07,0.01,1620259200.0
2021-05-05,1.55,1.55,1.55,1.55,1.55,100.0,2.0,155.0,100.0,100.0,0.0,0.0,1620153000.0
2021-05-04,1.42,1.55,1.42,1.55,1.453416149068323,161.0,9.0,234.0,161.0,100.0,0.1300000000000001,0.1300000000000001,1620086400.0
2021-05-03,1.56,1.56,1.49,1.49,1.4900662251655628,151.0,3.0,225.0,151.0,100.0,0.07,-0.07,1620000000.0
2021-04-30,1.49,1.56,1.49,1.56,1.5333333333333332,45.0,6.0,69.0,45.0,100.0,0.07,0.07,1619740800.0
2021-04-29,1.36,1.49,1.35,1.49,1.35261062982908,4271.0,12.0,5777.0,4271.0,100.0,0.14,0.13,1619654400.0
2021-04-28,1.55,1.55,1.42,1.42,1.525,480.0,8.0,732.0,480.0,100.0,0.13,-0.13,1619568000.0
2021-04-27,1.6,1.63,1.49,1.49,1.5922686723806192,5717.0,20.0,9103.0,5717.0,100.0,0.14,-0.11,1619481600.0
