Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-19,210.05,211.35,207.5,207.75,208.57387026429936,840108.0,8844.0,175224577.0,365279.0,43.48,3.8499999999999934,-2.300000000000012,1621382400.0
2021-05-18,214.0,214.65,209.65,210.05,211.40836440766017,952823.0,10075.0,201434752.0,379256.0,39.8,5.0,-3.9499999999999886,1621296000.0
2021-05-17,216.55,217.0,211.6,212.55,213.72777268951413,2816940.0,31501.0,602058312.0,987587.0,35.06,5.400000000000006,-4.0,1621209600.0
2021-05-14,204.5,213.05,204.1,212.35,210.3255762915321,6306270.0,52373.0,1326369872.0,3073382.0,48.74,8.950000000000017,7.849999999999994,1620950400.0
2021-05-12,203.5,205.2,202.85,203.3,203.73991167730804,1190634.0,18587.0,242579666.0,512656.0,43.06,2.3499999999999943,-0.1999999999999886,1620757800.0
2021-05-11,204.0,206.5,203.8,204.05,204.93103646267176,1166892.0,17671.0,239132387.0,508361.0,43.57,2.6999999999999886,0.0500000000000113,1620671400.0
2021-05-10,206.0,207.35,204.9,205.55,205.83436791010624,1232388.0,16927.0,253667805.0,655713.0,53.21,2.4499999999999886,-0.4499999999999886,1620585000.0
2021-05-07,202.75,206.4,202.75,205.35,205.39577700766395,1727306.0,19313.0,354781358.0,1114994.0,64.55,3.6500000000000057,2.5999999999999943,1620345600.0
2021-05-06,202.4,205.95,202.15,202.75,203.6994743429968,1469209.0,16367.0,299277101.0,673246.0,45.82,3.799999999999983,0.3499999999999943,1620259200.0
2021-05-05,199.6,202.05,199.45,201.55,200.42666354212,448065.0,5390.0,89804173.0,193270.0,43.13,2.6000000000000227,1.950000000000017,1620153000.0
2021-05-04,201.8,202.4,199.1,199.55,200.6125680498676,1459224.0,31416.0,292738674.0,847552.0,58.08,3.300000000000012,-2.25,1620086400.0
2021-05-03,201.8,201.85,200.0,200.95,200.92788650345844,1545633.0,34753.0,310560772.0,878440.0,56.83,1.85,-0.85,1620000000.0
2021-04-30,204.0,205.6,202.1,202.7,203.809098209745,1242728.0,27111.0,253279273.0,653756.0,52.61,3.5,-1.3,1619740800.0
2021-04-29,206.7,207.5,204.05,204.35,205.48597226469053,1111940.0,17711.0,228488072.0,522761.0,47.01,3.45,-2.35,1619654400.0
2021-04-28,206.0,206.5,205.3,205.55,206.01150328714448,872794.0,12798.0,179805604.0,411409.0,47.14,1.2,-0.45,1619568000.0
2021-04-27,205.45,206.95,205.2,205.65,205.859467668235,368755.0,4512.0,75911708.0,183403.0,49.74,1.75,0.2,1619481600.0
2021-04-26,206.0,206.8,204.75,205.3,205.7087497460525,408549.0,5131.0,84042104.0,137464.0,33.65,2.05,-0.7,1619395200.0
2021-04-23,204.65,207.0,204.15,205.35,205.91097880998345,432515.0,4612.0,89059587.0,121602.0,28.12,2.85,0.7,1619136000.0
2021-04-22,202.0,206.25,200.75,205.85,203.8272965542592,1044652.0,5986.0,212928593.0,715668.0,68.51,5.5,3.85,1619049600.0
2021-04-20,206.8,207.4,202.5,203.55,204.67563503066475,851140.0,9108.0,174207620.0,323046.0,37.95,4.9,-3.25,1618876800.0
2021-04-19,205.95,206.0,203.7,205.6,204.8105436548277,658083.0,7340.0,134782337.0,274663.0,41.74,2.3,-0.35,1618790400.0
2021-04-16,208.45,209.25,206.5,207.95,208.2985381949329,390955.0,4503.0,81435355.0,132363.0,33.86,2.75,-0.5,1618531200.0
2021-04-15,209.0,210.5,206.0,206.7,207.16058624883968,1249640.0,10815.0,258876155.0,769213.0,61.55,4.5,-2.3,1618444800.0
2021-04-13,205.6,209.6,205.6,208.7,207.83445077756667,1421100.0,19325.0,295353538.0,555767.0,39.11,4.0,3.1,1618272000.0
2021-04-12,210.75,210.75,205.0,205.35,207.31502710897817,1255857.0,14911.0,260358028.0,551021.0,43.88,5.75,-5.4,1618185600.0
2021-04-09,213.5,215.95,212.65,213.05,214.09881553016984,489164.0,5507.0,104729433.0,188591.0,38.55,3.3,-0.45,1617926400.0
2021-04-08,214.45,216.15,212.85,213.15,213.9997597211459,2143343.0,12726.0,458674887.0,1780005.0,83.05,3.3,-1.3,1617840000.0
2021-04-07,212.95,215.25,212.8,213.8,214.0345572961093,498245.0,4961.0,106641648.0,121014.0,24.29,2.45,0.85,1617753600.0
2021-04-06,213.6,214.95,210.0,212.6,212.5881956176404,1586360.0,17020.0,337241410.0,493597.0,31.12,4.95,-1.0,1617667200.0
2021-04-05,218.0,219.35,210.5,212.6,213.75497619632887,996695.0,10784.0,213048516.0,349309.0,35.05,8.85,-5.4,1617580800.0
2021-04-01,219.85,220.55,217.25,220.05,219.2871282108638,670575.0,6560.0,147048466.0,158338.0,23.61,3.3,0.2,1617235200.0
2021-03-31,213.5,219.2,212.7,218.5,217.19542494718948,2133571.0,17416.0,463401860.0,843661.0,39.54,6.5,5.0,1617148800.0
2021-03-30,212.7,215.0,210.4,214.6,212.5086289825369,955327.0,7340.0,203015231.0,236232.0,24.73,4.6,1.9,1617062400.0
2021-03-26,213.85,214.6,210.6,210.9,212.31471371987087,979827.0,7834.0,208031689.0,375294.0,38.3,4.0,-2.95,1616716800.0
2021-03-25,215.2,215.55,209.1,211.25,211.71278077878128,2631342.0,33535.0,557088732.0,1272216.0,48.35,6.45,-3.95,1616630400.0
2021-03-24,221.45,222.85,215.35,216.05,218.9727328802816,940290.0,8934.0,205897871.0,277082.0,29.47,7.5,-5.4,1616544000.0
2021-03-23,225.6,228.1,221.4,222.15,224.48695474605083,1385868.0,10879.0,311109287.0,313927.0,22.65,6.7,-3.45,1616457600.0
2021-03-22,223.55,226.4,221.3,226.0,224.19786214084016,3394798.0,32931.0,761106454.0,1846537.0,54.39,5.1,2.45,1616371200.0
2021-03-19,219.4,226.15,215.6,223.1,221.7342317922605,4259219.0,35906.0,944414653.0,1358949.0,31.91,10.55,3.7,1616112000.0
2021-03-18,213.35,219.0,211.9,217.4,215.2707626975429,2159847.0,18069.0,464951911.0,621667.0,28.78,7.1,4.05,1616025600.0
2021-03-17,212.05,213.8,208.5,210.55,211.36149907573133,4771340.0,41750.0,1008477575.0,2312783.0,48.47,5.3,-1.5,1615939200.0
2021-03-16,205.8,208.8,204.95,208.05,207.4226427689508,2241051.0,19671.0,464844721.0,905362.0,40.4,3.85,2.25,1615852800.0
2021-03-15,206.0,206.0,201.6,205.45,203.27693194371068,2602625.0,37684.0,529053625.0,924766.0,35.53,4.4,-0.55,1615766400.0
2021-03-12,208.0,208.0,203.6,205.25,206.165710683164,775641.0,7532.0,159910578.0,384780.0,49.61,4.4,-2.75,1615507200.0
