Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-20,66.55,73.0,66.55,70.25,70.49450549450549,91.0,13.0,6415.0,91.0,100.0,6.450000000000003,3.700000000000003,1621468800.0
2021-05-19,72.0,72.0,70.0,70.0,70.6,5.0,5.0,353.0,5.0,100.0,2.0,-2.0,1621382400.0
2021-05-18,72.75,72.75,67.1,68.65,70.0,9.0,9.0,630.0,9.0,100.0,5.650000000000006,-4.099999999999994,1621296000.0
2021-05-17,69.4,69.4,69.3,69.3,69.3219512195122,205.0,3.0,14211.0,205.0,100.0,0.1000000000000085,-0.1000000000000085,1621209600.0
2021-05-14,64.6,71.4,64.6,66.1,65.75218658892128,686.0,28.0,45106.0,519.0,75.66,6.800000000000011,1.5,1620950400.0
2021-05-12,69.45,69.45,68.0,68.0,69.06675392670157,764.0,19.0,52767.0,351.0,45.94,1.4500000000000028,-1.4500000000000028,1620757800.0
2021-05-11,66.15,66.15,65.0,66.15,66.12650602409639,166.0,8.0,10977.0,165.0,99.4,1.1500000000000057,0.0,1620671400.0
2021-05-10,65.15,68.0,61.9,63.0,65.36936936936937,222.0,21.0,14512.0,158.0,71.17,6.100000000000001,-2.1500000000000057,1620585000.0
2021-05-07,68.2,68.2,63.0,65.15,66.52380952380952,84.0,11.0,5588.0,77.0,91.67,5.200000000000003,-3.049999999999997,1620345600.0
2021-05-06,62.0,66.15,62.0,65.0,64.0576923076923,52.0,15.0,3331.0,51.0,98.08,4.150000000000006,3.0,1620259200.0
2021-05-05,63.0,63.0,63.0,63.0,63.0,51.0,2.0,3213.0,50.0,98.04,0.0,0.0,1620153000.0
2021-05-04,60.0,60.0,60.0,60.0,60.0,1.0,1.0,60.0,1.0,100.0,0.0,0.0,1620086400.0
2021-05-03,66.0,66.0,60.0,62.0,62.0,3.0,2.0,186.0,3.0,100.0,6.0,-4.0,1620000000.0
2021-04-30,62.9,62.9,62.9,62.9,62.0,1.0,1.0,62.0,1.0,100.0,0.0,0.0,1619740800.0
2021-04-29,54.35,59.95,54.35,59.95,58.45588235294117,68.0,3.0,3975.0,68.0,100.0,5.6,5.6,1619654400.0
2021-04-27,57.2,57.2,57.2,57.2,57.2,25.0,2.0,1430.0,25.0,100.0,0.0,0.0,1619481600.0
2021-04-26,56.2,56.2,56.2,56.2,56.2,70.0,4.0,3934.0,70.0,100.0,0.0,0.0,1619395200.0
2021-04-22,55.3,57.5,52.55,56.2,54.310344827586206,174.0,19.0,9450.0,139.0,79.88,4.95,0.9,1619049600.0
2021-04-20,56.0,57.0,53.55,55.3,54.47524752475248,101.0,5.0,5502.0,52.0,51.49,3.45,-0.7,1618876800.0
2021-04-19,58.0,58.0,55.6,55.6,55.76315789473684,38.0,3.0,2119.0,38.0,100.0,2.4,-2.4,1618790400.0
2021-04-16,57.0,62.85,57.0,58.5,58.04065040650407,123.0,5.0,7139.0,119.0,96.75,5.85,1.5,1618531200.0
2021-04-15,63.0,63.0,57.5,59.9,59.96261682242992,107.0,5.0,6416.0,103.0,96.26,5.5,-3.1,1618444800.0
2021-04-09,60.0,60.0,60.0,60.0,60.0,1.0,1.0,60.0,1.0,100.0,0.0,0.0,1617926400.0
2021-04-08,62.0,62.0,59.0,59.0,59.8125,16.0,4.0,957.0,10.0,62.5,3.0,-3.0,1617840000.0
2021-04-07,61.4,64.45,59.0,59.45,60.61920529801325,302.0,11.0,18307.0,279.0,92.38,5.45,-1.95,1617753600.0
2021-04-05,61.4,61.4,61.4,61.4,61.0,1.0,1.0,61.0,1.0,100.0,0.0,0.0,1617580800.0
2021-03-31,65.0,65.0,61.4,61.5,61.71,100.0,6.0,6171.0,100.0,100.0,3.6,-3.5,1617148800.0
2021-03-30,66.5,66.5,64.6,64.6,64.7128712871287,101.0,5.0,6536.0,100.0,99.01,1.9,-1.9,1617062400.0
2021-03-26,68.0,68.0,68.0,68.0,68.0,2.0,1.0,136.0,2.0,100.0,0.0,0.0,1616716800.0
2021-03-25,66.0,67.0,63.0,66.0,65.9980694980695,518.0,9.0,34187.0,517.0,99.81,4.0,0.0,1616630400.0
2021-03-24,70.0,70.0,65.0,65.6,65.66666666666666,12.0,5.0,788.0,12.0,100.0,5.0,-4.4,1616544000.0
2021-03-23,65.55,68.5,65.55,67.0,65.6353919239905,842.0,18.0,55265.0,791.0,93.94,2.95,1.45,1616457600.0
2021-03-22,64.15,70.8,64.15,69.0,67.74473684210527,380.0,15.0,25743.0,251.0,66.05,6.65,4.85,1616371200.0
2021-03-18,66.5,67.5,66.5,67.5,67.0,21.0,5.0,1407.0,21.0,100.0,1.0,1.0,1616025600.0
2021-03-17,65.85,72.0,65.85,70.0,67.28571428571429,14.0,3.0,942.0,12.0,85.71,6.15,4.15,1615939200.0
2021-03-16,69.3,69.3,69.3,69.3,69.0,2.0,1.0,138.0,2.0,100.0,0.0,0.0,1615852800.0
2021-03-15,66.0,66.0,66.0,66.0,66.0,5.0,1.0,330.0,5.0,100.0,0.0,0.0,1615766400.0
2021-03-12,65.6,65.6,65.6,65.6,65.6,150.0,5.0,9840.0,150.0,100.0,0.0,0.0,1615507200.0
