Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-20,2049.0,2409.6,2045.05,2409.6,2220.812772133527,689.0,281.0,1530140.0,509.0,73.88,364.55,360.5999999999999,1621468800.0
2021-05-19,2036.9,2036.9,2000.0,2008.0,2005.2465753424656,73.0,19.0,146383.0,67.0,91.78,36.90000000000009,-28.90000000000009,1621382400.0
2021-05-18,2026.0,2046.05,2001.0,2005.6,2025.357142857143,28.0,15.0,56710.0,21.0,75.0,45.04999999999996,-20.40000000000009,1621296000.0
2021-05-17,1982.0,2010.0,1982.0,2000.25,1998.057142857143,35.0,10.0,69932.0,23.0,65.71,28.0,18.25,1621209600.0
2021-05-14,2018.0,2093.0,1980.0,2000.0,2009.514376996805,313.0,88.0,628978.0,191.0,61.02,113.0,-18.0,1620950400.0
2021-05-12,1983.85,2034.0,1978.5,2017.1,1994.438902743142,401.0,91.0,799770.0,342.0,85.29,55.5,33.25,1620757800.0
2021-05-11,1827.95,2020.0,1771.0,1905.0,1878.907534246576,292.0,77.0,548641.0,211.0,72.26,249.0,77.04999999999995,1620671400.0
2021-05-10,1732.3,1800.0,1702.0,1730.6,1761.1463414634147,82.0,26.0,144414.0,49.0,59.76,98.0,-1.7000000000000457,1620585000.0
2021-05-07,1682.05,1752.0,1682.0,1738.6,1733.030534351145,262.0,85.0,454054.0,233.0,88.93,70.0,56.54999999999996,1620345600.0
2021-05-06,1673.65,1725.0,1673.65,1717.15,1712.483870967742,31.0,14.0,53087.0,18.0,58.06,51.34999999999991,43.5,1620259200.0
2021-05-05,1665.65,1769.0,1656.65,1666.0,1705.6363636363635,33.0,28.0,56286.0,31.0,93.94,112.34999999999992,0.349999999999909,1620153000.0
2021-05-04,1700.0,1707.75,1684.0,1689.95,1699.2,40.0,15.0,67968.0,33.0,82.5,23.75,-10.049999999999956,1620086400.0
2021-05-03,1690.65,1709.0,1690.65,1709.0,1700.0,7.0,6.0,11900.0,3.0,42.86,18.35,18.35,1620000000.0
2021-04-30,1707.0,1707.0,1707.0,1707.0,1707.0,20.0,10.0,34140.0,20.0,100.0,0.0,0.0,1619740800.0
2021-04-29,1722.05,1772.35,1716.0,1718.0,1745.8522727272727,88.0,30.0,153635.0,65.0,73.86,56.35,-4.05,1619654400.0
2021-04-28,1699.65,1773.0,1681.65,1722.05,1714.2566371681417,226.0,31.0,387422.0,130.0,57.52,91.35,22.4,1619568000.0
2021-04-27,1690.0,1728.0,1646.45,1723.2,1695.5149253731345,134.0,89.0,227199.0,117.0,87.31,81.55,33.2,1619481600.0
2021-04-26,1697.5,1697.5,1690.0,1690.0,1693.5,2.0,2.0,3387.0,2.0,100.0,7.5,-7.5,1619395200.0
2021-04-23,1640.1,1687.0,1640.1,1687.0,1656.3333333333333,3.0,3.0,4969.0,1.0,33.33,46.9,46.9,1619136000.0
2021-04-22,1654.0,1654.2,1601.0,1637.75,1631.4074074074074,81.0,30.0,132144.0,64.0,79.01,53.2,-16.25,1619049600.0
2021-04-20,1744.8,1744.8,1619.0,1664.0,1635.1794871794873,39.0,23.0,63772.0,38.0,97.44,125.8,-80.8,1618876800.0
2021-04-16,1686.9,1695.0,1634.0,1634.0,1655.8846153846152,26.0,7.0,43053.0,22.0,84.62,61.0,-52.9,1618531200.0
2021-04-15,1658.35,1684.95,1602.05,1628.95,1627.4829268292683,205.0,81.0,333634.0,123.0,60.0,82.9,-29.4,1618444800.0
2021-04-13,1749.9,1800.0,1600.05,1674.65,1676.7593984962407,133.0,42.0,223009.0,80.0,60.15,199.95,-75.25,1618272000.0
2021-04-12,1740.0,1748.65,1649.45,1660.25,1670.423387096774,248.0,32.0,414265.0,142.0,57.26,99.2,-79.75,1618185600.0
2021-04-09,1763.0,1795.9,1720.0,1782.95,1759.2222222222222,9.0,9.0,15833.0,8.0,88.89,75.9,19.95,1617926400.0
2021-04-08,1690.0,1742.0,1690.0,1721.2,1704.923076923077,65.0,26.0,110820.0,62.0,95.38,52.0,31.2,1617840000.0
2021-04-07,1765.0,1765.0,1645.05,1674.1,1701.6968503937007,254.0,64.0,432231.0,239.0,94.09,119.95,-90.9,1617753600.0
2021-04-06,1753.05,1773.7,1753.05,1759.7,1761.2,25.0,17.0,44030.0,16.0,64.0,20.65,6.65,1617667200.0
2021-04-05,1829.7,1829.7,1735.6,1752.3,1764.3157894736842,19.0,7.0,33522.0,15.0,78.95,94.1,-77.4,1617580800.0
2021-04-01,1751.2,1823.9,1751.2,1775.85,1772.872340425532,47.0,17.0,83325.0,38.0,80.85,72.7,24.65,1617235200.0
2021-03-31,1775.0,1775.0,1758.2,1774.0,1771.857142857143,7.0,7.0,12403.0,7.0,100.0,16.8,-1.0,1617148800.0
2021-03-30,1766.0,1766.0,1752.95,1752.95,1761.9375,16.0,9.0,28191.0,16.0,100.0,13.05,-13.05,1617062400.0
2021-03-26,1788.15,1807.15,1725.5,1760.4,1761.2558139534883,43.0,22.0,75734.0,27.0,62.79,81.65,-27.75,1616716800.0
2021-03-25,1740.45,1765.0,1701.0,1765.0,1718.6704545454545,88.0,11.0,151243.0,87.0,98.86,64.0,24.55,1616630400.0
2021-03-24,1823.0,1823.0,1786.05,1787.65,1800.4423076923076,52.0,10.0,93623.0,51.0,98.08,36.95,-35.35,1616544000.0
2021-03-23,1853.9,1853.9,1806.25,1806.25,1830.0,30.0,16.0,54900.0,20.0,66.67,47.65,-47.65,1616457600.0
2021-03-22,1850.0,1850.0,1813.0,1813.0,1830.5,30.0,21.0,54915.0,14.0,46.67,37.0,-37.0,1616371200.0
2021-03-19,1800.0,1827.0,1730.1,1823.25,1773.03738317757,107.0,62.0,189715.0,61.0,57.01,96.9,23.25,1616112000.0
2021-03-18,1830.0,1830.0,1800.0,1800.0,1800.7410071942445,139.0,16.0,250303.0,137.0,98.56,30.0,-30.0,1616025600.0
2021-03-17,1835.0,1835.0,1820.15,1820.3,1822.3125,16.0,15.0,29157.0,16.0,100.0,14.85,-14.7,1615939200.0
2021-03-16,1851.0,1854.0,1842.0,1854.0,1846.84375,32.0,29.0,59099.0,25.0,78.12,12.0,3.0,1615852800.0
2021-03-15,1817.0,1817.0,1807.75,1808.25,1809.9652173913043,115.0,9.0,208146.0,115.0,100.0,9.25,-8.75,1615766400.0
2021-03-12,1845.05,1869.2,1806.0,1806.0,1848.5454545454545,88.0,37.0,162672.0,59.0,67.05,63.2,-39.05,1615507200.0
2021-03-10,1806.85,1840.0,1806.85,1811.05,1820.808510638297,47.0,24.0,85578.0,40.0,85.11,33.15,4.2,1615334400.0
2021-03-09,1830.0,1838.5,1801.05,1811.7,1826.9235880398671,301.0,58.0,549904.0,239.0,79.4,37.45,-18.3,1615248000.0
2021-03-08,1851.0,1912.15,1818.0,1825.55,1852.821989528796,191.0,85.0,353889.0,159.0,83.25,94.15,-25.45,1615161600.0
2021-03-05,1950.7,1950.7,1878.0,1884.5,1937.0,13.0,6.0,25181.0,13.0,100.0,72.7,-66.2,1614902400.0
2021-03-04,1980.0,1980.0,1868.05,1941.2,1925.255859375,512.0,177.0,985731.0,320.0,62.5,111.95,-38.8,1614816000.0
2021-03-03,2125.0,2146.7,1924.15,1977.95,2054.705845380264,1591.0,493.0,3269037.0,625.0,39.28,222.55,-147.05,1614729600.0
2021-03-02,1779.0,1951.55,1773.05,1951.55,1922.505263157895,1710.0,365.0,3287484.0,868.0,50.76,178.5,172.55,1614643200.0
2021-03-01,1458.45,1681.25,1449.0,1626.3,1552.013986013986,1287.0,227.0,1997442.0,1037.0,80.57,232.25,167.85,1614556800.0
