Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,3.55,3.55,3.55,3.55,3.548507462686567,268.0,3.0,951.0,268.0,100.0,0.0,0.0,1621296000.0
2021-05-17,3.55,3.55,3.55,3.55,3.5496335776149235,1501.0,9.0,5328.0,1501.0,100.0,0.0,0.0,1621209600.0
2021-05-14,3.71,3.71,3.71,3.71,3.71,100.0,1.0,371.0,100.0,100.0,0.0,0.0,1620950400.0
2021-05-12,3.71,3.71,3.71,3.71,3.7,10.0,2.0,37.0,10.0,100.0,0.0,0.0,1620757800.0
2021-05-10,3.9,3.9,3.9,3.9,3.9,700.0,7.0,2730.0,700.0,100.0,0.0,0.0,1620585000.0
2021-05-07,3.9,3.9,3.9,3.9,3.0,1.0,1.0,3.0,1.0,100.0,0.0,0.0,1620345600.0
2021-05-05,3.9,3.9,3.9,3.9,3.898203592814372,501.0,2.0,1953.0,501.0,100.0,0.0,0.0,1620153000.0
2021-05-04,3.93,3.93,3.93,3.93,3.9297195083517176,3173.0,5.0,12469.0,3173.0,100.0,0.0,0.0,1620086400.0
2021-04-19,3.93,3.93,3.93,3.93,3.93,100.0,1.0,393.0,100.0,100.0,0.0,0.0,1618790400.0
2021-04-15,4.13,4.13,4.13,4.13,4.1,20.0,1.0,82.0,20.0,100.0,0.0,0.0,1618444800.0
2021-04-12,4.13,4.13,4.13,4.13,4.1,20.0,1.0,82.0,20.0,100.0,0.0,0.0,1618185600.0
2021-04-07,4.34,4.34,4.34,4.34,4.338582677165354,508.0,4.0,2204.0,508.0,100.0,0.0,0.0,1617753600.0
2021-04-06,4.56,4.56,4.56,4.56,4.554878048780488,164.0,1.0,747.0,164.0,100.0,0.0,0.0,1617667200.0
2021-04-05,4.79,4.79,4.79,4.79,4.789029535864978,474.0,6.0,2270.0,474.0,100.0,0.0,0.0,1617580800.0
2021-04-01,5.04,5.04,5.04,5.04,5.04,200.0,4.0,1008.0,200.0,100.0,0.0,0.0,1617235200.0
2021-03-31,5.04,5.04,5.04,5.04,5.039586919104991,1162.0,5.0,5856.0,1162.0,100.0,0.0,0.0,1617148800.0
2021-03-30,5.23,5.3,5.23,5.3,5.276666666666666,300.0,2.0,1583.0,300.0,100.0,0.07,0.07,1617062400.0
2021-03-26,5.5,5.5,5.5,5.5,5.49869451697128,383.0,3.0,2106.0,383.0,100.0,0.0,0.0,1616716800.0
2021-03-25,6.1,6.1,5.74,5.74,5.969090909090909,550.0,3.0,3283.0,550.0,100.0,0.36,-0.36,1616630400.0
