Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-17,19.65,19.65,18.05,18.8,18.458683105981116,7624.0,40.0,140729.0,7300.0,95.75,1.599999999999998,-0.8499999999999979,1621209600.0
2021-05-14,19.9,19.9,18.5,18.75,18.999869349359813,7654.0,18.0,145425.0,6694.0,87.46,1.3999999999999986,-1.1499999999999986,1620950400.0
2021-05-12,19.9,19.9,18.75,19.3,19.12306784660767,8475.0,31.0,162068.0,5682.0,67.04,1.1499999999999986,-0.5999999999999979,1620757800.0
2021-05-11,18.0,18.9,17.85,18.8,18.742411584516848,3591.0,20.0,67304.0,3372.0,93.9,1.0499999999999972,0.8000000000000007,1620671400.0
2021-05-10,18.7,19.05,18.15,18.8,18.61045617631984,5853.0,31.0,108927.0,5853.0,100.0,0.9000000000000021,0.1000000000000014,1620585000.0
2021-05-07,17.3,19.2,17.3,18.6,18.30411730593985,12071.0,40.0,220949.0,11368.0,94.18,1.8999999999999984,1.3000000000000007,1620345600.0
2021-05-06,17.5,18.1,17.1,17.65,17.769256502467176,11957.0,50.0,212467.0,10888.0,91.06,1.0,0.1499999999999985,1620259200.0
2021-05-05,17.75,17.75,17.0,17.45,17.423437327747767,9071.0,43.0,158048.0,6002.0,66.17,0.75,-0.3000000000000007,1620153000.0
2021-05-04,17.6,18.25,17.5,17.5,17.844307270233195,10206.0,26.0,182119.0,10205.0,99.99,0.75,-0.1000000000000014,1620086400.0
2021-05-03,18.5,18.5,17.3,17.6,17.46882217090069,1732.0,16.0,30256.0,1672.0,96.54,1.2,-0.9,1620000000.0
2021-04-30,17.85,18.25,17.15,17.85,17.941522277227723,3232.0,29.0,57987.0,3130.0,96.84,1.1,0.0,1619740800.0
2021-04-29,18.4,18.5,16.65,17.05,17.466145184594687,20071.0,85.0,350563.0,19567.0,97.49,1.85,-1.35,1619654400.0
2021-04-28,19.0,19.0,18.0,18.45,18.26612618963694,2837.0,16.0,51821.0,2241.0,78.99,1.0,-0.55,1619568000.0
2021-04-27,18.5,18.9,17.4,18.7,18.32130247155748,2549.0,34.0,46701.0,2319.0,90.98,1.5,0.2,1619481600.0
2021-04-26,17.85,18.5,17.8,18.35,18.159410801964,3055.0,15.0,55477.0,2855.0,93.45,0.7,0.5,1619395200.0
2021-04-23,17.9,18.4,17.4,17.5,17.526832083092902,1733.0,15.0,30374.0,1403.0,80.96,1.0,-0.4,1619136000.0
2021-04-22,18.5,18.5,17.15,17.4,17.62407780013414,2982.0,24.0,52555.0,2883.0,96.68,1.35,-1.1,1619049600.0
2021-04-20,19.15,19.15,17.6,18.4,18.28271549799017,2239.0,18.0,40935.0,2173.0,97.05,1.55,-0.75,1618876800.0
2021-04-19,17.0,18.7,17.0,18.3,17.36377245508982,2672.0,30.0,46396.0,2159.0,80.8,1.7,1.3,1618790400.0
2021-04-16,18.7,18.7,18.0,18.15,18.09413735343384,2985.0,15.0,54011.0,2935.0,98.32,0.7,-0.55,1618531200.0
2021-04-15,17.8,19.0,17.8,18.35,18.464285714285715,3220.0,19.0,59455.0,2440.0,75.78,1.2,0.55,1618444800.0
2021-04-13,18.2,19.2,18.05,18.45,18.49764453961456,9340.0,31.0,172768.0,7226.0,77.37,1.15,0.25,1618272000.0
2021-04-12,18.8,19.4,17.25,18.1,18.41530120481928,8300.0,44.0,152847.0,6294.0,75.83,2.15,-0.7,1618185600.0
2021-04-09,19.45,19.45,17.75,18.8,18.354372774040364,5054.0,29.0,92763.0,3912.0,77.4,1.7,-0.65,1617926400.0
2021-04-08,18.25,18.6,17.75,18.45,18.38389707408176,4819.0,26.0,88592.0,4819.0,100.0,0.85,0.2,1617840000.0
2021-04-07,16.3,17.0,15.75,17.0,16.697218710493047,11074.0,45.0,184905.0,10370.0,93.64,1.25,0.7,1617753600.0
2021-04-06,16.05,16.95,16.0,16.2,16.02772602739726,9125.0,9.0,146253.0,9115.0,99.89,0.95,0.15,1617667200.0
2021-04-05,16.05,16.6,15.75,16.6,16.25475910693302,4255.0,17.0,69164.0,4253.0,99.95,0.85,0.55,1617580800.0
2021-04-01,16.4,16.6,16.0,16.25,16.332935323383083,5025.0,29.0,82073.0,4910.0,97.71,0.6,-0.15,1617235200.0
2021-03-31,15.75,16.55,15.7,15.9,15.890625,2432.0,19.0,38646.0,1741.0,71.59,0.85,0.15,1617148800.0
2021-03-30,16.05,16.5,15.35,16.4,16.004832713754645,5380.0,24.0,86106.0,4096.0,76.13,1.15,0.35,1617062400.0
2021-03-26,17.0,17.0,15.85,16.0,15.978503787878788,10560.0,33.0,168733.0,9790.0,92.71,1.15,-1.0,1616716800.0
2021-03-25,16.2,16.9,16.15,16.65,16.50005718860803,8743.0,25.0,144260.0,8433.0,96.45,0.75,0.45,1616630400.0
2021-03-24,16.7,17.3,16.35,16.95,16.927002248745893,5781.0,18.0,97855.0,5447.0,94.22,0.95,0.25,1616544000.0
2021-03-23,17.75,17.75,16.7,17.05,17.05073126142596,2188.0,11.0,37307.0,2136.0,97.62,1.05,-0.7,1616457600.0
2021-03-22,18.7,18.7,17.05,17.1,17.113986928104577,7650.0,36.0,130922.0,7440.0,97.25,1.65,-1.6,1616371200.0
2021-03-19,16.95,17.9,16.95,17.9,17.381455399061032,852.0,11.0,14809.0,540.0,63.38,0.95,0.95,1616112000.0
2021-03-18,17.7,18.35,17.7,17.8,17.78088578088578,3003.0,12.0,53396.0,3003.0,100.0,0.65,0.1,1616025600.0
2021-03-17,17.75,18.0,17.7,17.7,17.85501088195668,9649.0,30.0,172283.0,9604.0,99.53,0.3,-0.05,1615939200.0
2021-03-16,17.3,18.5,17.3,17.7,17.97639632221765,7287.0,26.0,130994.0,7141.0,98.0,1.2,0.4,1615852800.0
2021-03-15,19.2,19.5,18.1,18.1,18.16770401106501,2892.0,29.0,52541.0,2847.0,98.44,1.4,-1.1,1615766400.0
2021-03-12,18.25,19.0,18.25,18.8,18.71168621107966,2473.0,22.0,46274.0,2231.0,90.21,0.75,0.55,1615507200.0
2021-03-10,18.9,18.95,18.6,18.65,18.868137506413543,1949.0,11.0,36774.0,1459.0,74.86,0.35,-0.25,1615334400.0
2021-03-09,19.1,19.45,18.3,18.8,18.744415049970605,6804.0,28.0,127537.0,5653.0,83.08,1.15,-0.3,1615248000.0
2021-03-08,19.0,19.0,18.25,18.8,18.677981651376143,4360.0,21.0,81436.0,3960.0,90.83,0.75,-0.2,1615161600.0
2021-03-05,19.6,19.6,18.0,18.2,18.48699651125912,18918.0,49.0,349737.0,16516.0,87.3,1.6,-1.4,1614902400.0
2021-03-04,18.5,18.9,18.0,18.9,18.46611295681064,3010.0,13.0,55583.0,2550.0,84.72,0.9,0.4,1614816000.0
2021-03-03,17.7,18.4,17.7,18.3,18.10114159823753,9986.0,52.0,180758.0,9361.0,93.74,0.7,0.6,1614729600.0
2021-03-02,18.35,18.95,18.0,18.2,18.282553729456385,14238.0,57.0,260307.0,13796.0,96.9,0.95,-0.15,1614643200.0
2021-03-01,19.0,19.75,18.0,18.15,18.566624911923583,25546.0,71.0,474303.0,24370.0,95.4,1.75,-0.85,1614556800.0
