Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-17,270.35,280.0,267.65,278.1,277.3724112426036,5408.0,430.0,1500030.0,3512.0,64.94,12.350000000000025,7.75,1621209600.0
2021-05-14,275.0,278.2,269.25,273.45,273.9639454030389,7766.0,423.0,2127604.0,4674.0,60.19,8.949999999999989,-1.5500000000000114,1620950400.0
2021-05-12,271.3,280.15,271.3,278.05,278.72100696566054,8183.0,331.0,2280774.0,5709.0,69.77,8.849999999999966,6.75,1620757800.0
2021-05-11,274.2,279.0,270.0,275.15,275.7698157355952,10257.0,710.0,2828571.0,7649.0,74.57,9.0,0.9499999999999886,1620671400.0
2021-05-10,284.0,326.0,267.25,269.55,278.4675094255933,9018.0,649.0,2511220.0,7235.0,80.23,58.75,-14.449999999999989,1620585000.0
2021-05-07,286.2,286.25,280.1,280.3,282.36942435909475,10649.0,451.0,3006952.0,7450.0,69.96,6.149999999999977,-5.899999999999977,1620345600.0
2021-05-06,285.25,288.35,283.05,283.75,285.6014948859166,7626.0,419.0,2177997.0,5749.0,75.39,5.300000000000011,-1.5,1620259200.0
2021-05-05,287.0,287.5,268.0,283.35,281.75607219014927,38454.0,858.0,10834648.0,14991.0,38.98,19.5,-3.649999999999977,1620153000.0
2021-05-04,287.7,287.7,275.95,284.4,283.242464678179,12740.0,687.0,3608509.0,8860.0,69.54,11.75,-3.300000000000012,1620086400.0
2021-05-03,288.0,294.6,275.0,277.55,285.4036539494895,27915.0,1511.0,7967043.0,11113.0,39.81,19.6,-10.45,1620000000.0
2021-04-30,261.45,288.35,260.1,281.75,277.1980518489114,32749.0,1569.0,9077959.0,15717.0,47.99,28.25,20.3,1619740800.0
2021-04-29,259.8,264.0,255.15,262.25,261.2125865703101,3321.0,419.0,867487.0,2312.0,69.62,8.85,2.45,1619654400.0
2021-04-28,259.15,264.2,255.6,258.1,259.7912334352701,4905.0,372.0,1274276.0,2929.0,59.71,8.6,-1.05,1619568000.0
2021-04-27,258.55,263.0,249.7,256.0,257.2006245120999,5124.0,258.0,1317896.0,3345.0,65.28,13.3,-2.55,1619481600.0
2021-04-26,255.35,268.0,251.3,258.95,258.16626416496376,10766.0,575.0,2779418.0,8405.0,78.07,16.7,3.6,1619395200.0
2021-04-23,247.55,258.0,247.55,250.3,253.0490539593553,1427.0,127.0,361101.0,1100.0,77.08,10.45,2.75,1619136000.0
