Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-11-23,4.16,4.16,4.16,4.16,4.159633027522935,1090.0,6.0,4534.0,1090.0,100.0,0.0,0.0,1637625600.0
2021-11-22,3.97,3.97,3.97,3.97,3.969905607995558,9005.0,13.0,35749.0,9005.0,100.0,0.0,0.0,1637539200.0
2021-11-18,3.79,3.79,3.79,3.79,3.78908188585608,403.0,3.0,1527.0,403.0,100.0,0.0,0.0,1637193600.0
2021-11-17,3.61,3.61,3.27,3.61,3.45989942896105,11733.0,12.0,40595.0,11733.0,100.0,0.3399999999999998,0.0,1637107200.0
2021-11-16,3.44,3.44,3.44,3.44,3.4394849785407726,1165.0,2.0,4007.0,1165.0,100.0,0.0,0.0,1637020800.0
2021-11-12,3.13,3.13,3.13,3.13,3.128571428571429,210.0,3.0,657.0,210.0,100.0,0.0,0.0,1636675200.0
2021-11-11,2.75,2.99,2.75,2.99,2.938206678937681,3803.0,11.0,11174.0,3803.0,100.0,0.2400000000000002,0.2400000000000002,1636588800.0
2021-11-10,2.85,2.85,2.85,2.85,2.849993504806444,30792.0,12.0,87757.0,30792.0,100.0,0.0,0.0,1636502400.0
2021-11-09,2.99,2.99,2.99,2.99,2.9,10.0,2.0,29.0,10.0,100.0,0.0,0.0,1636416000.0
2021-11-08,3.14,3.14,3.14,3.14,3.14,100.0,1.0,314.0,100.0,100.0,0.0,0.0,1636329600.0
2021-11-04,3.3,3.3,3.3,3.3,3.3,100.0,1.0,330.0,5463.0,10.34,0.0,0.0,1635984000.0
2021-11-03,3.47,3.47,3.47,3.47,3.47,100.0,1.0,347.0,100.0,100.0,0.0,0.0,1635897600.0
2021-11-02,3.65,3.65,3.65,3.65,3.65,300.0,1.0,1095.0,300.0,100.0,0.0,0.0,1635811200.0
2021-11-01,3.84,3.84,3.84,3.84,3.8384615384615386,520.0,1.0,1996.0,520.0,100.0,0.0,0.0,1635724800.0
2021-10-29,4.04,4.04,4.04,4.04,4.04,100.0,1.0,404.0,100.0,100.0,0.0,0.0,1635465600.0
2021-10-28,4.25,4.25,4.25,4.25,4.25,100.0,1.0,425.0,100.0,100.0,0.0,0.0,1635379200.0
