Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-20,2.65,2.65,2.6,2.6,2.600425079702444,941.0,5.0,2447.0,941.0,100.0,0.0499999999999998,-0.0499999999999998,1621468800.0
2021-05-17,2.6,2.6,2.6,2.6,2.6,200.0,1.0,520.0,200.0,100.0,0.0,0.0,1621209600.0
2021-05-11,2.61,2.61,2.6,2.6,2.6,1000.0,3.0,2600.0,1000.0,100.0,0.0099999999999997,-0.0099999999999997,1620671400.0
2021-04-26,2.6,2.6,2.6,2.6,2.6,5.0,1.0,13.0,5.0,100.0,0.0,0.0,1619395200.0
2021-04-23,2.6,2.6,2.6,2.6,2.6,10.0,1.0,26.0,10.0,100.0,0.0,0.0,1619136000.0
2021-04-22,2.6,2.6,2.6,2.6,2.6,10.0,1.0,26.0,10.0,100.0,0.0,0.0,1619049600.0
2021-04-15,2.6,2.6,2.6,2.6,2.0,1.0,1.0,2.0,1.0,100.0,0.0,0.0,1618444800.0
2021-03-30,2.73,2.73,2.73,2.73,2.7166666666666663,60.0,5.0,163.0,60.0,100.0,0.0,0.0,1617062400.0
2021-03-24,2.87,2.87,2.87,2.87,2.8666666666666663,30.0,2.0,86.0,30.0,100.0,0.0,0.0,1616544000.0
2021-03-17,2.87,2.87,2.87,2.87,2.8666666666666663,30.0,1.0,86.0,30.0,100.0,0.0,0.0,1615939200.0
2021-03-16,2.87,2.87,2.87,2.87,2.0,1.0,1.0,2.0,1.0,100.0,0.0,0.0,1615852800.0
2021-03-09,3.02,3.02,3.02,3.02,3.0105263157894737,95.0,3.0,286.0,95.0,100.0,0.0,0.0,1615248000.0
2021-03-08,3.02,3.02,3.02,3.02,3.0196604110813223,1119.0,7.0,3379.0,1119.0,100.0,0.0,0.0,1615161600.0
2021-03-05,3.17,3.17,3.02,3.17,3.165097755249819,1381.0,7.0,4371.0,1381.0,100.0,0.15,0.0,1614902400.0
2021-03-04,3.17,3.17,3.17,3.17,3.1696165191740406,678.0,2.0,2149.0,678.0,100.0,0.0,0.0,1614816000.0
2021-03-03,3.17,3.17,3.17,3.17,3.168896321070234,598.0,6.0,1895.0,598.0,100.0,0.0,0.0,1614729600.0
2021-02-23,3.17,3.17,3.17,3.17,3.0,1.0,1.0,3.0,1.0,100.0,0.0,0.0,1614038400.0
2021-01-29,3.33,3.33,3.33,3.33,3.3,10.0,1.0,33.0,10.0,100.0,0.0,0.0,1611878400.0
2021-01-28,3.33,3.33,3.33,3.33,3.3292682926829267,820.0,1.0,2730.0,820.0,100.0,0.0,0.0,1611792000.0
2021-01-25,3.33,3.33,3.33,3.33,3.325,40.0,2.0,133.0,40.0,100.0,0.0,0.0,1611532800.0
2021-01-20,3.33,3.33,3.33,3.33,3.3,10.0,1.0,33.0,10.0,100.0,0.0,0.0,1611100800.0
2021-01-18,3.18,3.33,3.03,3.33,3.277404921700224,1341.0,8.0,4395.0,1341.0,100.0,0.3,0.15,1610928000.0
2021-01-15,3.18,3.18,3.18,3.18,3.18,400.0,3.0,1272.0,400.0,100.0,0.0,0.0,1610668800.0
2021-01-07,3.18,3.18,3.18,3.18,3.18,600.0,4.0,1908.0,600.0,100.0,0.0,0.0,1609977600.0
2020-12-30,3.19,3.19,3.18,3.18,3.183653846153846,1040.0,4.0,3311.0,1040.0,100.0,0.01,-0.01,1609286400.0
2020-12-23,3.18,3.19,3.17,3.19,3.170207080828324,7485.0,4.0,23729.0,7485.0,100.0,0.02,0.01,1608681600.0
2020-12-11,3.33,3.33,3.33,3.33,3.326666666666666,150.0,1.0,499.0,150.0,100.0,0.0,0.0,1607644800.0
2020-12-08,3.18,3.18,3.15,3.18,3.1796,2500.0,8.0,7949.0,2500.0,100.0,0.03,0.0,1607385600.0
2020-12-07,3.18,3.18,3.18,3.18,3.179984958164896,21274.0,4.0,67651.0,21274.0,100.0,0.0,0.0,1607299200.0
2020-12-03,3.34,3.34,3.34,3.34,3.34,500.0,4.0,1670.0,500.0,100.0,0.0,0.0,1606953600.0
