Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,72.0,77.4,71.35,76.4,74.80198036181638,906703.0,6089.0,67823180.0,315375.0,34.78,6.050000000000011,4.400000000000006,1621296000.0
2021-05-17,71.0,71.35,69.7,70.3,70.3194460873814,388870.0,4291.0,27345123.0,234458.0,60.29,1.6499999999999917,-0.7000000000000028,1621209600.0
2021-05-14,72.0,74.0,68.35,69.9,70.05773035109605,448880.0,3689.0,31447514.0,175541.0,39.11,5.650000000000006,-2.0999999999999943,1620950400.0
2021-05-12,70.85,73.35,70.3,71.85,71.83171578394104,818110.0,6007.0,58766245.0,278099.0,33.99,3.049999999999997,1.0,1620757800.0
2021-05-11,63.6,70.15,62.8,69.65,68.04306869559576,1788004.0,13028.0,121661279.0,952705.0,53.28,7.350000000000008,6.050000000000004,1620671400.0
2021-05-10,62.85,63.8,62.25,63.6,63.11753110176318,446920.0,4161.0,28208487.0,219721.0,49.16,1.5499999999999972,0.75,1620585000.0
2021-05-07,63.35,63.35,62.45,62.6,62.87237280120609,427166.0,3335.0,26856940.0,228523.0,53.5,0.8999999999999986,-0.75,1620345600.0
2021-05-06,63.95,63.95,62.25,62.8,62.85468541652875,105743.0,1329.0,6646443.0,55569.0,52.55,1.7000000000000028,-1.1500000000000057,1620259200.0
2021-05-05,61.6,63.55,61.25,62.9,62.19201816152028,320678.0,2447.0,19943612.0,87293.0,27.22,2.299999999999997,1.2999999999999972,1620153000.0
2021-05-04,61.45,63.25,61.1,61.6,62.39316481246864,512261.0,4480.0,31961585.0,247571.0,48.33,2.1499999999999986,0.1499999999999985,1620086400.0
2021-05-03,62.25,62.5,60.75,61.45,61.49537130738568,454556.0,5291.0,27953090.0,200163.0,44.03,1.75,-0.8,1620000000.0
2021-04-30,63.7,64.0,62.6,62.9,63.26281889035321,343731.0,2519.0,21745392.0,118908.0,34.59,1.4,-0.8,1619740800.0
2021-04-29,66.8,66.8,63.55,63.95,64.38854173017131,196836.0,1915.0,12673983.0,74008.0,37.6,3.25,-2.85,1619654400.0
