Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,119.25,126.7,118.8,124.65,122.68767163800752,47338.0,1331.0,5807789.0,29132.0,61.54,7.900000000000006,5.400000000000006,1621296000.0
2021-05-17,117.7,117.7,116.0,116.35,116.99106535884238,10297.0,385.0,1204657.0,5879.0,57.09,1.7000000000000028,-1.3500000000000083,1621209600.0
2021-05-14,116.45,117.7,113.5,116.05,115.12200828987832,14958.0,589.0,1721995.0,7390.0,49.4,4.200000000000003,-0.4000000000000057,1620950400.0
2021-05-12,112.0,117.95,112.0,116.2,115.96311303926534,45409.0,1193.0,5265769.0,28865.0,63.57,5.950000000000003,4.200000000000003,1620757800.0
2021-05-11,109.1,115.0,109.0,112.5,112.495879628623,45991.0,1681.0,5173798.0,28346.0,61.63,6.0,3.4000000000000057,1620671400.0
2021-05-10,110.0,110.45,109.0,109.65,109.7006558810669,11435.0,430.0,1254427.0,8666.0,75.78,1.4500000000000028,-0.3499999999999943,1620585000.0
2021-05-07,110.2,110.2,108.0,109.55,109.13904465914466,14801.0,361.0,1615367.0,10342.0,69.87,2.200000000000003,-0.6500000000000057,1620345600.0
2021-05-06,109.75,110.2,109.0,109.6,109.56729699666296,3596.0,146.0,394004.0,2246.0,62.46,1.2000000000000028,-0.1500000000000056,1620259200.0
2021-05-05,110.8,110.9,109.25,109.95,109.9308066189722,18311.0,440.0,2012943.0,12175.0,66.49,1.6500000000000057,-0.8499999999999943,1620153000.0
2021-05-04,110.0,111.2,108.95,109.15,109.90494460697327,20851.0,418.0,2291628.0,12374.0,59.34,2.25,-0.8499999999999943,1620086400.0
2021-05-03,108.0,109.5,107.3,109.0,108.85656213704992,15498.0,427.0,1687059.0,11102.0,71.64,2.2,1.0,1620000000.0
2021-04-30,107.5,108.85,106.7,108.65,107.79161581645106,16388.0,444.0,1766489.0,8495.0,51.84,2.15,1.15,1619740800.0
2021-04-29,111.9,111.9,107.0,107.75,108.8214446952596,22150.0,686.0,2410395.0,15111.0,68.22,4.9,-4.15,1619654400.0
2021-04-28,112.3,112.3,109.0,109.5,110.77414002875788,27123.0,661.0,3004527.0,16177.0,59.64,3.3,-2.8,1619568000.0
2021-04-27,109.9,111.5,108.3,110.65,110.07595845007856,29266.0,777.0,3221483.0,18458.0,63.07,3.2,0.75,1619481600.0
2021-04-26,103.55,107.55,103.55,107.3,106.12200748837031,26441.0,935.0,2805972.0,15920.0,60.21,4.0,3.75,1619395200.0
2021-04-23,103.75,105.45,102.2,103.55,103.239945722782,34637.0,1796.0,3575922.0,23830.0,68.8,3.25,-0.2,1619136000.0
2021-04-22,105.0,106.55,103.65,103.75,104.57319256201366,27373.0,1013.0,2862482.0,20587.0,75.21,2.9,-1.25,1619049600.0
2021-04-20,106.0,110.0,103.65,104.9,106.98197980286628,16537.0,468.0,1769161.0,12559.0,75.94,6.35,-1.1,1618876800.0
2021-04-19,109.55,109.55,105.0,105.9,106.15307553596472,9982.0,233.0,1059620.0,6446.0,64.58,4.55,-3.65,1618790400.0
2021-04-16,109.05,110.35,108.75,109.15,109.7384938998738,11885.0,472.0,1304242.0,9682.0,81.46,1.6,0.1,1618531200.0
2021-04-15,109.7,110.45,108.05,109.05,108.93573667711598,4466.0,196.0,486507.0,2477.0,55.46,2.4,-0.65,1618444800.0
2021-04-13,108.1,110.0,108.1,109.7,109.23808010171646,3146.0,137.0,343663.0,1879.0,59.73,1.9,1.6,1618272000.0
2021-04-12,112.65,112.65,104.9,107.7,107.91259057971014,11040.0,346.0,1191355.0,6496.0,58.84,7.75,-4.95,1618185600.0
2021-04-09,114.65,114.65,110.0,112.65,112.92538523925384,3699.0,172.0,417711.0,2502.0,67.64,4.65,-2.0,1617926400.0
2021-04-08,118.0,118.0,112.0,112.5,113.91220167535955,12654.0,590.0,1441445.0,7015.0,55.44,6.0,-5.5,1617840000.0
2021-04-07,111.85,116.95,111.85,114.05,114.23718924403856,7884.0,211.0,900646.0,6650.0,84.35,5.1,2.2,1617753600.0
2021-04-06,113.4,113.4,111.55,112.4,112.10788798393396,8963.0,297.0,1004823.0,5866.0,65.45,1.85,-1.0,1617667200.0
2021-04-05,112.0,112.0,109.25,111.25,110.23986459891364,12703.0,385.0,1400377.0,7941.0,62.51,2.75,-0.75,1617580800.0
2021-04-01,110.75,113.5,110.75,113.35,112.59501738122827,1726.0,87.0,194339.0,1090.0,63.15,2.75,2.6,1617235200.0
2021-03-31,109.6,113.05,108.0,109.2,109.8962108731466,18817.0,581.0,2067917.0,13377.0,71.09,5.05,-0.4,1617148800.0
2021-03-30,112.15,113.0,109.0,109.6,111.35179731485492,23090.0,736.0,2571113.0,14800.0,64.1,4.0,-2.55,1617062400.0
2021-03-26,113.75,114.05,112.15,112.4,113.08406633020908,6935.0,230.0,784238.0,5260.0,75.85,1.9,-1.35,1616716800.0
2021-03-25,117.2,117.2,111.55,112.3,112.85009253547192,9726.0,297.0,1097580.0,6020.0,61.9,5.65,-4.9,1616630400.0
2021-03-24,118.1,118.1,115.3,115.8,117.1342335186656,11331.0,219.0,1327248.0,8018.0,70.76,2.8,-2.3,1616544000.0
2021-03-23,119.0,119.6,117.0,119.35,118.78097731239092,9168.0,283.0,1088984.0,5313.0,57.95,2.6,0.35,1616457600.0
2021-03-22,119.3,119.3,112.7,116.7,114.98327186512118,15184.0,454.0,1745906.0,8360.0,55.06,6.6,-2.6,1616371200.0
2021-03-19,115.15,115.15,111.35,112.7,112.91586884690332,11803.0,409.0,1332746.0,7257.0,61.48,3.8,-2.45,1616112000.0
2021-03-18,121.4,121.4,115.25,116.25,116.754982182922,15154.0,452.0,1769305.0,9479.0,62.55,6.15,-5.15,1616025600.0
2021-03-17,120.8,120.8,118.0,118.45,118.95515345656032,23101.0,626.0,2747983.0,14212.0,61.52,2.8,-2.35,1615939200.0
2021-03-16,125.6,125.6,119.6,119.95,120.32798424238912,34523.0,2019.0,4154083.0,26143.0,75.73,6.0,-5.65,1615852800.0
2021-03-15,122.55,123.6,120.6,120.9,121.33806089501796,33139.0,852.0,4021022.0,22447.0,67.74,3.0,-1.65,1615766400.0
2021-03-12,124.5,124.6,122.4,123.65,123.75069467146126,24472.0,655.0,3028427.0,12251.0,50.06,2.2,-0.85,1615507200.0
