Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-20,6.31,6.99,6.31,6.94,6.518987341772152,79.0,8.0,515.0,54.0,68.35,0.6800000000000006,0.6300000000000008,1621468800.0
2021-05-19,6.4,7.05,6.4,7.0,6.483598875351452,1067.0,7.0,6918.0,1001.0,93.81,0.6499999999999995,0.5999999999999996,1621382400.0
2021-05-17,7.09,7.09,7.09,7.09,7.071428571428571,28.0,2.0,198.0,28.0,100.0,0.0,0.0,1621209600.0
2021-05-12,7.09,7.09,7.09,7.09,7.0588235294117645,17.0,2.0,120.0,17.0,100.0,0.0,0.0,1620757800.0
2021-05-11,7.09,7.09,7.09,7.09,7.083333333333333,72.0,5.0,510.0,72.0,100.0,0.0,0.0,1620671400.0
2021-05-10,7.09,7.09,7.09,7.09,7.0,1.0,1.0,7.0,1.0,100.0,0.0,0.0,1620585000.0
2021-05-06,6.5,7.1,6.5,7.09,6.940553745928339,1228.0,12.0,8523.0,1228.0,100.0,0.5999999999999996,0.5899999999999999,1620259200.0
2021-05-05,6.65,7.35,6.65,7.17,6.737425404944586,1173.0,11.0,7903.0,1172.0,99.91,0.6999999999999993,0.5199999999999996,1620153000.0
2021-05-04,7.56,7.56,7.38,7.38,7.422721268163804,757.0,5.0,5619.0,757.0,100.0,0.1799999999999997,-0.1799999999999997,1620086400.0
2021-05-03,7.49,7.49,7.49,7.49,7.0,1.0,1.0,7.0,1.0,100.0,0.0,0.0,1620000000.0
2021-04-30,6.88,6.88,6.88,6.88,6.863636363636364,22.0,3.0,151.0,22.0,100.0,0.0,0.0,1619740800.0
2021-04-29,6.9,6.93,6.05,6.88,6.15893587994543,1466.0,20.0,9029.0,1462.0,99.73,0.88,-0.02,1619654400.0
2021-04-28,6.5,6.77,6.5,6.7,6.689320388349515,103.0,4.0,689.0,52.0,50.49,0.27,0.2,1619568000.0
2021-04-27,6.12,6.9,6.12,6.5,6.211581793600721,4438.0,18.0,27567.0,3283.0,73.97,0.78,0.38,1619481600.0
2021-04-26,7.41,7.41,6.8,6.8,6.947368421052632,19.0,5.0,132.0,18.0,94.74,0.61,-0.61,1619395200.0
2021-04-23,6.97,6.97,5.85,6.74,6.391425908667288,1073.0,12.0,6858.0,1062.0,98.97,1.12,-0.23,1619136000.0
2021-04-22,7.0,7.0,6.47,6.5,6.499805975941017,2577.0,26.0,16750.0,2530.0,98.18,0.53,-0.5,1619049600.0
2021-04-20,6.29,7.55,6.29,6.47,6.566908371786421,1517.0,14.0,9962.0,1211.0,79.83,1.26,0.18,1618876800.0
2021-04-19,6.3,6.99,6.3,6.98,6.857142857142857,7.0,3.0,48.0,6.0,85.71,0.69,0.68,1618790400.0
2021-04-16,7.09,7.5,6.24,6.99,6.518435754189944,895.0,12.0,5834.0,884.0,98.77,1.26,-0.1,1618531200.0
2021-04-15,6.48,7.81,6.48,6.93,6.858552631578947,608.0,11.0,4170.0,606.0,99.67,1.33,0.45,1618444800.0
2021-04-13,7.18,7.19,7.18,7.19,7.166666666666666,12.0,3.0,86.0,11.0,91.67,0.01,0.01,1618272000.0
2021-04-12,7.2,7.2,7.2,7.2,7.2,20.0,2.0,144.0,10.0,50.0,0.0,0.0,1618185600.0
