Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-17,291.55,291.6,284.6,286.25,287.66783801874163,11952.0,479.0,3438206.0,7888.0,66.0,7.0,-5.300000000000011,1621209600.0
2021-05-14,292.7,295.45,286.55,287.35,289.1213015184382,11525.0,422.0,3332123.0,4219.0,36.61,8.899999999999977,-5.349999999999966,1620950400.0
2021-05-12,294.05,297.05,289.0,289.95,291.55069210624765,13365.0,363.0,3896575.0,5543.0,41.47,8.050000000000011,-4.100000000000023,1620757800.0
2021-05-11,299.2,299.2,285.0,293.75,292.51709128152606,23433.0,399.0,6854553.0,8889.0,37.93,14.199999999999989,-5.449999999999989,1620671400.0
2021-05-10,293.0,298.5,291.65,293.3,294.0648310157473,10859.0,338.0,3193250.0,3805.0,35.04,6.850000000000023,0.3000000000000113,1620585000.0
2021-05-07,293.75,295.95,290.05,291.65,294.006543263022,11615.0,281.0,3414886.0,8777.0,75.57,5.899999999999977,-2.1000000000000227,1620345600.0
2021-05-06,299.0,302.8,288.8,290.3,294.7428420775112,18965.0,794.0,5589798.0,10018.0,52.82,14.0,-8.699999999999989,1620259200.0
2021-05-05,298.0,300.0,293.7,295.55,297.13381537242475,10096.0,336.0,2999863.0,4681.0,46.36,6.300000000000011,-2.4499999999999886,1620153000.0
2021-05-04,306.0,306.0,292.7,295.15,297.9708439514316,40026.0,1006.0,11926581.0,11293.0,28.21,13.300000000000011,-10.850000000000025,1620086400.0
2021-05-03,289.7,298.85,288.0,297.55,294.2235658042745,14224.0,519.0,4185036.0,6102.0,42.9,10.85,7.85,1620000000.0
2021-04-30,291.3,300.55,291.3,294.5,296.7587627578888,32039.0,782.0,9507854.0,19754.0,61.66,9.25,3.2,1619740800.0
2021-04-29,301.2,308.5,295.95,298.25,301.91768193820354,43174.0,1046.0,13034994.0,23659.0,54.8,12.55,-2.95,1619654400.0
