Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2022-05-13,125.05,130.15,122.55,123.25,124.08354646206308,2346.0,93.0,291100.0,6928.0,31.19,7.600000000000008,-1.7999999999999972,1652400000.0
2022-05-12,128.95,130.85,128.95,128.95,129.04633663366337,5050.0,23.0,651684.0,5037.0,99.74,1.9000000000000057,0.0,1652313600.0
2022-05-11,138.15,140.0,135.7,135.7,136.42673716012084,1324.0,30.0,180629.0,632.0,47.73,4.300000000000011,-2.450000000000017,1652227200.0
2022-05-10,143.1,149.9,142.8,142.8,144.81787151663357,19629.0,299.0,2842630.0,11863.0,60.44,7.099999999999994,-0.2999999999999829,1652140800.0
2022-05-09,171.95,171.95,158.65,158.65,163.77882599580713,1908.0,73.0,312490.0,1646.0,86.27,13.299999999999985,-13.299999999999985,1652054400.0
2022-05-06,196.1,196.1,176.25,176.25,180.2437099546804,12798.0,339.0,2306759.0,8462.0,66.12,19.849999999999994,-19.849999999999994,1651795200.0
2022-05-05,181.2,195.8,180.05,195.8,190.60644409291484,24022.0,721.0,4578748.0,7755.0,32.28,15.75,14.600000000000025,1651708800.0
2022-05-04,148.9,163.2,148.9,163.2,156.58726245505906,9735.0,69.0,1524377.0,3538.0,36.34,14.299999999999985,14.299999999999985,1651622400.0
2022-05-02,134.0,136.0,130.0,136.0,132.8824638053628,11673.0,78.0,1551137.0,7062.0,67.97,6.0,2.0,1651449600.0
2022-04-29,128.95,132.9,128.1,129.75,129.71741489886531,10135.0,23.0,1314686.0,120.0,1.18,4.800000000000011,0.8000000000000114,1651190400.0
2022-04-28,129.75,130.95,129.05,129.05,130.12227543739615,10231.0,23.0,1331281.0,169.0,1.65,1.8999999999999773,-0.6999999999999886,1651104000.0
2022-04-27,131.0,134.85,127.75,127.75,129.33160155859727,10009.0,24.0,1294480.0,6.0,0.06,7.099999999999994,-3.25,1651017600.0
2022-04-26,133.05,141.0,128.5,129.0,129.7161470671847,21106.0,80.0,2737789.0,10225.0,48.45,12.5,-4.050000000000011,1650931200.0
2022-04-25,134.95,134.95,128.05,133.65,131.637266587207,10068.0,43.0,1325324.0,3623205.0,100.0,6.899999999999977,-1.299999999999983,1650844800.0
2022-04-22,134.0,139.25,129.75,129.75,132.0518260869565,17250.0,38.0,2277894.0,10302.0,59.72,9.5,-4.25,1650585600.0
2022-04-21,131.55,136.0,131.55,135.0,131.84607177497574,10310.0,24.0,1359333.0,309.0,3.0,4.449999999999989,3.4499999999999886,1650499200.0
2022-04-20,128.05,138.95,127.5,132.9,129.86502711076685,10328.0,35.0,1341246.0,302.0,2.92,11.449999999999989,4.849999999999994,1650412800.0
2022-04-19,130.0,131.3,127.5,128.55,128.91516894320634,20865.0,50.0,2689815.0,10589.0,50.75,3.8000000000000114,-1.4499999999999886,1650326400.0
2022-04-18,129.0,132.05,127.0,128.1,129.175938148218,10606.0,59.0,1370040.0,314.0,2.96,5.050000000000011,-0.9000000000000057,1650240000.0
2022-04-13,133.0,138.0,127.6,130.05,131.0436449001102,20873.0,68.0,2735274.0,10448.0,50.06,10.400000000000006,-2.9499999999999886,1649808000.0
