Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-21,28.0,29.6,27.55,29.25,29.04952002775743,259390.0,513.0,7535155.0,211344.0,81.48,2.0500000000000007,1.25,1621555200.0
2021-05-20,28.2,28.95,27.25,28.25,28.21430497632561,159455.0,351.0,4498912.0,119376.0,74.86,1.6999999999999993,0.0500000000000007,1621468800.0
2021-05-19,28.7,30.1,28.1,28.2,28.847750433151948,336487.0,695.0,9706893.0,265794.0,78.99,2.0,-0.5,1621382400.0
2021-05-18,30.65,30.65,27.75,29.55,30.198891301738342,916390.0,1390.0,27673962.0,683112.0,74.54,2.8999999999999986,-1.099999999999998,1621296000.0
2021-05-17,29.2,29.2,27.0,29.2,29.074443803757628,832440.0,739.0,24202730.0,631482.0,75.86,2.2,0.0,1621209600.0
2021-05-14,27.85,27.85,27.85,27.85,27.85,189480.0,189.0,5277018.0,189480.0,100.0,0.0,0.0,1620950400.0
2021-05-12,26.2,26.55,26.1,26.55,26.5017563797913,193580.0,224.0,5130210.0,165866.0,85.68,0.4499999999999993,0.3500000000000014,1620757800.0
2021-05-11,23.85,25.3,23.3,25.3,24.68070418208152,387343.0,462.0,9559898.0,309676.0,79.95,2.0,1.4499999999999993,1620671400.0
2021-05-10,24.3,24.75,23.4,24.1,23.92335849056604,185500.0,331.0,4437783.0,154640.0,83.36,1.3500000000000014,-0.1999999999999993,1620585000.0
2021-05-07,24.6,24.8,23.3,24.15,24.14530041764876,120915.0,355.0,2919529.0,87106.0,72.04,1.5,-0.4500000000000028,1620345600.0
2021-05-06,24.0,24.45,23.0,24.1,23.880122635828023,237451.0,426.0,5670359.0,189699.0,79.89,1.4499999999999993,0.1000000000000014,1620259200.0
2021-05-05,23.0,24.15,23.0,23.45,23.661960194472982,188818.0,349.0,4467804.0,136888.0,72.5,1.1499999999999986,0.4499999999999993,1620153000.0
2021-05-04,23.4,24.0,22.05,23.0,23.58160546701758,308907.0,544.0,7284523.0,224844.0,72.79,1.9499999999999995,-0.3999999999999986,1620086400.0
2021-05-03,21.85,22.9,20.8,22.9,21.7452354822341,254223.0,462.0,5528139.0,192269.0,75.63,2.1,1.05,1620000000.0
2021-04-30,23.0,23.0,21.85,21.85,21.938681563349345,99709.0,231.0,2187484.0,71078.0,71.29,1.15,-1.15,1619740800.0
2021-04-29,23.75,24.45,22.2,22.95,22.82415532502141,210140.0,503.0,4796268.0,172077.0,81.89,2.25,-0.8,1619654400.0
2021-04-28,24.65,24.65,22.35,23.35,23.95399300523641,983307.0,1441.0,23554129.0,647215.0,65.82,2.3,-1.3,1619568000.0
2021-04-27,23.5,23.5,23.5,23.5,23.5,94974.0,113.0,2231889.0,94974.0,100.0,0.0,0.0,1619481600.0
2021-04-26,22.4,22.4,22.4,22.4,22.39999005123613,60309.0,123.0,1350921.0,60308.0,100.0,0.0,0.0,1619395200.0
2021-04-23,21.35,21.35,21.35,21.35,21.34999873213365,118309.0,140.0,2525897.0,116810.0,98.73,0.0,0.0,1619136000.0
2021-04-22,20.2,20.35,19.75,20.35,20.30166426675287,102087.0,146.0,2072536.0,87826.0,86.03,0.6,0.15,1619049600.0
2021-04-20,18.5,19.4,18.15,19.4,19.35728481607285,221392.0,293.0,4285548.0,199165.0,89.96,1.25,0.9,1618876800.0
2021-04-19,17.8,18.6,17.05,18.5,18.3240008158796,372604.0,538.0,6827596.0,303446.0,81.44,1.55,0.7,1618790400.0
2021-04-16,18.45,18.5,17.65,17.75,17.983106922652762,39898.0,163.0,717490.0,32875.0,82.4,0.85,-0.7,1618531200.0
2021-04-15,17.7,18.55,17.35,18.05,17.990600578728763,101602.0,262.0,1827881.0,77003.0,75.79,1.2,0.35,1618444800.0
2021-04-13,16.3,17.75,16.25,17.75,17.219643778256515,164785.0,202.0,2837539.0,137011.0,83.15,1.5,1.45,1618272000.0
2021-04-12,17.25,17.25,16.95,16.95,16.98108495657918,62067.0,159.0,1053965.0,50277.0,81.0,0.3,-0.3,1618185600.0
2021-04-09,17.95,18.0,17.1,17.8,17.33033249488198,269147.0,397.0,4664407.0,213649.0,79.38,0.9,-0.15,1617926400.0
2021-04-08,18.2,18.6,17.8,18.0,18.141419175779607,204654.0,301.0,3712714.0,183156.0,89.5,0.8,-0.2,1617840000.0
2021-04-07,18.95,18.95,17.35,18.4,18.05215993552824,228317.0,578.0,4121615.0,144048.0,63.09,1.6,-0.55,1617753600.0
2021-04-06,18.25,18.25,17.5,18.25,18.102181294180948,323386.0,479.0,5853992.0,279681.0,86.49,0.75,0.0,1617667200.0
2021-04-05,17.4,17.4,16.05,17.4,17.128503105177295,466479.0,675.0,7990087.0,379550.0,81.36,1.35,0.0,1617580800.0
2021-04-01,16.6,16.6,16.6,16.6,16.59999805753579,102962.0,147.0,1709169.0,97941.0,95.12,0.0,0.0,1617235200.0
2021-03-31,15.85,15.85,15.4,15.85,15.843118697648096,409966.0,195.0,6495140.0,365949.0,89.26,0.45,0.0,1617148800.0
2021-03-30,15.1,15.1,14.5,15.1,15.072566829461255,328635.0,246.0,4953373.0,317794.0,96.7,0.6,0.0,1617062400.0
2021-03-26,14.7,14.7,14.15,14.4,14.326125103557148,153297.0,246.0,2196152.0,130801.0,85.33,0.55,-0.3,1616716800.0
2021-03-25,15.0,15.35,14.35,14.5,14.617058987241649,68269.0,220.0,997892.0,60932.0,89.25,1.0,-0.5,1616630400.0
2021-03-24,14.8,15.2,14.5,15.0,14.964215752826858,103118.0,252.0,1543080.0,92271.0,89.48,0.7,0.2,1616544000.0
2021-03-23,14.5,14.95,14.45,14.8,14.6402168074613,163832.0,270.0,2398536.0,138228.0,84.37,0.5,0.3,1616457600.0
2021-03-22,15.25,15.25,14.65,14.9,14.905155998922544,107661.0,274.0,1604704.0,94333.0,87.62,0.6,-0.35,1616371200.0
2021-03-19,15.0,15.2,14.4,15.15,14.77837368041718,47174.0,233.0,697155.0,25890.0,54.88,0.8,0.15,1616112000.0
2021-03-18,15.55,15.7,14.85,15.1,15.2247679327181,184537.0,305.0,2809533.0,172862.0,93.67,0.85,-0.45,1616025600.0
2021-03-17,15.8,16.0,15.5,15.55,15.686345345613878,55915.0,179.0,877102.0,45083.0,80.63,0.5,-0.25,1615939200.0
2021-03-16,15.55,16.0,15.25,15.85,15.569928073455328,217166.0,418.0,3381259.0,131861.0,60.72,0.75,0.3,1615852800.0
2021-03-15,17.35,17.35,15.75,16.05,16.950169813478663,402206.0,695.0,6817460.0,330504.0,82.17,1.6,-1.3,1615766400.0
2021-03-12,16.0,16.55,15.4,16.55,16.187284342669297,349223.0,819.0,5652972.0,260632.0,74.63,1.15,0.55,1615507200.0
2021-03-10,16.2,16.2,15.5,15.8,15.781998123827393,106600.0,276.0,1682361.0,86070.0,80.74,0.7,-0.4,1615334400.0
2021-03-09,16.1,16.3,15.7,15.85,15.934470377019748,76866.0,250.0,1224819.0,73082.0,95.08,0.6,-0.25,1615248000.0
2021-03-08,16.85,16.85,15.8,15.9,16.041438469964184,162506.0,370.0,2606830.0,128712.0,79.2,1.05,-0.95,1615161600.0
2021-03-05,16.95,17.05,16.3,16.55,16.580880271723746,56528.0,199.0,937284.0,46259.0,81.83,0.75,-0.4,1614902400.0
2021-03-04,16.65,17.25,16.1,16.7,16.68436544934721,71003.0,224.0,1184640.0,59488.0,83.78,1.15,0.05,1614816000.0
2021-03-03,16.75,17.1,16.1,16.55,16.486180137762663,114690.0,360.0,1890800.0,89395.0,77.94,1.0,-0.2,1614729600.0
2021-03-02,17.4,17.8,16.7,16.9,17.31632256024902,82242.0,297.0,1424129.0,65135.0,79.2,1.1,-0.5,1614643200.0
2021-03-01,16.7,17.5,16.7,17.2,17.15307774831488,98806.0,391.0,1694827.0,80904.0,81.88,0.8,0.5,1614556800.0
2021-02-26,15.9,16.85,15.9,16.7,16.634599825104814,122359.0,378.0,2035393.0,108683.0,88.82,0.95,0.8,1614297600.0
2021-02-25,16.2,16.35,15.7,16.05,16.082797411030004,48359.0,225.0,777748.0,40287.0,83.31,0.65,-0.15,1614211200.0
2021-02-24,16.0,16.3,15.85,16.15,15.99171834891608,53371.0,220.0,853494.0,44960.0,84.24,0.45,0.15,1614124800.0
2021-02-23,16.4,16.4,15.85,16.1,16.146972097968025,49853.0,199.0,804975.0,36469.0,73.15,0.55,-0.3,1614038400.0
2021-02-22,17.0,17.1,16.15,16.2,16.622190989056108,63323.0,243.0,1052567.0,51560.0,81.42,0.95,-0.8,1613952000.0
2021-02-19,17.4,17.4,16.0,16.8,16.51402006218103,102282.0,296.0,1689087.0,73384.0,71.75,1.4,-0.6,1613692800.0
2021-02-18,16.4,16.8,16.1,16.8,16.724142296493227,134283.0,185.0,2245768.0,120185.0,89.5,0.7,0.4,1613606400.0
2021-02-17,15.95,16.4,15.5,16.0,15.920049200492004,58536.0,232.0,931896.0,43463.0,74.25,0.9,0.05,1613520000.0
2021-02-16,16.7,16.7,15.7,15.75,15.989076287584568,72869.0,286.0,1165108.0,64551.0,88.58,1.0,-0.95,1613433600.0
2021-02-15,17.35,17.4,16.3,16.5,16.631456414008714,60134.0,192.0,1000116.0,54959.0,91.39,1.1,-0.85,1613347200.0
2021-02-12,18.2,18.2,16.9,17.0,17.302023440955328,90440.0,298.0,1564795.0,62466.0,69.07,1.3,-1.2,1613088000.0
2021-02-11,17.7,17.7,17.35,17.6,17.683685046516903,158652.0,396.0,2805552.0,134212.0,84.6,0.35,-0.1,1613001600.0
2021-02-10,16.45,16.9,15.6,16.9,16.599120810969797,219293.0,386.0,3640071.0,188465.0,85.94,1.3,0.45,1612915200.0
2021-02-09,15.5,16.4,15.45,16.1,16.082995610882563,130778.0,379.0,2103302.0,78803.0,60.26,0.95,0.6,1612828800.0
2021-02-08,16.0,16.1,15.6,15.65,15.890652925445176,76655.0,212.0,1218098.0,63166.0,82.4,0.5,-0.35,1612742400.0
2021-02-05,15.85,16.1,15.75,15.8,15.854664864490193,57708.0,205.0,914941.0,48463.0,83.98,0.35,-0.05,1612483200.0
2021-02-04,16.45,16.45,15.8,15.85,15.958106691950697,40078.0,201.0,639569.0,31364.0,78.26,0.65,-0.6,1612396800.0
2021-02-03,15.95,16.4,15.8,16.15,16.030653271959594,89289.0,272.0,1431361.0,74930.0,83.92,0.6,0.2,1612310400.0
2021-02-02,16.2,16.2,15.5,15.85,15.749155272326195,57119.0,260.0,899576.0,38623.0,67.62,0.7,-0.35,1612224000.0
2021-02-01,15.95,16.7,15.25,15.85,15.929651666764851,118823.0,417.0,1892809.0,74204.0,62.45,1.45,-0.1,1612137600.0
2021-01-29,16.25,16.3,15.6,15.95,15.896591184172884,45441.0,173.0,722357.0,35347.0,77.79,0.7,-0.3,1611878400.0
