Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-19,116.35,125.25,113.2,121.85,120.93138915572564,760973.0,9775.0,92025522.0,301109.0,39.57,12.049999999999995,5.5,1621382400.0
2021-05-18,121.0,122.9,115.2,116.2,118.5578645183252,440650.0,4749.0,52242523.0,143958.0,32.67,7.700000000000003,-4.799999999999997,1621296000.0
2021-05-17,103.05,119.75,103.05,115.95,112.1048112904577,572944.0,8225.0,64229779.0,230697.0,40.27,16.700000000000003,12.900000000000006,1621209600.0
2021-05-14,102.1,106.6,101.3,103.65,104.31799604403984,167848.0,1943.0,17509567.0,45150.0,26.9,5.299999999999997,1.5500000000000114,1620950400.0
2021-05-12,102.0,106.0,101.75,102.05,103.60201633368708,173384.0,1941.0,17962932.0,51391.0,29.64,4.25,0.0499999999999971,1620757800.0
2021-05-11,98.8,104.5,97.55,101.25,101.90037827205326,231315.0,3218.0,23571086.0,107069.0,46.29,6.950000000000003,2.450000000000003,1620671400.0
2021-05-10,95.1,100.65,94.3,99.3,98.4988537239991,214608.0,2547.0,21138642.0,90292.0,42.07,6.3500000000000085,4.200000000000003,1620585000.0
2021-05-07,96.45,97.35,95.0,95.3,95.88987634567556,57499.0,963.0,5513572.0,24777.0,43.09,2.3499999999999943,-1.1500000000000057,1620345600.0
2021-05-06,96.0,96.7,95.0,95.35,95.63130539446328,36556.0,677.0,3495898.0,13811.0,37.78,1.7000000000000028,-0.6500000000000057,1620259200.0
2021-05-05,96.7,97.0,95.05,95.3,95.97451271646982,55204.0,678.0,5298177.0,26292.0,47.63,1.9500000000000028,-1.4000000000000057,1620153000.0
2021-05-04,98.95,99.75,94.5,95.2,97.68247359870024,118176.0,1352.0,11543724.0,46418.0,39.28,5.25,-3.75,1620086400.0
2021-05-03,96.15,98.65,95.4,98.1,97.32064542179153,64392.0,639.0,6266671.0,17089.0,26.54,3.25,1.95,1620000000.0
2021-04-30,99.9,99.9,96.25,96.65,97.59183862826605,53888.0,643.0,5259029.0,18063.0,33.52,3.65,-3.25,1619740800.0
2021-04-29,101.6,101.6,96.65,97.0,98.16734904969184,69609.0,864.0,6833331.0,21895.0,31.45,4.95,-4.6,1619654400.0
2021-04-28,94.9,102.4,94.0,98.75,99.31254390786356,274723.0,3377.0,27283440.0,88642.0,32.27,8.4,3.85,1619568000.0
2021-04-27,89.8,94.1,89.8,93.65,92.672567219594,83495.0,887.0,7737696.0,23032.0,27.58,4.3,3.85,1619481600.0
2021-04-26,90.4,90.45,88.8,89.15,89.48901825879862,37790.0,454.0,3381790.0,14961.0,39.59,1.65,-1.25,1619395200.0
2021-04-23,87.6,90.85,87.6,88.35,89.29962382993612,68586.0,770.0,6124704.0,26782.0,39.05,3.25,0.75,1619136000.0
2021-04-22,87.0,87.85,85.65,87.05,87.15375153751538,28455.0,272.0,2479960.0,9186.0,32.28,2.2,0.05,1619049600.0
2021-04-20,87.1,89.15,86.5,87.0,87.87059460190758,44349.0,606.0,3896973.0,22598.0,50.95,2.65,-0.1,1618876800.0
2021-04-19,86.55,88.3,85.6,86.7,86.87471147891685,71052.0,900.0,6172622.0,27067.0,38.09,2.7,0.15,1618790400.0
2021-04-16,87.6,92.3,87.6,90.2,90.61775031345157,55830.0,780.0,5059189.0,12865.0,23.04,4.7,2.6,1618531200.0
2021-04-15,89.0,89.45,86.1,87.2,87.31435985203997,18113.0,255.0,1581525.0,8574.0,47.34,3.35,-1.8,1618444800.0
2021-04-13,88.35,89.6,87.05,88.8,88.5209103636429,27857.0,353.0,2465927.0,8468.0,30.4,2.55,0.45,1618272000.0
2021-04-12,88.85,91.9,86.55,87.0,88.1628639047816,87042.0,1024.0,7673872.0,41074.0,47.19,5.35,-1.85,1618185600.0
2021-04-09,94.35,95.45,92.8,93.05,93.85642040457344,27288.0,303.0,2561154.0,13004.0,47.65,2.65,-1.3,1617926400.0
2021-04-08,94.95,96.5,93.7,94.3,95.33169655411103,46229.0,537.0,4407089.0,19660.0,42.53,2.8,-0.65,1617840000.0
2021-04-07,88.75,94.75,88.7,93.9,92.47722637661454,104441.0,1159.0,9658414.0,37707.0,36.1,6.05,5.15,1617753600.0
2021-04-06,87.85,91.0,87.0,88.15,88.6028730798604,103443.0,1463.0,9165347.0,40347.0,39.0,4.0,0.3,1617667200.0
2021-04-05,88.95,89.15,86.4,87.6,87.53744408079478,51637.0,648.0,4520171.0,21049.0,40.76,2.75,-1.35,1617580800.0
2021-04-01,86.95,89.5,86.0,89.2,88.13855473265122,46718.0,552.0,4117657.0,12304.0,26.34,3.5,2.25,1617235200.0
2021-03-31,86.85,88.5,85.05,85.5,86.60710831721471,37224.0,683.0,3223863.0,21394.0,57.47,3.45,-1.35,1617148800.0
2021-03-30,86.2,88.85,85.0,86.6,86.99347590067433,100397.0,909.0,8733884.0,64316.0,64.06,3.85,0.4,1617062400.0
2021-03-26,89.6,90.6,86.1,86.8,88.12330561512114,103061.0,1312.0,9082076.0,55776.0,54.12,4.5,-2.8,1616716800.0
2021-03-25,92.0,92.5,87.5,88.05,88.96352631578947,57000.0,702.0,5070921.0,21829.0,38.3,5.0,-3.95,1616630400.0
