Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,1174.85,1186.25,1169.8,1180.1,1180.2539276580196,2737.0,99.0,3230355.0,581.0,21.23,16.450000000000045,5.25,1621296000.0
2021-05-17,1159.1,1187.6,1144.35,1171.0,1169.851485148515,202.0,67.0,236310.0,146.0,72.28,43.25,11.900000000000093,1621209600.0
2021-05-14,1187.1,1187.1,1143.75,1156.05,1162.8874773139746,551.0,127.0,640751.0,369.0,66.97,43.34999999999991,-31.049999999999955,1620950400.0
2021-05-12,1152.7,1195.2,1152.7,1166.0,1182.4317295188555,3076.0,615.0,3637160.0,1244.0,40.44,42.5,13.299999999999956,1620757800.0
2021-05-11,1128.5,1194.8,1128.0,1178.85,1171.0460674157302,1780.0,527.0,2084462.0,1332.0,74.83,66.79999999999995,50.34999999999991,1620671400.0
2021-05-10,1149.1,1300.0,1140.0,1151.75,1162.3533034714446,1786.0,345.0,2075963.0,862.0,48.26,160.0,2.650000000000091,1620585000.0
2021-05-07,1105.55,1125.0,1101.9,1119.25,1107.7737692596768,2661.0,487.0,2947786.0,1306.0,49.08,23.09999999999991,13.700000000000044,1620345600.0
2021-05-06,1100.9,1110.0,1077.95,1099.95,1094.8736559139784,1116.0,341.0,1221879.0,803.0,71.95,32.049999999999955,-0.9500000000000456,1620259200.0
2021-05-05,1068.15,1106.5,1058.8,1097.3,1088.4539215686275,1020.0,294.0,1110223.0,791.0,77.55,47.700000000000045,29.149999999999864,1620153000.0
2021-05-04,1085.0,1085.0,1058.9,1068.1,1074.1969504447268,787.0,219.0,845393.0,598.0,75.98,26.09999999999991,-16.90000000000009,1620086400.0
2021-05-03,1070.9,1092.05,1051.35,1073.4,1077.386167146974,694.0,167.0,747706.0,519.0,74.78,40.7,2.5,1620000000.0
2021-04-30,1075.0,1096.15,1070.9,1081.1,1082.9781420765028,549.0,215.0,594555.0,478.0,87.07,25.25,6.1,1619740800.0
2021-04-29,1060.0,1084.8,1052.2,1084.0,1071.2461059190032,1284.0,397.0,1375480.0,959.0,74.69,32.6,24.0,1619654400.0
2021-04-28,1069.9,1070.0,1051.75,1064.95,1064.386451612903,3100.0,242.0,3299598.0,866.0,27.94,18.25,-4.95,1619568000.0
2021-04-27,1064.7,1080.0,1060.0,1065.3,1065.870824053452,449.0,99.0,478576.0,274.0,61.02,20.0,0.6,1619481600.0
2021-04-26,1072.3,1073.95,1043.95,1058.35,1058.591760299625,267.0,109.0,282644.0,154.0,57.68,30.0,-13.95,1619395200.0
2021-04-23,1076.75,1085.0,1060.4,1062.55,1072.7854785478548,303.0,157.0,325054.0,165.0,54.46,24.6,-14.2,1619136000.0
2021-04-22,1051.95,1075.2,1051.05,1071.8,1066.5421052631575,380.0,170.0,405286.0,309.0,81.32,24.15,19.85,1619049600.0
2021-04-20,1059.35,1082.7,1045.8,1061.05,1059.374125874126,286.0,93.0,302981.0,167.0,58.39,36.9,1.7,1618876800.0
2021-04-19,1061.05,1061.05,1038.0,1046.0,1046.369337979094,574.0,180.0,600616.0,473.0,82.4,23.05,-15.05,1618790400.0
2021-04-16,1055.15,1081.0,1055.15,1077.15,1065.466480446927,358.0,48.0,381437.0,313.0,87.43,25.85,22.0,1618531200.0
2021-04-15,1066.0,1066.0,1023.0,1050.4,1039.915064102564,624.0,190.0,648907.0,413.0,66.19,43.0,-15.6,1618444800.0
2021-04-13,1045.0,1068.85,1040.75,1064.2,1058.9001751313483,571.0,229.0,604632.0,442.0,77.41,28.1,19.2,1618272000.0
2021-04-12,1105.0,1105.0,1027.95,1033.9,1049.8250825082507,606.0,191.0,636194.0,478.0,78.88,77.05,-71.1,1618185600.0
2021-04-09,1101.9,1126.1,1082.75,1103.4,1104.6550836550837,777.0,227.0,858317.0,502.0,64.61,43.35,1.5,1617926400.0
2021-04-08,1080.0,1130.0,1079.15,1087.65,1091.1548089591568,1518.0,449.0,1656373.0,1312.0,86.43,50.85,7.65,1617840000.0
2021-04-07,1065.0,1093.05,1059.9,1076.2,1078.780534351145,524.0,192.0,565281.0,294.0,56.11,33.15,11.2,1617753600.0
2021-04-06,1055.0,1078.0,1055.0,1062.7,1065.7418032786884,488.0,169.0,520082.0,290.0,59.43,23.0,7.7,1617667200.0
2021-04-05,1086.1,1086.1,1050.0,1055.05,1063.9503386004517,2215.0,400.0,2356650.0,1475.0,66.59,36.1,-31.05,1617580800.0
2021-04-01,1099.0,1119.0,1073.0,1082.55,1097.4717581543357,1257.0,347.0,1379522.0,509.0,40.49,46.0,-16.45,1617235200.0
2021-03-31,1031.8,1129.05,1021.6,1095.95,1088.6464692482916,2195.0,582.0,2389579.0,765.0,34.85,107.45,64.15,1617148800.0
2021-03-30,1030.0,1049.7,1010.75,1019.4,1027.350501209817,2893.0,365.0,2972125.0,2439.0,84.31,38.95,-10.6,1617062400.0
2021-03-26,1022.15,1038.3,986.4,1023.8,1008.7779411764704,680.0,194.0,685969.0,448.0,65.88,51.9,1.65,1616716800.0
2021-03-25,1018.25,1031.35,990.0,993.75,1001.2691538974016,3002.0,716.0,3005810.0,1973.0,65.72,41.35,-24.5,1616630400.0
2021-03-24,1041.0,1058.4,1020.0,1026.05,1039.6389250108364,2307.0,536.0,2398447.0,2049.0,88.82,38.4,-14.95,1616544000.0
2021-03-23,1066.0,1066.0,1030.4,1052.5,1046.870054378399,5333.0,555.0,5582958.0,1527.0,28.63,35.6,-13.5,1616457600.0
2021-03-22,1035.0,1090.0,1034.95,1046.65,1051.73472356935,2062.0,523.0,2168677.0,1244.0,60.33,55.05,11.65,1616371200.0
2021-03-19,1080.0,1080.6,1021.0,1060.8,1049.553217821782,1616.0,346.0,1696078.0,717.0,44.37,59.6,-19.2,1616112000.0
2021-03-18,1126.0,1126.0,1088.75,1092.5,1112.6985074626864,335.0,97.0,372754.0,245.0,73.13,37.25,-33.5,1616025600.0
2021-03-17,1118.75,1130.55,1096.2,1107.15,1111.4877675840978,654.0,201.0,726913.0,415.0,63.46,34.35,-11.6,1615939200.0
2021-03-16,1136.2,1144.8,1115.5,1123.4,1127.6710667142347,2803.0,435.0,3160862.0,1145.0,40.85,29.3,-12.8,1615852800.0
2021-03-15,1157.85,1157.85,1111.1,1136.6,1130.0331825037708,663.0,144.0,749212.0,352.0,53.09,46.75,-21.25,1615766400.0
2021-03-12,1197.0,1197.0,1143.45,1150.45,1156.0099866844207,1502.0,245.0,1736327.0,545.0,36.28,53.55,-46.55,1615507200.0
2021-03-10,1208.4,1208.4,1140.8,1145.0,1155.5865633074936,387.0,75.0,447212.0,246.0,63.57,67.6,-63.4,1615334400.0
2021-03-09,1167.0,1170.0,1138.5,1144.35,1146.8287671232877,438.0,147.0,502311.0,291.0,66.44,31.5,-22.65,1615248000.0
2021-03-08,1171.95,1172.45,1137.0,1148.3,1153.1503759398497,399.0,170.0,460107.0,244.0,61.15,35.45,-23.65,1615161600.0
2021-03-05,1190.0,1190.0,1161.5,1164.5,1176.509689922481,516.0,92.0,607079.0,413.0,80.04,28.5,-25.5,1614902400.0
2021-03-04,1150.0,1190.4,1150.0,1179.2,1176.368495077356,711.0,152.0,836398.0,495.0,69.62,40.4,29.2,1614816000.0
2021-03-03,1181.15,1190.15,1165.05,1171.1,1177.985089463221,1006.0,241.0,1185053.0,577.0,57.36,25.1,-10.05,1614729600.0
2021-03-02,1173.0,1188.0,1153.15,1177.5,1172.3229166666663,288.0,149.0,337629.0,116.0,40.28,34.85,4.5,1614643200.0
2021-03-01,1162.45,1184.55,1162.45,1173.1,1173.0117647058823,595.0,162.0,697942.0,398.0,66.89,22.1,10.65,1614556800.0
2021-02-26,1165.15,1183.85,1145.0,1150.0,1158.7513639906467,1283.0,373.0,1486678.0,843.0,65.71,38.85,-15.15,1614297600.0
2021-02-25,1199.9,1199.95,1170.0,1186.95,1188.441883767535,998.0,213.0,1186065.0,401.0,40.18,29.95,-12.95,1614211200.0
2021-02-24,1200.0,1231.95,1150.7,1187.45,1196.226669431771,4822.0,570.0,5768205.0,2613.0,54.19,81.25,-12.55,1614124800.0
2021-02-23,1149.85,1163.55,1127.0,1131.25,1150.032034169781,1873.0,306.0,2154010.0,691.0,36.89,36.55,-18.6,1614038400.0
2021-02-22,1185.75,1193.65,1136.0,1144.65,1151.7203791469194,422.0,213.0,486026.0,259.0,61.37,57.65,-41.1,1613952000.0
2021-02-19,1186.4,1196.1,1163.4,1167.8,1180.0963190184048,1630.0,714.0,1923557.0,1241.0,76.13,32.7,-18.6,1613692800.0
2021-02-18,1200.0,1233.05,1175.0,1182.2,1208.3270603504218,1541.0,407.0,1862032.0,911.0,59.12,58.05,-17.8,1613606400.0
2021-02-17,1195.0,1200.6,1185.9,1187.4,1190.37030411449,559.0,125.0,665417.0,394.0,70.48,14.7,-7.6,1613520000.0
2021-02-16,1250.0,1250.0,1184.75,1190.45,1211.2206375838923,1192.0,326.0,1443775.0,775.0,65.02,65.25,-59.55,1613433600.0
2021-02-15,1260.0,1260.0,1218.85,1224.45,1238.808023872679,3016.0,322.0,3736245.0,810.0,26.86,41.15,-35.55,1613347200.0
2021-02-12,1279.0,1279.0,1200.0,1259.75,1247.4037059538275,3292.0,679.0,4106453.0,1872.0,56.87,79.0,-19.25,1613088000.0
2021-02-11,1311.9,1323.2,1284.15,1307.35,1304.085552865214,1239.0,380.0,1615762.0,863.0,69.65,39.05,-4.55,1613001600.0
2021-02-10,1291.0,1330.0,1283.15,1321.05,1316.278273809524,672.0,227.0,884539.0,468.0,69.64,46.85,30.05,1612915200.0
2021-02-09,1266.3,1351.35,1266.3,1298.9,1316.6318545053732,3629.0,893.0,4778057.0,1925.0,53.04,85.05,32.6,1612828800.0
2021-02-08,1290.0,1290.0,1220.0,1258.45,1251.602176541717,827.0,216.0,1035075.0,553.0,66.87,70.0,-31.55,1612742400.0
2021-02-05,1252.0,1253.8,1225.3,1232.9,1243.8944444444444,360.0,158.0,447802.0,255.0,70.83,28.5,-19.1,1612483200.0
2021-02-04,1248.5,1270.0,1235.0,1241.75,1253.5753968253969,756.0,254.0,947703.0,531.0,70.24,35.0,-6.75,1612396800.0
2021-02-03,1239.85,1264.0,1230.55,1242.0,1247.220588235294,612.0,134.0,763299.0,379.0,61.93,33.45,2.15,1612310400.0
2021-02-02,1236.9,1256.4,1214.95,1246.5,1242.3653846153843,416.0,201.0,516824.0,369.0,88.7,41.45,9.6,1612224000.0
2021-02-01,1195.0,1230.0,1178.5,1215.95,1202.4192307692308,520.0,161.0,625258.0,379.0,72.88,51.5,20.95,1612137600.0
2021-01-29,1212.2,1217.4,1196.0,1201.4,1204.0727272727272,110.0,78.0,132448.0,64.0,58.18,21.4,-10.8,1611878400.0
2021-01-28,1190.35,1212.2,1180.0,1199.0,1192.2706422018348,218.0,89.0,259915.0,140.0,64.22,32.2,8.65,1611792000.0
2021-01-27,1205.0,1210.15,1183.95,1204.45,1196.5492957746478,213.0,102.0,254865.0,141.0,66.2,26.2,-0.55,1611705600.0
2021-01-25,1211.0,1215.1,1190.9,1204.75,1203.7251184834124,211.0,100.0,253986.0,131.0,62.09,24.2,-6.25,1611532800.0
2021-01-22,1243.8,1251.55,1210.6,1220.1,1223.1679389312976,917.0,309.0,1121645.0,651.0,70.99,40.95,-23.7,1611273600.0
2021-01-21,1249.0,1270.0,1217.15,1259.9,1243.002371541502,1265.0,487.0,1572398.0,759.0,60.0,52.85,10.9,1611187200.0
2021-01-20,1233.65,1240.0,1230.0,1235.5,1232.9513888888887,144.0,65.0,177545.0,128.0,88.89,10.0,1.85,1611100800.0
2021-01-19,1239.3,1244.5,1225.9,1238.4,1236.1140583554377,377.0,141.0,466015.0,259.0,68.7,18.6,-0.9,1611014400.0
2021-01-18,1218.15,1249.0,1201.0,1243.8,1223.0202702702702,592.0,252.0,724028.0,393.0,66.39,48.0,25.65,1610928000.0
2021-01-15,1224.9,1233.1,1214.0,1218.2,1219.6349693251532,326.0,131.0,397601.0,226.0,69.33,19.1,-6.7,1610668800.0
2021-01-14,1227.25,1245.0,1204.6,1224.35,1220.075596816976,754.0,226.0,919937.0,606.0,80.37,40.4,-2.9,1610582400.0
2021-01-13,1230.0,1249.1,1221.6,1226.65,1234.0764705882352,340.0,128.0,419586.0,252.0,74.12,27.5,-3.35,1610496000.0
2021-01-12,1244.15,1252.8,1238.5,1242.35,1244.1127098321342,417.0,101.0,518795.0,271.0,64.99,14.3,-1.8,1610409600.0
2021-01-11,1271.0,1271.0,1240.0,1254.95,1250.6507352941176,272.0,128.0,340177.0,156.0,57.35,31.0,-16.05,1610323200.0
2021-01-08,1269.2,1280.35,1261.75,1262.95,1271.3575268817203,744.0,179.0,945890.0,501.0,67.34,18.6,-6.25,1610064000.0
