Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-21,3.28,3.28,3.28,3.28,3.0,1.0,1.0,3.0,1.0,100.0,0.0,0.0,1621555200.0
2021-04-30,3.45,3.45,3.45,3.45,3.433333333333333,30.0,2.0,103.0,30.0,100.0,0.0,0.0,1619740800.0
2021-04-29,3.45,3.5,3.45,3.5,3.4946666666666664,3000.0,3.0,10484.0,3000.0,100.0,0.05,0.05,1619654400.0
2021-04-22,3.31,3.5,3.31,3.5,3.4525,2000.0,8.0,6905.0,2000.0,100.0,0.19,0.19,1619049600.0
2021-04-16,3.48,3.48,3.48,3.48,3.48,1000.0,2.0,3480.0,1000.0,100.0,0.0,0.0,1618531200.0
2021-04-09,3.7,3.75,3.66,3.66,3.713738019169329,1565.0,4.0,5812.0,1565.0,100.0,0.09,-0.04,1617926400.0
2021-03-23,3.8,3.85,3.8,3.85,3.847133757961784,1099.0,4.0,4228.0,1099.0,100.0,0.05,0.05,1616457600.0
2021-03-22,3.85,3.85,3.85,3.85,3.0,1.0,1.0,3.0,1.0,100.0,0.0,0.0,1616371200.0
2021-03-19,4.0,4.03,3.89,3.89,3.962688692680148,3511.0,21.0,13913.0,3511.0,100.0,0.14,-0.11,1616112000.0
2021-03-18,3.89,3.96,3.89,3.96,3.9468987059348506,4482.0,22.0,17690.0,4482.0,100.0,0.07,0.07,1616025600.0
2021-03-17,3.89,3.89,3.89,3.89,3.8890814558058926,577.0,6.0,2244.0,577.0,100.0,0.0,0.0,1615939200.0
2021-03-16,3.96,3.96,3.89,3.89,3.95,120.0,6.0,474.0,120.0,100.0,0.07,-0.07,1615852800.0
2021-03-15,3.89,3.89,3.89,3.89,3.8899113837764143,2934.0,9.0,11413.0,2934.0,100.0,0.0,0.0,1615766400.0
2021-03-12,3.82,3.82,3.82,3.82,3.819592628516004,1031.0,4.0,3938.0,1031.0,100.0,0.0,0.0,1615507200.0
2021-03-10,3.75,3.75,3.75,3.75,3.747747747747748,222.0,3.0,832.0,222.0,100.0,0.0,0.0,1615334400.0
2021-03-09,3.68,3.68,3.68,3.68,3.6797552269250384,1961.0,8.0,7216.0,1961.0,100.0,0.0,0.0,1615248000.0
2021-03-08,3.61,3.61,3.61,3.61,3.609855072463768,3450.0,12.0,12454.0,3450.0,100.0,0.0,0.0,1615161600.0
2021-03-05,3.54,3.54,3.54,3.54,3.54,1500.0,2.0,5310.0,1500.0,100.0,0.0,0.0,1614902400.0
2021-03-04,3.48,3.48,3.48,3.48,3.478947368421053,760.0,6.0,2644.0,760.0,100.0,0.0,0.0,1614816000.0
2021-03-03,3.42,3.42,3.42,3.42,3.419648666232921,1537.0,5.0,5256.0,1537.0,100.0,0.0,0.0,1614729600.0
2021-03-02,3.3,3.36,3.3,3.36,3.352479338842975,2420.0,16.0,8113.0,2420.0,100.0,0.06,0.06,1614643200.0
2021-03-01,3.3,3.3,3.3,3.3,3.299853372434017,1364.0,8.0,4501.0,1364.0,100.0,0.0,0.0,1614556800.0
2021-02-26,3.24,3.24,3.24,3.24,3.238879736408567,607.0,5.0,1966.0,607.0,100.0,0.0,0.0,1614297600.0
2021-02-25,3.12,3.18,3.12,3.18,3.179401993355482,301.0,4.0,957.0,301.0,100.0,0.06,0.06,1614211200.0
2021-02-24,3.12,3.12,3.12,3.12,3.1199400299850075,2001.0,3.0,6243.0,2001.0,100.0,0.0,0.0,1614124800.0
2021-02-23,3.06,3.06,3.06,3.06,3.059954751131221,3536.0,16.0,10820.0,3536.0,100.0,0.0,0.0,1614038400.0
2021-02-22,3.0,3.0,3.0,3.0,3.0,1389.0,12.0,4167.0,1389.0,100.0,0.0,0.0,1613952000.0
2021-02-19,2.95,2.95,2.95,2.95,2.949530516431925,1704.0,6.0,5026.0,1704.0,100.0,0.0,0.0,1613692800.0
2021-02-18,2.85,2.9,2.85,2.9,2.878769103676167,4842.0,25.0,13939.0,4842.0,100.0,0.05,0.05,1613606400.0
2021-02-17,2.8,2.85,2.8,2.85,2.839622641509433,106.0,6.0,301.0,106.0,100.0,0.05,0.05,1613520000.0
2021-02-16,2.8,2.8,2.8,2.8,2.797385620915033,306.0,4.0,856.0,306.0,100.0,0.0,0.0,1613433600.0
2021-02-15,2.75,2.75,2.75,2.75,2.75,4.0,2.0,11.0,4.0,100.0,0.0,0.0,1613347200.0
2021-02-12,2.7,2.7,2.7,2.7,2.698375870069605,431.0,10.0,1163.0,431.0,100.0,0.0,0.0,1613088000.0
2021-02-11,2.65,2.65,2.65,2.65,2.6486486486486487,296.0,6.0,784.0,296.0,100.0,0.0,0.0,1613001600.0
2021-02-10,2.55,2.6,2.55,2.6,2.5990016638935107,601.0,12.0,1562.0,601.0,100.0,0.05,0.05,1612915200.0
2021-02-09,2.55,2.55,2.55,2.55,2.5436241610738253,149.0,7.0,379.0,149.0,100.0,0.0,0.0,1612828800.0
2021-02-08,2.5,2.5,2.5,2.5,2.4996915484268967,1621.0,8.0,4052.0,1621.0,100.0,0.0,0.0,1612742400.0
2021-02-05,2.42,2.46,2.42,2.46,2.45959595959596,198.0,6.0,487.0,198.0,100.0,0.04,0.04,1612483200.0
2021-02-04,2.42,2.42,2.42,2.42,2.419440745672437,1502.0,5.0,3634.0,1502.0,100.0,0.0,0.0,1612396800.0
2021-02-03,2.34,2.38,2.34,2.38,2.372881355932204,118.0,3.0,280.0,118.0,100.0,0.04,0.04,1612310400.0
2021-02-02,2.34,2.34,2.34,2.34,2.3396029258098223,1914.0,12.0,4478.0,1914.0,100.0,0.0,0.0,1612224000.0
2021-02-01,2.29,2.33,2.29,2.3,2.298711144806672,1319.0,11.0,3032.0,1319.0,100.0,0.04,0.01,1612137600.0
2021-01-29,2.29,2.33,2.25,2.29,2.270516717325228,3290.0,27.0,7470.0,3289.0,99.97,0.08,0.0,1611878400.0
2021-01-28,2.29,2.29,2.29,2.29,2.29,1100.0,2.0,2519.0,1100.0,100.0,0.0,0.0,1611792000.0
2021-01-27,2.25,2.25,2.19,2.25,2.2456590668881167,6623.0,26.0,14873.0,6623.0,100.0,0.06,0.0,1611705600.0
2021-01-25,2.15,2.15,2.15,2.15,2.149812734082397,1602.0,3.0,3444.0,1602.0,100.0,0.0,0.0,1611532800.0
2021-01-22,2.05,2.05,2.05,2.05,2.0,5.0,1.0,10.0,5.0,100.0,0.0,0.0,1611273600.0
2021-01-21,1.96,1.96,1.96,1.96,1.959752321981424,969.0,7.0,1899.0,969.0,100.0,0.0,0.0,1611187200.0
2021-01-20,1.87,1.87,1.87,1.87,1.8698162729658792,1905.0,2.0,3562.0,1905.0,100.0,0.0,0.0,1611100800.0
2021-01-19,1.79,1.79,1.79,1.79,1.79,1500.0,3.0,2685.0,1500.0,100.0,0.0,0.0,1611014400.0
2021-01-18,1.71,1.71,1.71,1.71,1.7092198581560285,705.0,5.0,1205.0,705.0,100.0,0.0,0.0,1610928000.0
2021-01-15,1.63,1.63,1.63,1.63,1.6294706723891272,699.0,2.0,1139.0,699.0,100.0,0.0,0.0,1610668800.0
2021-01-14,1.58,1.58,1.51,1.56,1.558707277377354,4301.0,11.0,6704.0,4301.0,100.0,0.07,-0.02,1610582400.0
2021-01-13,1.5,1.51,1.4,1.51,1.5038262157491975,4051.0,19.0,6092.0,4051.0,100.0,0.11,0.01,1610496000.0
2021-01-12,1.44,1.44,1.44,1.44,1.44,2000.0,4.0,2880.0,2000.0,100.0,0.0,0.0,1610409600.0
2021-01-11,1.35,1.38,1.35,1.38,1.3696324287186532,2911.0,7.0,3987.0,2910.0,99.97,0.03,0.03,1610323200.0
2021-01-08,1.3,1.32,1.26,1.32,1.2860224996147327,6489.0,20.0,8345.0,5083.0,78.33,0.06,0.02,1610064000.0
2021-01-07,1.35,1.35,1.25,1.26,1.3413429888084265,3038.0,11.0,4075.0,2939.0,96.74,0.1,-0.09,1609977600.0
2021-01-06,1.29,1.3,1.29,1.3,1.2929078014184396,1410.0,6.0,1823.0,1410.0,100.0,0.01,0.01,1609891200.0
2021-01-05,1.29,1.29,1.29,1.29,1.2895184135977336,1765.0,6.0,2276.0,1765.0,100.0,0.0,0.0,1609804800.0
2021-01-04,1.23,1.23,1.23,1.23,1.1875,16.0,2.0,19.0,16.0,100.0,0.0,0.0,1609718400.0
2021-01-01,1.15,1.18,1.15,1.18,1.168892096715987,2771.0,5.0,3239.0,2771.0,100.0,0.03,0.03,1609459200.0
2020-12-30,1.15,1.15,1.15,1.15,1.0,3.0,1.0,3.0,3.0,100.0,0.0,0.0,1609286400.0
2020-12-29,1.15,1.15,1.15,1.15,1.149181905678537,1039.0,4.0,1194.0,1039.0,100.0,0.0,0.0,1609200000.0
