Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-19,143.6,146.25,140.85,141.3,143.60555884092253,3382.0,239.0,485674.0,2436.0,72.03,5.400000000000006,-2.299999999999983,1621382400.0
2021-05-18,132.2,144.5,132.2,140.4,142.62635607321133,15025.0,475.0,2142961.0,8322.0,55.39,12.300000000000011,8.200000000000017,1621296000.0
2021-05-17,134.55,140.95,132.0,136.55,136.40040128410914,12460.0,449.0,1699549.0,8493.0,68.16,8.949999999999989,2.0,1621209600.0
2021-05-14,146.25,146.95,133.0,135.2,138.51156292984868,23264.0,639.0,3222333.0,12775.0,54.91,13.949999999999989,-11.050000000000011,1620950400.0
2021-05-12,141.05,158.0,141.0,142.05,146.60653605954317,58445.0,1284.0,8568419.0,30290.0,51.83,17.0,1.0,1620757800.0
2021-05-11,127.4,146.65,126.0,140.0,139.77804440934358,32921.0,1049.0,4601633.0,19720.0,59.9,20.65000000000001,12.599999999999994,1620671400.0
2021-05-10,118.25,129.95,118.25,126.7,125.90404001240697,25792.0,1073.0,3247317.0,16506.0,64.0,11.699999999999989,8.450000000000003,1620585000.0
2021-05-07,115.2,118.2,115.1,117.6,117.09268795056644,4855.0,121.0,568485.0,4088.0,84.2,3.1000000000000085,2.3999999999999915,1620345600.0
2021-05-06,114.0,117.2,112.5,114.2,113.85842315610996,8257.0,318.0,940129.0,6647.0,80.5,4.700000000000003,0.2000000000000028,1620259200.0
2021-05-05,117.35,118.15,112.2,114.2,115.09174125305128,9832.0,366.0,1131582.0,6320.0,64.28,5.950000000000003,-3.1499999999999915,1620153000.0
2021-05-04,116.75,123.5,114.15,115.45,119.3937248199243,24573.0,771.0,2933862.0,16602.0,67.56,9.349999999999994,-1.2999999999999972,1620086400.0
2021-05-03,101.85,117.5,101.0,112.25,112.1482186501222,85104.0,2126.0,9544262.0,49919.0,58.66,16.5,10.4,1620000000.0
2021-04-30,101.3,102.0,98.0,98.4,99.24707501720576,1453.0,58.0,144206.0,1018.0,70.06,4.0,-2.9,1619740800.0
2021-04-29,96.5,103.05,96.0,98.55,101.24699573588316,15478.0,664.0,1567101.0,10955.0,70.78,7.05,2.05,1619654400.0
2021-04-28,93.25,96.2,93.0,95.25,94.18188622754492,4008.0,71.0,377481.0,3124.0,77.94,3.2,2.0,1619568000.0
2021-04-27,93.5,93.9,91.9,92.0,92.50922115531168,6561.0,242.0,606953.0,5299.0,80.77,2.0,-1.5,1619481600.0
2021-04-26,94.45,96.85,92.0,92.9,93.62839041773906,10102.0,318.0,945834.0,4163.0,41.21,4.85,-1.55,1619395200.0
2021-04-23,95.9,95.9,90.0,91.95,90.9124203821656,6908.0,125.0,628023.0,6728.0,97.39,5.9,-3.95,1619136000.0
2021-04-22,91.0,92.45,90.5,92.35,91.98582720087217,3669.0,261.0,337496.0,3637.0,99.13,1.95,1.35,1619049600.0
2021-04-20,93.0,93.35,91.0,91.15,91.70208900999091,1101.0,162.0,100964.0,954.0,86.65,2.35,-1.85,1618876800.0
2021-04-19,93.8,93.8,90.75,90.95,91.21511017838404,953.0,101.0,86928.0,803.0,84.26,3.05,-2.85,1618790400.0
2021-04-16,97.5,98.7,92.6,93.85,94.89929577464788,2840.0,144.0,269514.0,1832.0,64.51,6.1,-3.65,1618531200.0
2021-04-15,92.7,97.0,91.2,96.5,93.52919708029196,1370.0,75.0,128135.0,1191.0,86.93,5.8,3.8,1618444800.0
2021-04-13,94.4,95.05,93.0,95.0,94.1498673740053,754.0,24.0,70989.0,476.0,63.13,2.05,0.6,1618272000.0
2021-04-12,95.8,96.0,89.15,91.35,92.25056561085972,1768.0,117.0,163099.0,1413.0,79.92,6.85,-4.45,1618185600.0
2021-04-09,98.0,99.0,95.8,97.0,97.06770098730608,1418.0,36.0,137642.0,1181.0,83.29,3.2,-1.0,1617926400.0
2021-04-08,93.0,101.45,93.0,96.25,97.57752062573664,9333.0,146.0,910691.0,6948.0,74.45,8.45,3.25,1617840000.0
2021-04-07,98.05,101.9,96.55,97.05,97.48026156454348,4129.0,173.0,402496.0,3392.0,82.15,5.35,-1.0,1617753600.0
2021-04-06,99.0,100.9,97.7,98.0,99.25258620689657,2320.0,76.0,230266.0,2237.0,96.42,3.2,-1.0,1617667200.0
