Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,7.98,7.98,7.23,7.94,7.669199715032059,4211.0,17.0,32295.0,4211.0,100.0,0.75,-0.04,1621296000.0
2021-05-17,7.75,8.3,7.61,7.61,7.795924630209292,16293.0,50.0,127019.0,16293.0,100.0,0.6900000000000004,-0.1399999999999996,1621209600.0
2021-05-14,8.64,8.64,8.0,8.0,8.200738916256158,3248.0,12.0,26636.0,3248.0,100.0,0.6400000000000006,-0.6400000000000006,1620950400.0
2021-05-12,8.39,8.39,8.27,8.27,8.359582542694497,3162.0,7.0,26433.0,3162.0,100.0,0.120000000000001,-0.120000000000001,1620757800.0
2021-05-11,7.64,8.02,7.26,8.0,7.54212286107651,30506.0,49.0,230080.0,30506.0,100.0,0.7599999999999998,0.3600000000000003,1620671400.0
2021-05-10,8.0,8.4,7.6,7.64,7.96548128063406,9589.0,38.0,76381.0,9589.0,100.0,0.8000000000000007,-0.3600000000000003,1620585000.0
2021-05-07,8.0,8.0,8.0,8.0,8.0,51.0,2.0,408.0,51.0,100.0,0.0,0.0,1620345600.0
2021-05-06,7.89,8.0,7.89,8.0,7.936942675159235,1570.0,9.0,12461.0,1570.0,100.0,0.1100000000000003,0.1100000000000003,1620259200.0
2021-05-05,8.63,8.7,7.9,8.3,8.238201412114456,5382.0,27.0,44338.0,5382.0,100.0,0.7999999999999989,-0.33,1620153000.0
2021-05-04,8.65,8.65,7.83,8.31,8.32661704312115,7792.0,38.0,64881.0,7792.0,100.0,0.8200000000000003,-0.3399999999999998,1620086400.0
2021-05-03,7.8,8.24,7.46,8.24,8.018255033557049,14900.0,47.0,119472.0,14900.0,100.0,0.78,0.44,1620000000.0
2021-04-30,7.85,7.85,7.4,7.85,7.841712029031914,9369.0,28.0,73469.0,9369.0,100.0,0.45,0.0,1619740800.0
2021-04-29,7.48,7.48,7.48,7.48,7.477777777777778,90.0,2.0,673.0,90.0,100.0,0.0,0.0,1619654400.0
2021-04-28,6.83,7.48,6.83,7.48,7.0725,400.0,2.0,2829.0,400.0,100.0,0.65,0.65,1619568000.0
2021-04-27,7.15,7.17,7.15,7.17,7.167333333333333,3000.0,4.0,21502.0,3000.0,100.0,0.02,0.02,1619481600.0
2021-04-26,6.24,6.83,6.23,6.83,6.76807354784789,2393.0,11.0,16196.0,2393.0,100.0,0.6,0.59,1619395200.0
2021-04-23,7.09,7.1,6.45,6.51,7.041072516758073,8205.0,16.0,57772.0,8205.0,100.0,0.65,-0.58,1619136000.0
2021-04-22,6.75,6.77,6.73,6.77,6.756935919469679,4073.0,13.0,27521.0,4073.0,100.0,0.04,0.02,1619049600.0
2021-04-20,6.0,6.45,6.0,6.45,6.1466666666666665,150.0,3.0,922.0,150.0,100.0,0.45,0.45,1618876800.0
2021-04-19,6.75,6.75,6.18,6.18,6.382142857142857,280.0,3.0,1787.0,280.0,100.0,0.57,-0.57,1618790400.0
2021-04-15,6.72,7.05,6.5,6.5,7.01665954720205,2341.0,7.0,16426.0,2341.0,100.0,0.55,-0.22,1618444800.0
2021-04-13,6.35,6.72,6.35,6.72,6.607206711594004,7271.0,11.0,48041.0,7271.0,100.0,0.37,0.37,1618272000.0
2021-04-12,6.11,6.4,6.11,6.4,6.317142857142857,700.0,2.0,4422.0,700.0,100.0,0.29,0.29,1618185600.0
2021-04-09,6.1,6.11,6.1,6.11,6.101419878296146,493.0,5.0,3008.0,493.0,100.0,0.01,0.01,1617926400.0
2021-04-08,6.15,6.3,6.15,6.3,6.276308054085832,1701.0,5.0,10676.0,1701.0,100.0,0.15,0.15,1617840000.0
2021-04-07,6.46,6.46,6.46,6.46,6.46,100.0,1.0,646.0,100.0,100.0,0.0,0.0,1617753600.0
