Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-19,26.6,27.5,26.05,26.55,26.450957632037145,10338.0,160.0,273450.0,7870.0,76.13,1.4499999999999993,-0.0500000000000007,1621382400.0
2021-05-18,28.05,28.05,26.8,27.0,27.1203576341128,10178.0,134.0,276031.0,8912.0,87.56,1.25,-1.0500000000000007,1621296000.0
2021-05-17,28.0,28.0,26.1,26.8,26.992259948886456,13695.0,214.0,369659.0,10238.0,74.76,1.8999999999999984,-1.1999999999999993,1621209600.0
2021-05-14,28.0,29.1,26.9,27.1,27.287418747861786,23384.0,266.0,638089.0,19479.0,83.3,2.200000000000003,-0.8999999999999986,1620950400.0
2021-05-12,28.85,29.0,27.6,28.05,28.21334590898373,21205.0,178.0,598264.0,18068.0,85.21,1.3999999999999986,-0.8000000000000007,1620757800.0
2021-05-11,27.95,28.7,26.5,28.25,28.01630587110283,60653.0,351.0,1699273.0,47559.0,78.41,2.2,0.3000000000000007,1620671400.0
2021-05-10,27.4,27.4,26.2,27.4,26.882165684299537,40209.0,341.0,1080905.0,34250.0,85.18,1.1999999999999993,0.0,1620585000.0
2021-05-07,25.4,26.1,23.7,26.1,25.267805041373705,62721.0,425.0,1584822.0,47413.0,75.59,2.400000000000002,0.7000000000000028,1620345600.0
2021-05-06,25.95,26.0,24.2,24.9,24.48272365452379,78894.0,545.0,1931540.0,49001.0,62.11,1.8000000000000007,-1.0500000000000007,1620259200.0
2021-05-05,26.1,26.85,25.25,25.45,25.78787328673868,110170.0,601.0,2841050.0,49301.0,44.75,1.6000000000000014,-0.6500000000000021,1620153000.0
2021-05-04,28.95,28.95,26.5,26.55,26.981771151077385,40979.0,382.0,1105686.0,27774.0,67.78,2.45,-2.3999999999999986,1620086400.0
2021-05-03,27.7,29.0,27.0,27.85,27.77782714432701,42764.0,287.0,1187891.0,29080.0,68.0,2.0,0.15,1620000000.0
2021-04-30,29.6,29.6,27.65,27.85,28.05197601438276,92889.0,373.0,2605720.0,41685.0,44.88,1.95,-1.75,1619740800.0
2021-04-29,29.45,29.6,28.1,28.35,28.81773995460641,230429.0,640.0,6640443.0,101639.0,44.11,1.5,-1.1,1619654400.0
2021-04-28,28.95,28.95,27.8,28.2,28.61223751274209,196200.0,1001.0,5613721.0,114294.0,58.25,1.15,-0.75,1619568000.0
2021-04-27,28.25,28.25,27.0,27.6,27.77560663897624,178401.0,543.0,4955196.0,107985.0,60.53,1.25,-0.65,1619481600.0
2021-04-26,27.0,27.25,25.65,26.95,26.70414321833456,24522.0,236.0,654839.0,24522.0,100.0,1.6,-0.05,1619395200.0
2021-04-23,26.5,27.1,26.3,26.95,26.79981464318813,12948.0,199.0,347004.0,12948.0,100.0,0.8,0.45,1619136000.0
2021-04-22,26.9,27.2,26.0,26.55,26.726409931940218,58478.0,454.0,1562907.0,58478.0,100.0,1.2,-0.35,1619049600.0
2021-04-20,25.8,28.1,25.8,26.9,26.806270096463024,22392.0,351.0,600246.0,22392.0,100.0,2.3,1.1,1618876800.0
2021-04-19,27.0,28.25,26.6,27.05,27.04681307091704,58787.0,500.0,1590001.0,58787.0,100.0,1.65,0.05,1618790400.0
2021-04-16,28.5,28.95,27.6,28.0,28.612500577874343,86524.0,644.0,2475668.0,86524.0,100.0,1.35,-0.5,1618531200.0
2021-04-15,27.85,28.2,27.3,27.6,27.883468522756512,147694.0,1012.0,4118221.0,147694.0,100.0,0.9,-0.25,1618444800.0
2021-04-13,29.15,29.15,26.5,26.9,27.45282329899417,90373.0,688.0,2480994.0,90373.0,100.0,2.65,-2.25,1618272000.0
2021-04-12,28.75,29.0,26.7,27.85,28.305637595905846,122907.0,1180.0,3478961.0,122907.0,100.0,2.3,-0.9,1618185600.0
2021-04-09,28.15,28.15,26.2,27.95,27.5430543741412,30566.0,344.0,841881.0,30566.0,100.0,1.95,-0.2,1617926400.0
2021-04-08,28.0,28.75,26.8,26.9,27.45824346475713,23182.0,353.0,636537.0,23182.0,100.0,1.95,-1.1,1617840000.0
2021-04-07,28.9,30.0,27.5,28.2,28.08636832336564,48490.0,394.0,1361908.0,48490.0,100.0,2.5,-0.7,1617753600.0
2021-04-06,31.15,31.2,28.75,28.9,29.080683990653544,56492.0,561.0,1642826.0,56492.0,100.0,2.45,-2.25,1617667200.0
2021-04-05,31.95,31.95,29.15,30.25,29.93260101746541,30861.0,329.0,923750.0,30861.0,100.0,2.8,-1.7,1617580800.0
2021-04-01,31.45,31.5,30.0,30.65,30.950844036015503,80743.0,546.0,2499064.0,80743.0,100.0,1.5,-0.8,1617235200.0
2021-03-31,31.5,31.5,28.75,30.0,30.267879085770456,20345.0,267.0,615800.0,20345.0,100.0,2.75,-1.5,1617148800.0
2021-03-30,30.25,30.25,29.45,30.25,30.225899347192,107995.0,589.0,3264246.0,107995.0,100.0,0.8,0.0,1617062400.0
2021-03-26,26.2,28.9,26.2,28.85,27.41505302477352,23291.0,322.0,638524.0,23291.0,100.0,2.7,2.65,1616716800.0
2021-03-25,28.4,28.4,27.55,27.55,27.57091346153846,4160.0,78.0,114695.0,4160.0,100.0,0.85,-0.85,1616630400.0
2021-03-24,31.45,31.95,28.95,28.95,29.219380572501173,8524.0,138.0,249066.0,8202.0,96.22,3.0,-2.5,1616544000.0
2021-03-23,33.4,33.4,30.45,30.45,30.991575775217022,58403.0,516.0,1810001.0,47414.0,81.18,2.95,-2.95,1616457600.0
2021-03-22,34.2,34.2,31.5,32.05,32.99810811618158,100429.0,511.0,3313967.0,65198.0,64.92,2.7,-2.15,1616371200.0
2021-03-19,32.6,32.6,31.0,32.6,32.09385084097997,388297.0,976.0,12461946.0,123982.0,31.93,1.6,0.0,1616112000.0
2021-03-18,32.85,32.9,30.8,31.05,32.18635980914959,149646.0,448.0,4816560.0,48446.0,32.37,2.1,-1.8,1616025600.0
2021-03-17,31.35,31.4,30.5,31.35,31.16107814145669,197488.0,529.0,6153939.0,77920.0,39.46,0.9,0.0,1615939200.0
2021-03-16,29.95,29.95,29.5,29.95,29.84403529740864,314584.0,1002.0,9388456.0,144432.0,45.91,0.45,0.0,1615852800.0
2021-03-15,28.8,28.8,27.5,28.55,28.04517881394296,44180.0,66.0,1239036.0,17778.0,40.24,1.3,-0.25,1615766400.0
2021-03-12,26.55,28.5,26.55,27.75,27.88803242584696,42682.0,73.0,1190317.0,14056.0,32.93,1.95,1.2,1615507200.0
2021-03-10,28.1,28.15,26.0,27.85,27.916666666666664,420.0,19.0,11725.0,378.0,90.0,2.15,-0.25,1615334400.0
2021-03-09,27.85,27.85,25.25,26.85,27.27797295858618,9393.0,34.0,256222.0,9334.0,99.37,2.6,-1.0,1615248000.0
2021-03-08,26.55,26.55,26.55,26.55,26.549747549747547,3367.0,9.0,89393.0,3367.0,100.0,0.0,0.0,1615161600.0
2021-03-05,24.95,25.3,24.95,25.3,25.27749360613811,1564.0,6.0,39534.0,1564.0,100.0,0.35,0.35,1614902400.0
2021-03-04,24.3,24.3,24.1,24.1,24.22,250.0,2.0,6055.0,250.0,100.0,0.2,-0.2,1614816000.0
2021-03-03,24.05,25.05,22.75,24.0,24.305841924398624,291.0,17.0,7073.0,174.0,59.79,2.3,-0.05,1614729600.0
2021-03-02,23.9,26.0,23.9,23.9,23.91620111731844,716.0,10.0,17124.0,716.0,100.0,2.1,0.0,1614643200.0
2021-03-01,25.15,25.15,25.15,25.15,25.125,16.0,3.0,402.0,16.0,100.0,0.0,0.0,1614556800.0
2021-02-26,25.15,25.15,25.1,25.1,25.129277566539923,263.0,4.0,6609.0,263.0,100.0,0.05,-0.05,1614297600.0
2021-02-25,25.9,25.9,25.0,25.0,25.142857142857142,7.0,2.0,176.0,7.0,100.0,0.9,-0.9,1614211200.0
2021-02-24,26.0,26.0,25.2,25.2,25.26479750778816,3531.0,23.0,89210.0,3531.0,100.0,0.8,-0.8,1614124800.0
2021-02-23,25.85,26.5,25.75,26.5,26.25176470588235,425.0,6.0,11157.0,425.0,100.0,0.75,0.65,1614038400.0
2021-02-22,24.65,25.85,23.55,25.85,25.138444567015995,1813.0,16.0,45576.0,1202.0,66.3,2.3,1.2,1613952000.0
2021-02-19,24.65,27.0,24.6,24.65,24.77838258164852,1286.0,16.0,31865.0,1285.0,99.92,2.4,0.0,1613692800.0
2021-02-18,27.1,27.9,25.75,25.85,26.179511278195488,1064.0,11.0,27855.0,960.0,90.23,2.15,-1.25,1613606400.0
2021-02-17,27.95,28.45,27.1,27.1,27.666666666666664,15.0,8.0,415.0,13.0,86.67,1.35,-0.85,1613520000.0
2021-02-16,27.1,29.9,27.1,27.1,29.38364779874213,477.0,10.0,14016.0,476.0,99.79,2.8,0.0,1613433600.0
2021-02-12,28.5,28.5,28.5,28.5,28.5,2.0,2.0,57.0,2.0,100.0,0.0,0.0,1613088000.0
2021-02-11,28.5,28.5,28.5,28.5,28.49090909090909,55.0,7.0,1567.0,55.0,100.0,0.0,0.0,1613001600.0
2021-02-10,30.0,30.0,30.0,30.0,30.0,4.0,2.0,120.0,4.0,100.0,0.0,0.0,1612915200.0
2021-02-09,30.3,30.3,30.0,30.0,30.0,2.0,2.0,60.0,2.0,100.0,0.3,-0.3,1612828800.0
2021-02-04,30.35,30.35,30.35,30.35,30.3,10.0,1.0,303.0,10.0,100.0,0.0,0.0,1612396800.0
2021-02-03,29.0,30.4,27.55,30.35,28.637860082304528,243.0,10.0,6959.0,215.0,88.48,2.85,1.35,1612310400.0
2021-02-01,30.0,30.0,29.0,29.0,29.222222222222225,18.0,4.0,526.0,18.0,100.0,1.0,-1.0,1612137600.0
2021-01-29,29.0,29.0,29.0,29.0,29.0,21.0,3.0,609.0,21.0,100.0,0.0,0.0,1611878400.0
2021-01-28,29.0,29.0,29.0,29.0,29.0,44.0,4.0,1276.0,44.0,100.0,0.0,0.0,1611792000.0
2021-01-27,29.1,29.1,28.15,28.15,28.15608465608465,756.0,9.0,21286.0,756.0,100.0,0.95,-0.95,1611705600.0
2021-01-25,28.5,28.5,28.5,28.5,28.497354497354497,189.0,7.0,5386.0,189.0,100.0,0.0,0.0,1611532800.0
2021-01-22,29.35,30.0,29.35,30.0,29.53333333333333,15.0,2.0,443.0,15.0,100.0,0.65,0.65,1611273600.0
2021-01-21,29.4,30.85,29.4,30.85,29.46315789473684,570.0,10.0,16794.0,570.0,100.0,1.45,1.45,1611187200.0
2021-01-20,30.9,32.4,29.4,29.4,30.35454545454545,110.0,10.0,3339.0,86.0,78.18,3.0,-1.5,1611100800.0
2021-01-19,29.45,30.9,28.0,30.9,28.4517766497462,197.0,8.0,5605.0,197.0,100.0,2.9,1.45,1611014400.0
2021-01-18,32.55,32.55,29.45,29.45,29.524752475247524,202.0,5.0,5964.0,202.0,100.0,3.1,-3.1,1610928000.0
2021-01-15,31.85,31.85,31.0,31.0,31.0,12.0,3.0,372.0,12.0,100.0,0.85,-0.85,1610668800.0
2021-01-14,29.75,31.2,29.75,31.2,31.095890410958905,73.0,2.0,2270.0,73.0,100.0,1.45,1.45,1610582400.0
