Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-17,175.0,179.8,174.7,176.8,177.54986271472825,56816.0,1204.0,10087673.0,28051.0,49.37,5.100000000000023,1.8000000000000114,1621209600.0
2021-05-14,185.0,185.0,173.95,175.0,175.82100777463322,153705.0,3268.0,27024568.0,73932.0,48.1,11.050000000000011,-10.0,1620950400.0
2021-05-12,184.2,187.0,179.5,183.1,182.6223687507831,63848.0,1285.0,11660073.0,36075.0,56.5,7.5,-1.0999999999999943,1620757800.0
2021-05-11,183.0,194.4,180.5,181.0,186.5139496562305,140792.0,5293.0,26259672.0,64715.0,45.96,13.900000000000006,-2.0,1620671400.0
2021-05-10,195.0,195.8,183.95,185.2,187.96221192008804,59966.0,2332.0,11271342.0,32557.0,54.29,11.850000000000025,-9.800000000000011,1620585000.0
2021-05-07,191.0,197.0,186.8,187.65,190.77737455319385,73298.0,1857.0,13983600.0,34426.0,46.97,10.199999999999989,-3.3499999999999943,1620345600.0
2021-05-06,185.0,188.25,179.55,188.25,184.6273441509732,50658.0,1253.0,9352852.0,36816.0,72.68,8.699999999999989,3.25,1620259200.0
2021-05-05,186.9,187.65,178.1,179.3,180.7825466724555,16123.0,670.0,2914757.0,6470.0,40.13,9.550000000000011,-7.599999999999994,1620153000.0
2021-05-04,192.7,193.2,180.0,181.2,186.9877909586406,77975.0,2356.0,14580373.0,41045.0,52.64,13.199999999999989,-11.5,1620086400.0
2021-05-03,189.0,193.7,185.35,187.25,189.44991345257645,22531.0,553.0,4268496.0,15592.0,69.2,8.35,-1.75,1620000000.0
2021-04-30,185.35,200.0,185.0,187.7,190.7273770309782,27019.0,654.0,5153263.0,13167.0,48.73,15.0,2.35,1619740800.0
2021-04-29,201.0,204.35,190.15,190.55,193.3206381540746,105053.0,2397.0,20308913.0,56474.0,53.76,14.2,-10.45,1619654400.0
2021-04-28,196.8,200.7,189.9,200.15,199.21033268790703,113620.0,1521.0,22634278.0,63526.0,55.91,10.8,3.35,1619568000.0
2021-04-27,195.0,197.0,184.5,191.15,190.8549360491716,251365.0,4054.0,47974251.0,145953.0,58.06,12.5,-3.85,1619481600.0
2021-04-26,194.05,194.05,194.05,194.05,194.04999713253423,87185.0,546.0,16918249.0,67139.0,77.01,0.0,0.0,1619395200.0
2021-04-23,184.85,184.85,184.85,184.85,184.8499885312333,78474.0,381.0,14505918.0,78468.0,99.99,0.0,0.0,1619136000.0
2021-04-22,176.05,176.05,176.05,176.05,176.04997671891977,38658.0,283.0,6805740.0,38647.0,99.97,0.0,0.0,1619049600.0
2021-04-20,160.5,167.7,160.5,167.7,167.54972868364132,131765.0,872.0,22077190.0,100221.0,76.06,7.2,7.2,1618876800.0
2021-04-19,164.0,164.0,157.0,159.75,159.4992786534865,18715.0,577.0,2985029.0,8135.0,43.47,7.0,-4.25,1618790400.0
2021-04-16,165.95,166.9,162.65,164.35,165.00377813504824,12440.0,300.0,2052647.0,8060.0,64.79,4.25,-1.6,1618531200.0
2021-04-15,174.3,174.3,159.6,161.95,162.90669657693584,24072.0,669.0,3921490.0,12418.0,51.59,14.7,-12.35,1618444800.0
2021-04-13,163.1,170.15,161.9,166.1,165.5303201610457,36263.0,761.0,6002626.0,15625.0,43.09,8.25,3.0,1618272000.0
