Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2022-02-23,33.6,33.6,32.5,33.6,33.5840597758406,1606.0,22.0,53936.0,1606.0,100.0,1.1000000000000014,0.0,1645574400.0
2022-02-22,33.0,33.0,32.0,32.0,32.92063492063492,189.0,8.0,6222.0,189.0,100.0,1.0,-1.0,1645488000.0
2022-02-21,32.6,35.95,32.6,33.0,33.86574074074074,864.0,25.0,29260.0,864.0,100.0,3.3500000000000014,0.3999999999999986,1645401600.0
2022-02-18,34.3,34.3,34.3,34.3,34.29886685552408,706.0,27.0,24215.0,706.0,100.0,0.0,0.0,1645142400.0
2022-02-17,36.1,36.1,36.1,36.1,36.099173553719005,1089.0,34.0,39312.0,1089.0,100.0,0.0,0.0,1645056000.0
2022-02-16,40.0,40.0,37.9,38.0,38.023909985935305,711.0,22.0,27035.0,711.0,100.0,2.1000000000000014,-2.0,1644969600.0
2022-02-15,40.0,40.0,39.85,39.85,39.96153846153846,26.0,4.0,1039.0,26.0,100.0,0.1499999999999985,-0.1499999999999985,1644883200.0
2022-02-14,38.1,41.5,38.1,39.0,39.61058601134216,529.0,12.0,20954.0,529.0,100.0,3.3999999999999986,0.8999999999999986,1644796800.0
2022-02-11,42.5,43.0,40.0,40.05,40.74478527607362,815.0,8.0,33207.0,815.0,100.0,3.0,-2.450000000000003,1644537600.0
2022-02-10,43.0,43.0,41.1,42.0,41.81705639614856,727.0,16.0,30401.0,727.0,100.0,1.8999999999999984,-1.0,1644451200.0
2022-02-09,43.1,43.1,39.0,41.75,39.74326404926867,2598.0,36.0,103253.0,2598.0,100.0,4.100000000000001,-1.3500000000000014,1644364800.0
2022-02-08,40.85,42.95,40.85,41.05,41.17054263565891,129.0,6.0,5311.0,129.0,100.0,2.1000000000000014,0.1999999999999957,1644278400.0
2022-02-07,43.5,43.5,40.5,42.95,41.54852320675106,237.0,7.0,9847.0,237.0,100.0,3.0,-0.5499999999999972,1644192000.0
2022-02-04,43.95,46.0,41.8,41.9,41.94321766561514,634.0,28.0,26592.0,634.0,100.0,4.200000000000003,-2.0500000000000043,1643932800.0
2022-02-03,41.9,43.95,41.9,43.95,43.69754653130288,2364.0,29.0,103301.0,2364.0,100.0,2.0500000000000043,2.0500000000000043,1643846400.0
2022-02-02,42.2,42.5,41.0,41.9,41.99591836734694,245.0,12.0,10289.0,245.0,100.0,1.5,-0.3000000000000042,1643760000.0
2022-02-01,41.2,43.45,41.2,42.2,41.54054054054054,629.0,22.0,26129.0,629.0,100.0,2.25,1.0,1643673600.0
