Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-18,79.8,79.8,77.65,79.0,78.09529820132533,6338.0,40.0,494968.0,6023.0,95.03,2.1499999999999915,-0.7999999999999972,1621296000.0
2021-05-17,77.35,81.0,76.35,77.15,77.34364868847628,3393.0,53.0,262427.0,2158.0,63.6,4.650000000000006,-0.1999999999999886,1621209600.0
2021-05-14,77.55,80.0,76.2,77.4,77.56950973807925,1489.0,25.0,115501.0,1103.0,74.08,3.799999999999997,-0.1499999999999914,1620950400.0
2021-05-12,77.3,81.4,76.7,77.35,78.18235657001851,8105.0,33.0,633668.0,7988.0,98.56,4.700000000000003,0.0499999999999971,1620757800.0
2021-05-11,76.0,82.0,72.7,76.4,78.67046815731683,40072.0,87.0,3152483.0,37773.0,94.26,9.299999999999995,0.4000000000000057,1620671400.0
2021-05-10,77.0,82.4,76.0,78.4,77.45103525461667,8935.0,95.0,692025.0,7102.0,79.49,6.400000000000006,1.4000000000000057,1620585000.0
2021-05-07,76.95,83.3,74.15,76.6,78.77923702313946,6396.0,94.0,503872.0,4060.0,63.48,9.149999999999991,-0.3500000000000085,1620345600.0
2021-05-06,74.0,76.8,73.0,75.1,74.62652869238006,3189.0,21.0,237984.0,2845.0,89.21,3.799999999999997,1.0999999999999943,1620259200.0
2021-05-05,75.4,76.65,73.05,76.15,74.93735224586288,846.0,24.0,63397.0,695.0,82.15,3.6000000000000085,0.75,1620153000.0
2021-05-04,74.0,77.9,73.2,74.0,74.9925300422215,3079.0,30.0,230902.0,2558.0,83.08,4.700000000000003,0.0,1620086400.0
2021-05-03,76.45,76.5,73.2,74.0,74.14440433212995,554.0,15.0,41076.0,304.0,54.87,3.3,-2.45,1620000000.0
2021-04-30,70.05,78.0,70.05,76.5,76.53112328377321,14057.0,44.0,1075798.0,12464.0,88.67,7.95,6.45,1619740800.0
2021-04-29,73.7,76.0,72.65,75.6,75.20022497187851,889.0,22.0,66853.0,833.0,93.7,3.35,1.9,1619654400.0
