Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-19,75.55,76.5,73.15,74.15,74.47443762781187,1956.0,118.0,145672.0,1721.0,87.99,3.3499999999999943,-1.3999999999999917,1621382400.0
2021-05-18,71.0,79.0,69.35,75.2,75.5640869800108,14808.0,324.0,1118953.0,8348.0,56.37,9.650000000000006,4.200000000000003,1621296000.0
2021-05-17,70.0,73.8,69.0,69.75,70.43519140362659,1489.0,99.0,104878.0,1353.0,90.87,4.799999999999997,-0.25,1621209600.0
2021-05-14,75.35,75.5,68.25,68.6,73.16254788088472,16186.0,426.0,1184209.0,7191.0,44.43,7.25,-6.75,1620950400.0
2021-05-12,78.6,80.1,73.0,74.4,76.36537060343115,15097.0,373.0,1152888.0,6219.0,41.19,7.099999999999994,-4.199999999999989,1620757800.0
2021-05-11,73.5,83.5,73.5,77.35,80.44424967935015,23390.0,1055.0,1881591.0,12804.0,54.74,10.0,3.8499999999999934,1620671400.0
2021-05-10,76.0,80.15,74.1,75.3,76.98407486455426,6091.0,367.0,468910.0,4140.0,67.97,6.050000000000011,-0.7000000000000028,1620585000.0
2021-05-07,81.4,81.9,71.25,74.65,77.19707158102494,43573.0,838.0,3363708.0,23111.0,53.04,10.650000000000006,-6.75,1620345600.0
2021-05-06,67.0,80.4,66.85,80.4,77.2655159151039,85799.0,1820.0,6629304.0,42149.0,49.13,13.550000000000011,13.400000000000006,1620259200.0
2021-05-05,68.0,68.25,66.0,67.0,67.37078651685393,356.0,74.0,23984.0,285.0,80.06,2.25,-1.0,1620153000.0
2021-05-04,65.1,69.4,65.1,67.45,68.18460710441335,3716.0,149.0,253374.0,1882.0,50.65,4.300000000000011,2.3500000000000085,1620086400.0
2021-05-03,69.45,70.2,65.05,67.2,67.515,4000.0,156.0,270060.0,3003.0,75.08,5.15,-2.25,1620000000.0
2021-04-30,68.1,70.0,66.35,68.75,68.1009125067096,1863.0,131.0,126872.0,1625.0,87.22,3.65,0.65,1619740800.0
2021-04-29,71.45,72.05,68.5,69.1,71.20643642072214,10192.0,267.0,725736.0,3023.0,29.66,3.55,-2.35,1619654400.0
2021-04-28,69.95,73.0,66.9,70.8,70.83353605560383,17265.0,430.0,1222941.0,5595.0,32.41,6.1,0.85,1619568000.0
2021-04-27,72.4,74.4,68.0,68.3,70.73747914807774,25777.0,523.0,1823400.0,9717.0,37.7,6.4,-4.1,1619481600.0
2021-04-26,54.35,69.2,54.35,69.2,65.93995557406636,14406.0,146.0,949931.0,9917.0,68.84,14.85,14.85,1619395200.0
2021-04-23,57.4,58.05,57.0,57.7,57.20092378752887,1299.0,68.0,74304.0,1264.0,97.31,1.05,0.3,1619136000.0
2021-04-22,55.85,59.0,53.85,56.75,56.14011496612605,9742.0,273.0,546917.0,2730.0,28.02,5.15,0.9,1619049600.0
