Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-03-09,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,20078.87,0.4535673779693105,0.30281122217345136,0.05,24.761904761904763,-70.8940293950805,46.75120818313841,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.2895238095238095,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006105144409682229,8.978739010904987e-05,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-03-08,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19988.21,0.1931359299998769,0.30278403598509357,0.05,24.761904761904763,-70.76201420737524,46.72268331025671,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.3571428571428572,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00023376188758978875,1.2383542820489373e-05,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-03-05,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19949.68,-1.1646900113303271,0.3027802864924506,0.04,24.761904761904763,-70.70554515160143,46.71176388015944,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0018930583912273784,0.0007912716428410078,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-03-04,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,20184.77,-0.5960366003801787,0.30254089446186316,0.04,24.761904761904763,-71.0467347410944,46.80035969379023,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0008915329520002192,0.0002239765397780613,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-03-03,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,20305.8,1.966794431893315,0.302473147572894,0.05,24.761904761904763,-71.21930679904264,46.84212098819278,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.004555544161267166,0.0019884620493995915,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-03-02,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19914.13,1.2246609600878422,0.30187288479773094,0.04,24.761904761904763,-70.6532497277059,46.62969734272149,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.002895208518079434,0.000750504016642015,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-03-01,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19673.2,1.558753307091698,0.3016464978894589,0.05,24.761904761904763,-70.29385153406665,46.49508437838038,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0035233601966919706,0.001238813595281266,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-02-26,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19371.25,-3.0984485246852933,0.30127327645868696,0.04,24.761904761904763,-69.83080596244436,46.3318406153169,8.28,33.55,25.27,1.0,1.02,1.0,1.02,1.0,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.003700186060011876,0.005373809836783471,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-02-25,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19990.65,0.8979575767914971,0.29966294477831773,0.04,24.761904761904763,-70.76558291001042,46.503913748705855,8.28,33.55,25.27,1.0,1.02,1.0,1.02,0.9714285714285712,1.02,0.9714285714285712,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001774681114202512,0.00039482797249658233,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9803921568627452,20.588235294117585,1.0294117647058825,0.9615384615384616,14.58333333333332,1.1122881355932204,0.9615384615384616,7.094594594594593
2021-02-24,10.5,10.5,10.5,10.5,10.0,1.0,1.0,10.0,1.0,100.0,0.0,0.0,1615248000.0,0,0.0,19812.74,1.5785825466909875,0.2995446761611569,0.03,24.761904761904763,-70.50307024672004,46.42153033552702,8.28,33.55,25.27,1.0,1.02,1.0,1.02,0.9714285714285712,1.02,0.943809523809524,1.04,0.899047619047619,1.04,0.899047619047619,1.4285714285714286,0.899047619047619,2.185714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,8.65,8.65,-2.92,3.06,1.02,14.47,14.47,-4.48,3.94,1.32,29.28,29.28,-8.88,7.04,2.49,,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038413187212511836,0.001279588624182038,0,0,0.0,0.0,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,-0.0196078431372549,-0.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9803921568627452,49.999999999999794,1.0,0.9803921568627452,49.999999999999794,1.0294117647058825,0.9803921568627452,20.588235294117585,1.0595358224016145,0.9615384615384616,10.396039603960398,1.1122881355932204,0.9615384615384616,7.094594594594593
