Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-05-03,57.0,57.0,56.0,56.0,56.33333333333333,3.0,2.0,169.0,3.0,100.0,1.0,-1.0,1620000000.0,0,0.0,19735.16,0.2317984389665239,0.27405198770010264,0.04,-10.71428571428571,-70.38711619262271,8.55805120844793,16.3,138.45,122.15,0.9285714285714286,1.0,0.8758928571428571,1.0,0.7678571428571429,1.0,0.7410714285714286,1.0,0.7410714285714286,1.0875,0.7410714285714286,1.1017857142857144,0.7410714285714286,1.1017857142857144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.001314498268076272,1.3078602909948414e-05,1,0,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,,0.0,0.0,0.0,0.0,0.0,1.0275229357798166,1.0,37.333333333333336,1.0769230769230769,1.0,14.0,1.302325581395349,1.0,4.307692307692308,1.3493975903614457,1.0,3.8620689655172415,1.3493975903614457,0.9195402298850576,2.8865979381443303
2021-04-30,57.0,57.0,56.0,56.0,56.33333333333333,3.0,2.0,169.0,3.0,100.0,1.0,-1.0,1620000000.0,0,2.752293577981657,19689.52,-1.2986388003557223,0.27404840352985477,0.01,-10.71428571428571,-70.31847399022423,8.569315558908714,16.3,138.45,122.15,0.9285714285714286,1.0,0.8758928571428571,1.0,0.7678571428571429,1.0,0.7410714285714286,1.0,0.7410714285714286,1.0875,0.7410714285714286,1.1017857142857144,0.7410714285714286,1.1017857142857144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,57.0,57.0,56.0,56.0,0.045871559633027525,0.045871559633027525,0.027522935779816515,0.027522935779816515,0.0,0.0,0.0,0.0,0.04320987654320979,2.0,1.0,2.1296296296296298,2.0,0.0,inf,-inf,-0.22925380151487823,-8.467122893438542e-05,0,0,0.0,0.0,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,1.0,14.0,1.0769230769230769,1.0,14.0,1.302325581395349,1.0,4.307692307692308,1.3493975903614457,1.0,3.8620689655172415,1.3493975903614457,0.9195402298850576,2.8865979381443303
2021-04-29,54.5,54.5,54.5,54.5,54.0,1.0,1.0,54.0,1.0,100.0,0.0,0.0,1619654400.0,0,0.0,19948.58,0.1371901863588043,0.274071609509848,0.01,-8.25688073394495,-70.70392980352487,11.118206714157584,16.3,138.45,122.15,0.9541284403669724,1.0,0.8999999999999999,1.0,0.7889908256880734,1.0,0.7614678899082569,1.0,0.7614678899082569,1.1174311926605505,0.7614678899082569,1.1321100917431193,0.7614678899082569,1.1321100917431193,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,57.0,57.0,56.0,56.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.045871559633027525,0.027522935779816515,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.00039934294606716413,3.103446717982636e-06,0,0,0.0,0.0,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,,0.0,0.0,0.0,0.0,0.0,1.0480769230769231,1.0,21.8,1.0480769230769231,1.0,21.8,1.2674418604651163,1.0,4.739130434782608,1.313253012048193,1.0,4.1923076923076925,1.313253012048193,0.8949096880131363,2.809278350515464
2021-04-28,54.5,54.5,54.5,54.5,54.0,1.0,1.0,54.0,1.0,100.0,0.0,0.0,1619654400.0,0,0.0,19921.25,1.233991346866281,0.27407075894585065,0.01,-8.25688073394495,-70.6637384702265,11.122648465363811,16.3,138.45,122.15,0.9541284403669724,1.0,0.8999999999999999,1.0,0.7889908256880734,1.0,0.7614678899082569,1.0,0.7614678899082569,1.1174311926605505,0.7614678899082569,1.1321100917431193,0.7614678899082569,1.1321100917431193,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,54.5,54.5,54.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00999954139913351,0.0005604850235891689,0,0,0.0,0.0,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,0.0275229357798165,-0.0267857142857142,,0.0,0.0,0.0,0.0,0.0,1.0480769230769231,1.0,21.8,1.0480769230769231,1.0,21.8,1.2674418604651163,1.0,4.739130434782608,1.313253012048193,1.0,4.1923076923076925,1.313253012048193,0.8949096880131363,2.809278350515464
2021-04-27,54.5,54.5,54.5,54.5,54.0,1.0,1.0,54.0,1.0,100.0,0.0,0.0,1619654400.0,0,0.0,19678.42,1.1896913980827817,0.2739172324393654,0.01,-8.25688073394495,-70.30173154145504,11.012528233384952,16.3,138.45,122.15,0.9541284403669724,1.0,0.8623853211009175,1.0,0.7889908256880734,1.0,0.7614678899082569,1.0,0.7614678899082569,1.1174311926605505,0.7614678899082569,1.1321100917431193,0.7614678899082569,1.1321100917431193,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,54.5,54.5,54.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011143352675417965,0.0005199603163679492,1,0,0.048076923076923,-0.0458715596330275,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,,0.0,0.0,0.0,0.0,0.0,1.0480769230769231,1.0,21.8,1.0480769230769231,1.0,21.8,1.2674418604651163,1.0,4.739130434782608,1.313253012048193,1.0,4.1923076923076925,1.313253012048193,0.8949096880131363,2.809278350515464
2021-04-26,54.5,54.5,54.5,54.5,54.0,1.0,1.0,54.0,1.0,100.0,0.0,0.0,1619654400.0,0,4.807692307692313,19447.06,0.914176771285602,0.2737748803659567,0.03,-8.25688073394495,-69.9484137962242,10.891164150213257,16.3,138.45,122.15,0.9541284403669724,1.0,0.8623853211009175,1.0,0.7889908256880734,1.0,0.7614678899082569,1.0,0.7614678899082569,1.1174311926605505,0.7614678899082569,1.1321100917431193,0.7614678899082569,1.1321100917431193,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,1.0,1.0275229357798166,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,54.5,54.5,54.5,54.5,0.018691588785046728,0.018691588785046728,0.04807692307692308,0.04807692307692308,0.0,0.0,0.0,0.0,0.02997275204359669,-0.9857142857142858,-0.75,-0.9852861035422343,-0.9857142857142858,0.0,-1.0,-1.0,-0.2844596963816086,-0.0022263189606085416,0,0,0.0,0.0,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,,0.0,0.0,0.0,0.0,0.0,1.0480769230769231,1.0,21.8,1.0480769230769231,1.0,21.8,1.2674418604651163,1.0,4.739130434782608,1.313253012048193,1.0,4.1923076923076925,1.313253012048193,0.8949096880131363,2.809278350515464
2021-04-23,53.5,53.5,52.0,52.0,52.42857142857143,70.0,4.0,3670.0,70.0,100.0,1.5,-1.5,1619136000.0,0,0.0,19270.89,-0.2104959003787487,0.2743857505649603,0.03,-3.846153846153844,-69.67368917574642,15.220895448010545,16.3,138.45,122.15,1.0,1.0,0.8673076923076923,1.0,0.8269230769230769,1.0,0.7980769230769231,1.0,0.7980769230769231,1.1711538461538462,0.7980769230769231,1.1865384615384615,0.7980769230769231,1.1865384615384615,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,54.5,54.5,54.5,54.5,0.0,0.0,0.0,0.0,0.018691588785046728,0.018691588785046728,0.04807692307692308,0.04807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.004041792944352434,2.8246135536987748e-05,0,0,0.0,0.0,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,,1.2093023255813953,1.0,5.777777777777778,1.2530120481927711,1.0,4.9523809523809526,1.2530120481927711,0.8538587848932677,2.680412371134021
2021-04-22,53.5,53.5,52.0,52.0,52.42857142857143,70.0,4.0,3670.0,70.0,100.0,1.5,-1.5,1619136000.0,0,0.0,19311.54,0.636130127616874,0.2743780004467713,0.03,-3.846153846153844,-69.73752481676759,15.282664814830028,16.3,138.45,122.15,0.9903846153846154,1.0,0.8673076923076923,1.0,0.8269230769230769,1.0,0.7980769230769231,1.0,0.7980769230769231,1.1711538461538462,0.7980769230769231,1.1865384615384615,0.7980769230769231,1.1865384615384615,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,53.5,53.5,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0036438590772837546,0.0001373834727118897,0,0,0.0,0.0,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0097087378640777,1.0,104.0,1.2093023255813953,1.0,5.777777777777778,1.2530120481927711,1.0,4.9523809523809526,1.2530120481927711,0.8538587848932677,2.680412371134021
2021-04-20,53.5,53.5,52.0,52.0,52.42857142857143,70.0,4.0,3670.0,70.0,100.0,1.5,-1.5,1619136000.0,0,0.0,19189.47,-0.1885495055581776,0.27434031062219316,0.03,-3.846153846153844,-69.54501609476448,15.227179119972291,16.3,138.45,122.15,0.9432692307692307,1.0,0.8673076923076923,1.0,0.8269230769230769,1.0,0.7980769230769231,1.0,0.7980769230769231,1.1711538461538462,0.7980769230769231,1.1865384615384615,0.7980769230769231,1.1865384615384615,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,53.5,53.5,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0014800354253727457,2.3763895025049398e-05,0,0,0.0,0.0,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0601427115188584,1.0,17.627118644067778,1.2093023255813953,1.0,5.777777777777778,1.2530120481927711,1.0,4.9523809523809526,1.2530120481927711,0.8538587848932677,2.680412371134021
2021-04-19,53.5,53.5,52.0,52.0,52.42857142857143,70.0,4.0,3670.0,70.0,100.0,1.5,-1.5,1619136000.0,0,0.0,19225.72,-1.809648085679039,0.2743337913827729,0.02,-3.846153846153844,-69.60243881633562,15.249749289148284,16.3,138.45,122.15,0.9432692307692307,1.0,0.8673076923076923,1.0,0.8269230769230769,1.0,0.7980769230769231,1.0,0.7980769230769231,1.1711538461538462,0.7980769230769231,1.1865384615384615,0.7980769230769231,1.1865384615384615,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,1.0,1.0769230769230769,,,,,,2021,121.49,142.38,-112.62,19.97,11.27,238.48,220.81,-222.54,20.040000000000003,11.31,401.28,383.1,-394.7000000000001,19.62,11.079999999999998,,53.5,53.5,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.00807318240359702,0.0013993129903422763,0,0,0.0,0.0,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,0.048076923076923,-0.0267857142857142,0.0275229357798165,-0.0458715596330275,0.0377999294283697,-0.0363286369593709,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0601427115188584,1.0,17.627118644067778,1.2093023255813953,1.0,5.777777777777778,1.2530120481927711,1.0,4.9523809523809526,1.2530120481927711,0.8538587848932677,2.680412371134021
