Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Upper Band,Lower Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-05-21,251.75,251.75,251.75,251.75,251.74993342210385,3755.0,37.0,945321.0,3755.0,100.0,0.0,0.0,1621555200.0,0.0,4.983319432860722,20567.93,1.400823021733122,0.1027694918869846,,-13.008937437934453,-71.58610516469086,,829.0,81.1,747.9,0.6834160873882821,1.0,0.5978152929493545,1.0,0.548162859980139,1.0,0.5084409136047666,1.0,0.38351539225422043,1.0,0.3221449851042701,1.0,0.3221449851042701,2.7805362462760677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2021,2910.49,2930.87,-757.89,43.489999999999995,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.859999999999,-2829.4700000000003,264.40000000000003,86.02,,,,,,0.15481651376146788,0.049833194328607125,0.15481651376146788,0.049833194328607125,,,,,0.07766690812067972,-0.3920997247854946,-0.26,-0.34488598996387354,-0.389629388816645,0.004016064257028169,-1.0,-1.0,,-0.0005678360177037249,2.0,0.0,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.09090909090909095,,,,,,,1.3832417582417582,1.0,3.609318996415771,1.4632374309793663,1.0,3.1587202007528234,1.8242753623188406,1.0,2.2131868131868133,1.966796875,1.0,2.0343434343434343,2.607457276022786,1.0,1.6221005154639176
2021-05-20,218.0,239.8,218.0,239.8,233.60644325724465,6177.0,50.0,1442987.0,6152.0,99.6,21.80000000000001,21.80000000000001,1621468800.0,0.0,10.000000000000009,20283.79,-0.5644901156628634,0.1028278812615891,0.01,-8.673894912427027,-71.18807678446682,-1.3627475267803693,829.0,81.1,747.9,0.7174728940783986,1.0,0.6276063386155128,1.0,0.5754795663052543,1.0,0.5337781484570475,1.0,0.402627189324437,1.0,0.3381984987489574,1.019599666388657,0.3381984987489574,2.9190992493744785,1.0,1.0498331943286072,1.0,1.0498331943286072,1.0,1.0498331943286072,1.0,1.0498331943286072,1.0,1.0498331943286072,1.0,1.0498331943286072,1.0,1.0498331943286072,,,,,,2021,2910.49,2930.87,-757.89,43.489999999999995,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.859999999999,-2829.4700000000003,264.40000000000003,86.02,,251.75,251.75,251.75,251.75,0.02830188679245283,0.10000000000000005,0.029029974038234627,0.10000000000000005,0.15481651376146788,0.049833194328607125,0.15481651376146788,0.049833194328607125,0.09068856417329436,1.4405373370209404,0.7857142857142857,1.6618661639266845,1.5202785743547726,0.03276648693488176,2.54471544715447,2.633333333333335,-1.1736760353515698,-0.00809763600394081,1.0,0.0,0.06653620352250486,-0.06238532110091741,0.1731898238747554,-0.06238532110091741,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.07664720600500419,0.1731898238747554,-0.06238532110091741,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.07664720600500419,0.1731898238747554,-0.06238532110091741,0.1731898238747554,-0.09090909090909095,0.1731898238747554,-0.07664720600500419,,,,,,,1.3175824175824176,1.0,4.148788927335639,1.3937808776518454,1.0,3.5394833948339484,1.73768115942029,1.0,2.355599214145383,1.8734375,1.0,2.144901610017889,2.4836872087001556,1.0,1.673996509598604
2021-05-19,212.0,218.0,211.85,218.0,214.18253654681945,2531.0,28.0,542096.0,2441.0,96.44,6.150000000000006,6.0,1621382400.0,0.0,6.653620352250478,20398.94,-0.2322166912349432,0.1036673416598467,0.01,0.4587155963302836,-71.35071724315087,7.84649145186772,829.0,81.1,747.9,0.7844036697247706,1.0,0.6903669724770642,1.0,0.6330275229357798,1.0,0.5871559633027523,1.0,0.4428899082568807,1.0,0.3720183486238532,1.165137614678899,0.3720183486238532,3.2110091743119265,1.0,1.1,1.0,1.1,1.0,1.1,1.0,1.1,1.0,1.1,1.0,1.1,1.0,1.1,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,218.0,239.8,218.0,239.8,0.0707070707070707,0.0665362035225048,0.0875256673511292,0.0665362035225048,0.0283018867924528,0.1,0.0290299740382346,0.1,0.0801250316952929,-0.359726789779914,-0.0666666666666666,-0.3084248785173826,-0.3579694897422409,0.0027032647119982,-0.359374999999999,-0.0625000000000008,-0.4609063516671015,-0.003552518067634842,1.0,0.0,0.0983342289091886,-0.0895303326810176,0.1714132186996239,-0.0623853211009174,0.1714132186996239,-0.0895303326810176,0.1714132186996239,-0.0759578268909675,0.1714132186996239,-0.0623853211009174,0.1714132186996239,-0.0895303326810176,0.1714132186996239,-0.0759578268909675,0.1714132186996239,-0.0623853211009174,0.1714132186996239,-0.0895303326810176,0.1714132186996239,-0.0759578268909675,,,,,,,1.1978021978021978,1.0,6.055555555555555,1.274853801169591,1.0,4.638297872340425,1.579710144927536,1.0,2.725,1.703125,1.0,2.422222222222222,2.257897462454687,1.0,1.794977356937011
2021-05-18,198.0,204.4,194.8,204.4,198.29420693144448,3953.0,30.0,783857.0,3802.0,96.18,9.599999999999994,6.400000000000006,1621296000.0,0.0,9.833422890918865,20446.42,1.3166533783994572,0.1040369347502483,0.02,7.14285714285714,-71.41724565963136,14.554969208285666,829.0,81.1,747.9,0.8365949119373777,1.0,0.7363013698630136,1.0,0.675146771037182,1.0,0.6262230919765166,1.0,0.472358121330724,1.0,0.396771037181996,1.2426614481409002,0.396771037181996,3.424657534246576,1.0,1.0665362035225048,1.0,1.0665362035225048,1.0,1.0665362035225048,1.0,1.0665362035225048,1.0,1.0665362035225048,1.0,1.0665362035225048,1.0,1.0665362035225048,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,212.0,218.0,211.85,218.0,0.0939226519337016,0.0983342289091886,0.076243093922652,0.0983342289091886,0.0707070707070707,0.0665362035225048,0.0875256673511292,0.0665362035225048,0.0881749299295023,0.8377498837749884,0.3636363636363636,0.9997933510047988,0.8270062469966363,-0.0058914728682169,0.8823529411764716,0.2549019607843162,-0.4202191376599771,-0.007068994841103623,1.0,0.0,0.0225274725274724,-0.0220311660397635,0.1230769230769231,-0.0220311660397635,0.1230769230769231,-0.0895303326810176,0.1230769230769231,-0.0557807493603906,0.1230769230769231,-0.0220311660397635,0.1230769230769231,-0.0895303326810176,0.1230769230769231,-0.0557807493603906,0.1230769230769231,-0.0220311660397635,0.1230769230769231,-0.0895303326810176,0.1230769230769231,-0.0557807493603906,,,,,,,1.123076923076923,1.0,9.124999999999998,1.195321637426901,1.0,6.119760479041915,1.481159420289855,1.0,3.078313253012048,1.596875,1.0,2.675392670157068,2.1170378042465043,1.0,1.89522484932777
2021-05-17,181.0,186.1,181.0,186.1,182.22640632264063,2151.0,22.0,391969.0,2081.0,96.75,5.099999999999994,5.099999999999994,1621209600.0,0.0,2.2527472527472447,20180.71,1.6034453331776,0.1047776071144032,0.02,17.678667383127355,-71.04090985896929,25.10425947752246,829.0,81.1,747.9,0.9188608275120904,1.0,0.8087049973132725,1.0,0.7415368081676518,1.0,0.6878022568511554,1.0,0.5188070929607738,1.0,0.4357872111767866,1.3648576034390114,0.4357872111767866,3.761418592154756,1.0,1.0983342289091886,1.0,1.0983342289091886,1.0,1.0983342289091886,1.0,1.0983342289091886,1.0,1.0983342289091886,1.0,1.0983342289091886,1.0,1.0983342289091886,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,198.0,204.4,194.8,204.4,-0.0054945054945054,0.0169398907103824,0.0036041031327973,0.0225274725274724,0.0939226519337016,0.0983342289091886,0.076243093922652,0.0983342289091886,0.0016639119684702,2.491883116883117,1.4444444444444444,2.4976933029937984,3.1703406813627253,0.1942970003703245,0.924528301886786,inf,-0.0938510567547881,0.001519459388178752,0.0,1.0,-0.0159502568261691,0.0162087912087911,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,0.0225274725274724,-0.0220311660397635,,,,,,,1.0338888888888889,1.0,30.508196721311503,1.0883040935672514,1.0,12.324503311258283,1.348550724637681,1.0,3.869022869022869,1.45390625,1.0,3.203098106712565,1.927498705334024,1.0,2.078168620882189
2021-05-14,182.0,183.0,180.35,182.0,181.9237012987013,616.0,9.0,112065.0,499.0,81.01,2.6500000000000057,0.0,1620950400.0,0.0,-1.595025682616913,19862.23,-0.5295978862158268,0.1046186433346099,0.01,20.329670329670325,-70.57656667957224,27.704341173335152,829.0,81.1,747.9,0.9065934065934066,1.0214285714285714,0.8269230769230769,1.0214285714285714,0.7582417582417582,1.0214285714285714,0.7032967032967034,1.0214285714285714,0.5304945054945055,1.0214285714285714,0.4456043956043956,1.401098901098901,0.4456043956043956,3.8461538461538463,1.0,1.0225274725274724,1.0,1.0225274725274724,1.0,1.0225274725274724,1.0,1.0225274725274724,1.0,1.0225274725274724,1.0,1.0225274725274724,1.0,1.0225274725274724,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,181.0,186.1,181.0,186.1,0.0498990481684453,-0.0105433901054338,0.0403807326218632,-0.0159502568261691,-0.0054945054945054,0.0169398907103824,0.0036041031327973,0.0225274725274724,0.0068613673234483,1.9056603773584904,-0.1818181818181818,1.925597180524736,2.2828947368421053,0.1298465829846583,-0.7715517241379304,-1.0,0.074186828835991,0.00019066719288826276,2.0,0.0,0.0274999999999999,-0.0108137334414706,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,,,,,,,1.057832025573961,0.9840497431738308,14.10852713178297,1.103030303030303,0.979020979020979,8.708133971291863,1.318840579710145,0.979020979020979,3.7995824634655526,1.421875,0.979020979020979,3.1433506044905006,1.8850336613153809,0.979020979020979,2.0369334079462784
2021-05-12,173.35,184.95,173.35,184.95,180.6839622641509,212.0,11.0,38305.0,152.0,71.7,11.599999999999994,11.599999999999994,1620757800.0,0.0,1.0931948619841592,19967.98,-0.8174324663294041,0.1045986997941404,0.02,18.41038118410383,-70.73239256048934,25.790989453255627,829.0,81.1,747.9,0.8872668288726683,1.0051365233846987,0.8137334414706678,1.0051365233846987,0.7461476074614761,1.0051365233846987,0.6920789402541228,1.0051365233846987,0.5220329818869965,1.0051365233846987,0.4384968910516356,1.3787510137875103,0.4384968910516356,3.7848067045147338,0.9840497431738308,1.0062178967288458,0.9840497431738308,1.0062178967288458,0.9840497431738308,1.0062178967288458,0.9840497431738308,1.0062178967288458,0.9840497431738308,1.0062178967288458,0.9840497431738308,1.0062178967288458,0.9840497431738308,1.0062178967288458,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,182.0,183.0,180.35,182.0,-0.026123595505618,0.0079019073569481,-0.026123595505618,0.0109319486198414,0.0498990481684453,-0.0105433901054338,0.0403807326218632,-0.0159502568261691,-0.0006332978352603,-0.6738461538461539,0.0,-0.6740527063708847,-0.7309734513274336,-0.175103543488265,1.109090909090908,1.3434343434343476,-0.0488174263699505,0.0006424592506640317,1.0,0.0,0.0163888888888888,-0.0161246242142661,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,-0.0159502568261691,0.0162087912087911,,,,,,,1.0749782040104618,1.0,14.337209302325606,1.1270566727605118,0.9948897256589564,8.483944954128436,1.3402173913043478,0.9948897256589564,3.8611691022964494,1.444921875,0.9948897256589564,3.1943005181347144,1.9155877783531847,0.9948897256589564,2.069949636261891
2021-05-11,178.0,183.5,178.0,182.95,180.7984615384616,650.0,11.0,117519.0,565.0,86.92,5.5,4.949999999999989,1620671400.0,0.0,1.6388888888888786,20132.55,-0.2042752565709071,0.1045315425376509,0.01,19.70483738726429,-70.97163548581774,27.114657236442085,829.0,81.1,747.9,0.896966384257994,1.0161246242142663,0.8226291336430719,1.0161246242142663,0.7543044547690626,1.0161246242142663,0.676141022137196,1.0161246242142663,0.5277398196228478,1.0161246242142663,0.4432905165345723,1.3938234490297896,0.4432905165345723,3.8261820169445206,1.0,1.0109319486198416,1.0,1.0109319486198416,1.0,1.0109319486198416,1.0,1.0109319486198416,1.0,1.0109319486198416,1.0,1.0109319486198416,1.0,1.0109319486198416,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,173.35,184.95,173.35,184.95,0.0274170274170274,0.0194444444444444,0.0274170274170274,0.0163888888888888,-0.026123595505618,0.0079019073569481,-0.026123595505618,0.0109319486198414,0.01703917414899,0.5776699029126213,-0.0833333333333333,0.6045520951379691,0.8108974358974359,0.1477617852898454,-0.1851851851851851,-0.2666666666666683,-0.0673790742914339,1.6176477899015932e-05,1.0,0.0,0.0462074978204009,-0.0441666666666666,0.0633536762569019,-0.0161246242142661,0.0633536762569019,-0.0441666666666666,0.0633536762569019,-0.0301456454404663,0.0633536762569019,-0.0161246242142661,0.0633536762569019,-0.0441666666666666,0.0633536762569019,-0.0301456454404663,0.0633536762569019,-0.0161246242142661,0.0633536762569019,-0.0441666666666666,0.0633536762569019,-0.0301456454404663,,,,,,,1.063353676256902,1.0,16.784403669724803,1.1148689823278488,0.9841312533620225,8.39220183486238,1.3257246376811591,0.9841312533620225,3.8194154488517738,1.4789814066289408,0.9841312533620225,2.941318327974276,1.8948731227343345,0.9841312533620225,2.0475657526580857
2021-05-10,173.25,180.0,173.25,180.0,177.76941747572815,412.0,12.0,73241.0,312.0,75.73,6.75,6.75,1620585000.0,0.0,4.620749782040101,20173.76,0.8667322319892312,0.1045298516128165,0.02,21.666666666666657,-71.03093325190744,29.07361017644067,829.0,81.1,747.9,0.9116666666666666,1.0327777777777778,0.8361111111111111,1.0327777777777778,0.7666666666666667,1.0327777777777778,0.6872222222222223,1.0327777777777778,0.5363888888888889,1.0327777777777778,0.4505555555555555,1.4166666666666667,0.4505555555555555,3.888888888888889,1.0,1.0275,1.0,1.0275,1.0,1.0275,1.0,1.0275,1.0,1.0275,1.0,1.0275,1.0,1.0275,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,178.0,183.5,178.0,182.95,-0.0375,0.0,0.0069747166521359,0.0462074978204009,0.0274170274170274,0.0194444444444444,0.0274170274170274,0.0163888888888888,0.0176738081978598,1.728476821192053,2.0,1.776699397202108,1.0662251655629138,-0.2426999999999999,-0.1509433962264138,-1.849056603773586,-0.1616126519104985,-0.0011795431218777764,0.0,1.0,-0.0361344537815125,0.0374891020052309,0.0633536762569019,-0.0161246242142661,0.0633536762569019,-0.0441666666666666,0.0633536762569019,-0.0301456454404663,0.0633536762569019,-0.0161246242142661,0.0633536762569019,-0.0441666666666666,0.0633536762569019,-0.0301456454404663,0.0633536762569019,-0.0161246242142661,0.0633536762569019,-0.0441666666666666,0.0633536762569019,-0.0301456454404663,,,,,,,1.046207497820401,0.994475138121547,20.111731843575445,1.096892138939671,0.9682625067240452,8.25688073394495,1.3043478260869563,0.9682625067240452,3.757828810020877,1.4551333872271626,0.9682625067240452,2.893890675241157,1.8643190056965304,0.9682625067240452,2.014549524342473
2021-05-07,180.0,180.0,172.05,172.05,174.68211920529802,151.0,4.0,26377.0,151.0,100.0,7.949999999999989,-7.949999999999989,1620345600.0,0.0,-3.6134453781512574,20000.41,0.4851322734043872,0.1046532946867461,0.02,27.288578901482108,-70.77984901309523,34.67801636402669,829.0,81.1,747.9,0.9537925021795988,1.080499854693403,0.8747457134553909,1.080499854693403,0.8020924149956408,1.080499854693403,0.6524266201685556,1.080499854693403,0.5611740773031095,1.080499854693403,0.4713746004068584,1.4821272885789014,0.4713746004068584,4.068584713746004,1.0,1.046207497820401,1.0,1.046207497820401,1.0,1.046207497820401,1.0,1.046207497820401,1.0,1.046207497820401,1.0,1.046207497820401,1.0,1.046207497820401,,,,,,2021,2910.49,2930.87,-757.89,43.49,13.76,5857.05,5908.299999999999,-1594.27,279.23,88.36,12241.55,12347.86,-2829.4700000000003,264.40000000000003,86.02,,173.25,180.0,173.25,180.0,0.0084033613445378,0.0084033613445378,-0.0361344537815125,-0.0361344537815125,-0.0375,0.0,0.0069747166521359,0.0462074978204009,-0.0213750498839148,-0.2487562189054726,0.3333333333333333,-0.264814092201349,-0.2487562189054726,0.0,inf,-inf,-2.241400947581847,-0.31571528493426926,0.0,1.0,-0.0083333333333333,0.0084033613445378,-0.0083333333333333,0.0462074978204009,-0.0361344537815125,0.0462074978204009,-0.0222338935574229,0.0462074978204009,-0.0083333333333333,0.0462074978204009,-0.0361344537815125,0.0462074978204009,-0.0222338935574229,0.0462074978204009,-0.0083333333333333,0.0462074978204009,-0.0361344537815125,0.0462074978204009,-0.0222338935574229,0.0462074978204009,,,,,,,1.0,0.9505524861878454,19.223463687150865,1.0484460694698357,0.9254975793437332,7.892201834862382,1.2467391304347828,0.9254975793437332,3.591858037578288,1.5327394209354122,0.9254975793437332,2.336048879837067,1.7921875,0.9254975793437332,1.913793103448276
