company,code,average_return_percent,simulation_result
WELSPUN INDIA LTD,514162,0.09243983280875598,"[{'investment': 99969.34999999999, 'shares': 1417, 'entry': True, 'exit': False, 'date': '18-02-2021', 'close': 70.55}, {'investment': 109210.5, 'shares': 1417, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 77.05}]"
MAHANAGAR GAS LTD,539957,0.08711071039483091,"[{'investment': 99821.25, 'shares': 95, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 1050.75}, {'investment': 108516.75000000001, 'shares': 95, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 1140.4}]"
VMART RETAIL LTD,534976,0.08114171256885327,"[{'investment': 99850.0, 'shares': 40, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 2496.25}, {'investment': 107952.0, 'shares': 40, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 2695.05}]"
MAHINDRA LOGISTICS LTD,540768,0.07444891709801771,"[{'investment': 99928.25, 'shares': 197, 'entry': True, 'exit': False, 'date': '04-03-2021', 'close': 507.25}, {'investment': 107367.79999999999, 'shares': 197, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 544.65}]"
RAYMOND LTD,500330,0.06799145918862291,"[{'investment': 99990.5, 'shares': 310, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 322.55}, {'investment': 106789.0, 'shares': 310, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 344.45}]"
PRESTIGE ESTATES PROJECTS LTD,533274,0.06523506872841069,"[{'investment': 99918.65, 'shares': 347, 'entry': True, 'exit': False, 'date': '09-03-2021', 'close': 287.95}, {'investment': 106436.85, 'shares': 347, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 306.5}]"
BRIGADE ENTERPRISES LTD,532929,0.057696464165352804,"[{'investment': 99936.79999999999, 'shares': 424, 'entry': True, 'exit': False, 'date': '27-01-2021', 'close': 235.7}, {'investment': 105702.80000000002, 'shares': 424, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 249.15}]"
GUJARAT FLUOROCHEMICALS LTD,542812,0.052169608347137485,"[{'investment': 99789.9, 'shares': 183, 'entry': True, 'exit': False, 'date': '18-02-2021', 'close': 545.3}, {'investment': 104995.90000000001, 'shares': 183, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 572.6}]"
TUBE INVESTMENTS OF INDIA LTD,540762,0.051997493854155696,"[{'investment': 99355.74999999999, 'shares': 95, 'entry': True, 'exit': False, 'date': '01-03-2021', 'close': 1045.85}, {'investment': 104522.00000000001, 'shares': 95, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 1093.45}]"
AARTI INDUSTRIES LTD,524208,0.048697863657039174,"[{'investment': 99480.75, 'shares': 79, 'entry': True, 'exit': False, 'date': '05-03-2021', 'close': 1259.25}, {'investment': 104325.25, 'shares': 79, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 1314.0}]"
ADANI GREEN ENERGY LTD,541450,0.04064986750722722,"[{'investment': 99552.6, 'shares': 84, 'entry': True, 'exit': False, 'date': '04-03-2021', 'close': 1185.15}, {'investment': 103599.4, 'shares': 84, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 1228.0}]"
ITC LTD,500875,0.03937039370393704,"[{'investment': 99999.0, 'shares': 492, 'entry': True, 'exit': False, 'date': '29-01-2021', 'close': 203.25}, {'investment': 103936.0, 'shares': 492, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 211.25}]"
GALAXY SURFACTANTS LTD,540935,0.03507068141208776,"[{'investment': 97929.3, 'shares': 42, 'entry': True, 'exit': False, 'date': '03-03-2021', 'close': 2331.65}, {'investment': 102433.9, 'shares': 42, 'entry': False, 'exit': True, 'date': '12-03-2021', 'close': 2389.6}, {'investment': 101402.59999999999, 'shares': 43, 'entry': True, 'exit': False, 'date': '15-03-2021', 'close': 2358.2}, {'investment': 103850.75, 'shares': 43, 'entry': False, 'exit': True, 'date': '22-03-2021', 'close': 2391.15}]"
HERO MOTOCORP LTD,500182,0.030049638092059686,"[{'investment': 97082.7, 'shares': 33, 'entry': True, 'exit': False, 'date': '25-03-2021', 'close': 2941.9}, {'investment': 100000.0, 'shares': 33, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 2941.9}]"
KALPATARU POWER TRANSMISSION LTD,522287,0.02965230723824248,"[{'investment': 99951.75, 'shares': 279, 'entry': True, 'exit': False, 'date': '11-02-2021', 'close': 358.25}, {'investment': 102915.55, 'shares': 279, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 368.7}]"
JB CHEMICALS  PHARMACEUTICALS LTD,506943,0.02341809461456062,"[{'investment': 99662.25, 'shares': 83, 'entry': True, 'exit': False, 'date': '15-03-2021', 'close': 1200.75}, {'investment': 101996.15, 'shares': 83, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 1224.8}]"
GUJARAT STATE PETRONET LTD,532702,0.02152998166863,"[{'investment': 99965.24999999999, 'shares': 385, 'entry': True, 'exit': False, 'date': '23-03-2021', 'close': 259.65}, {'investment': 102117.5, 'shares': 385, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 265.15}]"
KARNATAKA BANK LTD,532652,0.019297361203632197,"[{'investment': 99977.4, 'shares': 1658, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 60.3}, {'investment': 101906.70000000001, 'shares': 1658, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 61.45}]"
INDUS TOWERS LTD,534816,0.014099704409446573,"[{'investment': 99952.45000000001, 'shares': 419, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 238.55}, {'investment': 101361.75, 'shares': 419, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 241.8}]"
RAIL VIKAS NIGAM LTD,542649,0.0018350550516515495,"[{'investment': 99997.0, 'shares': 3610, 'entry': True, 'exit': False, 'date': '24-03-2021', 'close': 27.7}, {'investment': 100180.5, 'shares': 3610, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 27.75}]"
KNR CONSTRUCTIONS LTD,532942,-0.009648859543817527,"[{'investment': 99960.0, 'shares': 490, 'entry': True, 'exit': False, 'date': '22-03-2021', 'close': 204.0}, {'investment': 98995.5, 'shares': 490, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 201.95}]"
NAVNEET EDUCATION LTD,508989,-0.010029441845849592,"[{'investment': 99925.8, 'shares': 1196, 'entry': True, 'exit': False, 'date': '22-03-2021', 'close': 83.55}, {'investment': 98923.6, 'shares': 1196, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 82.65}]"
JK CEMENT LTD,532644,-0.017265964136941314,"[{'investment': 98112.1, 'shares': 34, 'entry': True, 'exit': False, 'date': '09-03-2021', 'close': 2885.65}, {'investment': 96418.1, 'shares': 34, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 2780.3}]"
PROCTER  GAMBLE HEALTH LTD,500126,-0.02195069919254204,"[{'investment': 93751.0, 'shares': 14, 'entry': True, 'exit': False, 'date': '26-02-2021', 'close': 6696.5}, {'investment': 91693.09999999999, 'shares': 14, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 6103.15}]"
BOMBAY DYEING  MFG CO LTD,500020,-0.028070975979762148,"[{'investment': 99932.4, 'shares': 1368, 'entry': True, 'exit': False, 'date': '17-02-2021', 'close': 73.05}, {'investment': 97127.20000000001, 'shares': 1368, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 70.95}]"
NARAYANA HRUDAYALAYA LTD,539551,-0.033243219828561064,"[{'investment': 99580.65000000001, 'shares': 229, 'entry': True, 'exit': False, 'date': '01-03-2021', 'close': 434.85}, {'investment': 97045.9, 'shares': 229, 'entry': False, 'exit': True, 'date': '15-03-2021', 'close': 421.95}, {'investment': 97029.90000000001, 'shares': 243, 'entry': True, 'exit': False, 'date': '18-03-2021', 'close': 399.3}, {'investment': 93048.54999999999, 'shares': 243, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 382.85}]"
GE POWER INDIA LTD,532309,-0.04080714838753639,"[{'investment': 99837.90000000001, 'shares': 359, 'entry': True, 'exit': False, 'date': '23-03-2021', 'close': 278.1}, {'investment': 95763.79999999999, 'shares': 359, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 266.3}]"
RITES LTD,541556,-0.05118973529479551,"[{'investment': 99782.7, 'shares': 393, 'entry': True, 'exit': False, 'date': '27-01-2021', 'close': 253.9}, {'investment': 94674.85, 'shares': 393, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 240.35}]"
JK PAPER LTD,532162,-0.05333125305041494,"[{'investment': 99986.40000000001, 'shares': 648, 'entry': True, 'exit': False, 'date': '23-03-2021', 'close': 154.3}, {'investment': 94654.0, 'shares': 648, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 146.05}]"
VOLTAS LTD,500575,-0.0633668795561579,"[{'investment': 99206.40000000001, 'shares': 96, 'entry': True, 'exit': False, 'date': '17-02-2021', 'close': 1033.4}, {'investment': 92919.99999999999, 'shares': 96, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 959.65}]"
SUMITOMO CHEMICAL INDIA PVT LTD,542920,-0.06896427268097273,"[{'investment': 99744.40000000001, 'shares': 343, 'entry': True, 'exit': False, 'date': '08-03-2021', 'close': 290.8}, {'investment': 92865.59999999999, 'shares': 343, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 270.0}]"
SKF INDIA LTD,500472,-0.07358553705765032,"[{'investment': 98912.1, 'shares': 42, 'entry': True, 'exit': False, 'date': '19-02-2021', 'close': 2355.05}, {'investment': 91633.59999999999, 'shares': 42, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 2155.85}]"
HINDUSTAN ZINC LTD,500188,-0.07458489421384669,"[{'investment': 99890.2, 'shares': 346, 'entry': True, 'exit': False, 'date': '01-02-2021', 'close': 288.7}, {'investment': 92439.90000000001, 'shares': 346, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 266.85}]"
CREDITACCESS GRAMEEN LTD,541770,-0.07596554810382139,"[{'investment': 99663.6, 'shares': 138, 'entry': True, 'exit': False, 'date': '27-01-2021', 'close': 722.2}, {'investment': 92092.59999999999, 'shares': 138, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 664.9}]"
JM FINANCIAL LTD,523405,-0.0836101660996598,"[{'investment': 99940.0, 'shares': 1052, 'entry': True, 'exit': False, 'date': '17-03-2021', 'close': 95.0}, {'investment': 91584.0, 'shares': 1052, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 87.0}]"
BHARAT FORGE LTD,500493,-0.09357650981565635,"[{'investment': 99420.25, 'shares': 157, 'entry': True, 'exit': False, 'date': '18-02-2021', 'close': 633.25}, {'investment': 90116.84999999999, 'shares': 157, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 570.3}]"
EIH LTD,500840,-0.09871924219494436,"[{'investment': 99909.6, 'shares': 939, 'entry': True, 'exit': False, 'date': '12-03-2021', 'close': 106.4}, {'investment': 90046.59999999999, 'shares': 939, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 95.8}]"
JAMMU  KASHMIR BANK LTD,532209,-0.09921112742372296,"[{'investment': 99990.8, 'shares': 3484, 'entry': True, 'exit': False, 'date': '01-02-2021', 'close': 28.7}, {'investment': 90070.6, 'shares': 3484, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 25.85}]"
UJJIVAN FINANCIAL SERVICES LTD,539874,-0.12091334899299327,"[{'investment': 99959.6, 'shares': 409, 'entry': True, 'exit': False, 'date': '26-02-2021', 'close': 244.4}, {'investment': 87873.15, 'shares': 409, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 214.75}]"
UJJIVAN SMALL FINANCE BANK LTD,542904,-0.13397220105331153,"[{'investment': 99989.4, 'shares': 2793, 'entry': True, 'exit': False, 'date': '27-01-2021', 'close': 35.8}, {'investment': 86593.6, 'shares': 2793, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 31.0}]"
IRB INFRASTRUCTURE DEVELOPERS LTD,532947,-0.14794425167279482,"[{'investment': 99959.95, 'shares': 817, 'entry': True, 'exit': False, 'date': '10-03-2021', 'close': 122.35}, {'investment': 85171.45000000001, 'shares': 817, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 104.2}]"
AVANTI FEEDS LTD,512573,-0.15037530640327684,"[{'investment': 99705.2, 'shares': 196, 'entry': True, 'exit': False, 'date': '29-01-2021', 'close': 508.7}, {'investment': 84712.0, 'shares': 196, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 430.7}]"
UCO BANK,532505,-0.16890376957340056,"[{'investment': 99995.40000000001, 'shares': 7610, 'entry': True, 'exit': False, 'date': '09-02-2021', 'close': 13.14}, {'investment': 83105.79999999999, 'shares': 7610, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 10.92}]"
WHIRLPOOL OF INDIA LTD,500238,-0.17874041351422257,"[{'investment': 98719.7, 'shares': 37, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 2668.1}, {'investment': 81074.5, 'shares': 37, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 2156.6}]"
FUTURE RETAIL LTD,540064,-0.36837868378683786,"[{'investment': 99999.0, 'shares': 1230, 'entry': True, 'exit': False, 'date': '25-01-2021', 'close': 81.3}, {'investment': 63161.5, 'shares': 1230, 'entry': False, 'exit': True, 'date': '25-03-2021', 'close': 51.35}]"
