code,company,actual,predicted,minimun,maximum
532540,TATA CONSULTANCY SERVICES LTD,1.1328728101320649,0.7807037774628866,0.6590226740586431,1.6753518693786171
541578,VARROC ENGINEERING PVT LTD,0.516784805342407,0.47557252221517077,0.4442106873453925,0.5687386897479101
532872,SUN PHARMA ADVANCED RESEARCH COMPANY LTD,0.4872714956442663,0.5169719669370635,0.442715247455698,0.5722898746046596
540222,LAURUS LABS LTD,0.48516690400996465,0.27927950179060723,0.3000406065574945,0.5261027448412365
542726,INDIAMART INTERMESH LTD,0.48299922378068666,0.43261138742967736,0.3292761394653544,0.5780949826765209
500290,MRF LTD,0.4689101847174574,0.2638607339325328,0.35172540440778655,0.5018795320313826
540153,ENDURANCE TECHNOLOGIES LTD,0.43847080997705173,1.1784253103803168,0.3969983510973771,0.7668538925345807
540762,TUBE INVESTMENTS OF INDIA LTD,0.4367052509822521,0.2462804344261399,0.3301397651448333,0.4620643150413806
540975,ASTER DM HEALTHCARE LTD,0.4272020773724388,0.40503201731474864,0.3951163189604086,0.4459993100352133
523261,VENKYS INDIA LTD,0.400013310582065,0.25807838227711155,0.30433839025276305,0.4634709074969839
540065,RBL BANK LTD,0.39359226624187044,0.1993344991848059,0.2801051672221459,0.4740652561436414
542752,AFFLE INDIA LTD,0.3864609874317224,0.34600809874159955,0.3621765370610596,0.39332009048790434
535789,INDIABULLS HOUSING FINANCE LTD,0.3741668882308129,0.2214030315821583,0.27763700476968056,0.4316962914057264
505726,IFB INDUSTRIES LTD,0.3720609918854747,0.49504255296524957,0.3178933433734357,0.475611682359453
532309,GE POWER INDIA LTD,0.3655378537327841,0.3808476548841745,0.3203640618031521,0.42190426937032605
533573,ALEMBIC PHARMACEUTICALS LTD,0.3354031314164944,0.16625012252757498,0.27713995399310215,0.3459327389017985
500420,TORRENT PHARMACEUTICALS LTD,0.3180746892130913,0.24442518850892772,0.2833875839349787,0.3557801332767129
540743,GODREJ AGROVET LTD,0.3087734331439026,0.14867247763065844,0.25933851146045894,
532827,PAGE INDUSTRIES LTD,0.3060303683393333,0.22448945495085304,0.2782565183116471,0.3099798788343406
500483,TATA COMMUNICATIONS LTD,0.2983724881835502,0.3785778179263212,0.283341096893523,0.32997797495694475
532947,IRB INFRASTRUCTURE DEVELOPERS LTD,0.2945599972852898,0.3167744453920736,0.17851004176540497,0.37161474656169974
500400,TATA POWER CO LTD,0.29283655291325145,0.31625209172360036,0.23498385943119285,0.3445316398851758
540203,SHEELA FOAM LTD,0.2912361861291304,0.317125387824688,0.23286558698961346,0.36574960211715163
532478,UNITED BREWERIES LTD,0.2909773370766133,0.11746516062772536,0.23145384582347098,0.3218076478202454
539874,UJJIVAN FINANCIAL SERVICES LTD,0.2872042324340029,0.480105838060822,0.279519681715029,0.34481995872556165
512070,UPL LTD,0.2805166021699174,0.6448532048709915,,0.38271906800575384
500575,VOLTAS LTD,0.25711573847623037,0.261838011606563,0.25604220018213353,0.2585586801231512
526612,BLUE DART EXPRESS LTD,0.25521082525365446,0.17285037826646638,0.1648753483602345,0.29195504698442754
540115,LT TECHNOLOGY SERVICES LTD,0.2419707123962178,0.28263127684043643,0.2353105961230105,0.25962459067615795
539150,PNC INFRATECH LTD,0.24112775111116727,0.11842747405823804,0.20251124439079918,0.25587071852735166
517334,MOTHERSON SUMI SYSTEMS LTD,0.23419159781379753,0.24342609429415746,0.20164981460822712,0.2665319999006796
541233,LEMON TREE HOTELS LTD,0.23235256415823638,0.365842336071648,0.20200716351331197,0.2896672941388887
513023,NAVA BHARAT VENTURES LTD,0.2263389721677735,0.3738605334288532,0.20079007228279008,0.2763190253863341
540212,TCI EXPRESS LTD,0.20660377097621543,0.3501352192007833,0.20115175206271857,0.2378983840765638
532187,INDUSIND BANK LTD,0.20109396983750494,0.6573318894339801,,0.2928406642795645
539844,EQUITAS HOLDINGS LTD,0.20031893354683747,0.3130392654267836,,0.22289895021807385
532927,ECLERX SERVICES LTD,0.19323030825617618,0.23135573825296077,0.17785041689844328,0.22044031978057427
500488,ABBOTT INDIA LTD,0.19269138875168837,0.12627240341078022,0.17426741439423143,0.21264209639544945
514162,WELSPUN INDIA LTD,0.19212970513928143,0.3977267461514411,,0.23163100400645642
540935,GALAXY SURFACTANTS LTD,0.18818267548963777,0.2015424570502593,0.1658991618615507,0.2103731059475303
524348,AARTI DRUGS LTD,0.1819190311233923,0.18937491384967148,0.16183211104776163,0.2004300277150187
540047,DILIP BUILDCON LTD,0.18129454177657378,0.7223515800247232,,0.2793852296007622
506767,ALKYL AMINES CHEMICALS LTD,0.17912208222680878,0.43832897048936725,0.15513031329606913,0.24585733023846662
500403,SUNDRAM FASTENERS LTD,0.178732056404181,0.2894698082136327,0.16870229610947865,0.20333446611910874
540376,AVENUE SUPERMARTS LTD,0.17843660967302757,0.3121508732337616,0.1640585576919094,0.2094768941917346
500106,IFCI LTD,0.1778384107856251,0.8119255574910077,,0.29060346125530184
500020,BOMBAY DYEING  MFG CO LTD,0.17535291558092303,2.211102998599726,,0.5323276280323762
523598,SHIPPING CORPN OF INDIA LTD,0.1750930520471453,0.22479838603424737,0.14121892586378515,0.19927872333767316
533162,HATHWAY CABLE  DATACOM LTD,0.1700388762697246,0.45446103055582043,0.1259225253041518,0.2373178945480046
500878,CEAT LTD,0.16926317326314852,1.4885697873990698,,0.3925731972788547
542399,CHALET HOTEL LTD,0.1675274811473858,0.24098048626754626,0.149518057521057,0.20036872426152139
523395,M INDIA LTD,0.16545819592072805,0.11346255922861992,0.1513487839731083,0.1737604223505151
500294,NCC LTD,0.16081871271924345,0.3302150228848149,0.1311526973230963,0.20838513495101893
532500,MARUTI SUZUKI INDIA LTD,0.1577328471782337,0.205253483172431,0.15139047220633328,0.17575727992689488
517174,HONEYWELL AUTOMATION INDIA LTD,0.15543547710536662,0.19344071570716034,0.13823132736267343,0.17173928023482654
533088,MAHINDRA HOLIDAYS  RESORTS INDIA LTD,0.15331805705482826,0.4163031581766082,0.14725509264448894,0.1963668529195811
500251,TRENT LTD,0.14927877220302985,0.3426829153838572,0.12491869541446,0.1859226040153004
531768,POLY MEDICURE LTD,0.14531776219843057,0.18653198384425596,0.13520541073629835,0.158728710388633
500114,TITAN COMPANY LTD,0.14378794562876646,0.07024315051552485,0.12632952127512873,0.14698022933297725
506820,ASTRAZENECA PHARMA INDIA LTD,0.1420585063357325,0.1465941263056751,0.13071373688744745,0.15524526532725322
541450,ADANI GREEN ENERGY LTD,0.14115937596344674,0.9424735074614043,,0.25427237871638975
539871,THYROCARE TECHNOLOGIES LTD,0.13794193945338468,0.0699820184189588,0.12648553614258742,0.14408688521836022
533519,LT FINANCE HOLDINGS LTD,0.1361157146742062,0.23564528383361993,0.122314944440393,0.15845808365338324
520051,JAMNA AUTO INDS LTD,0.1343606408189525,0.2190487202556253,0.12485576356567053,0.15378471518095105
512179,SUNTECK REALTY LTD,0.13145872454605273,0.7113256927157622,0.08811194555579956,0.23827633987534386
500133,ESAB INDIA LTD,0.12611041336763876,0.2703884482601545,0.10743709727845382,0.15828989549824787
500820,ASIAN PAINTS LTD,0.12566039223267492,0.16198762536875258,0.11349443644467139,0.13952020334873275
540025,ADVANCED ENZYME TECHNOLOGIES LTD,0.12514448642325604,0.20184814104084328,0.11182346244027216,0.1375049793144968
531213,MANAPPURAM FINANCE LTD,0.1250749857638866,0.37913176607657034,,0.1568511339447144
506590,PHILLIPS CARBON BLACK LTD,0.1237686769265135,0.9504668119237079,0.11779614271477556,0.23208340888216955
530007,JK TYRE  INDUSTRIES LTD,0.12362271529949964,0.33893538286686337,0.08959465451386078,0.15752813485055334
532539,MINDA INDUSTRIES LTD,0.12201733778481327,0.3785175231621911,0.11409484536835819,0.1542061703226337
500266,MAHARASHTRA SCOOTERS LTD,0.12140989434348959,0.1833421973789801,0.10341474450370534,0.1448998995896249
532175,CYIENT LIMITED,0.12106514591356397,0.36064478040907866,0.11178377909929968,0.1612916802489317
522113,TIMKEN INDIA LTD,0.12105417804016795,0.09767002207316067,0.11427729622071146,0.13042056365587787
532454,BHARTI AIRTEL LTD,0.12097858840088464,0.18380078155024282,0.10674058288650588,0.13769228554107635
539268,SYNGENE INTERNATIONAL LTD,0.11870461103816833,0.1272361095277978,0.11863315331884602,0.1294750126099109
500148,UFLEX LTD,0.11540123090143727,0.22648328072371934,0.09795458555865899,0.13788571815523862
500338,PRISM JOHNSON LTD,0.113184230120485,0.3859299507982462,0.09771719569779495,0.1608095644522497
539957,MAHANAGAR GAS LTD,0.11296473020215225,0.2384860933213477,0.10230508818709058,0.13803260240784315
542216,DALMIA BHARAT LTD,0.1128903923140765,0.17758313528825767,0.11062586582350224,0.13932901269791212
533271,ASHOKA BUILDCON LTD,0.11201715553263814,0.29393887867376867,0.09697083240312578,0.13789464708659485
500033,FORCE MOTORS LTD,0.10747405969500293,0.45778701195817795,0.10466232160762895,0.14541895274526256
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,0.10659371610475336,0.18603255859241907,0.08950006480712666,0.12719657568926085
500459,PROCTER  GAMBLE HYGIENE  HEALTH CARE LTD,0.10624000573815108,0.1687450615294127,0.10174609762740203,0.11981940062490534
507685,WIPRO LTD,0.10498759893202575,0.29944571001358544,0.0901329869490895,0.12841416855986906
500228,JSW STEEL LTD,0.10391542367433963,0.17083614260488814,0.09802991368863706,0.11393569282617197
538962,MINDA CORPORATION LTD,0.09991250269925543,0.19399082424114084,0.09409331426472207,0.11438503291742662
532848,DELTA CORP LTD,0.09912464542794878,0.84550344415271,,0.17310917920647906
532977,BAJAJ AUTO LTD,0.09911944213451385,0.1858076460275364,0.09155539998620749,0.1137276572623726
500182,HERO MOTOCORP LTD,0.09829479589541928,0.3790352149081421,0.09628210566469399,0.1279706811165898
539336,GUJARAT GAS LTD,0.09570498814761719,0.1348354909705921,0.0935099259448997,0.09970823534830903
500570,TATA MOTORS LTD,0.09415551086133839,0.7063836814571764,0.090945903172352,0.15702139084938285
500253,LIC HOUSING FINANCE LTD,0.09221434887000675,0.4113614177507658,0.08695986846791007,0.12370135408964095
500292,HEIDELBERG CEMENT INDIA LTD,0.09129492187068254,4.47328544582381,,0.49134840439305444
500112,STATE BANK OF INDIA,0.08887019909372373,0.16412174077986202,0.08876928666749276,0.09660220811132475
533150,GODREJ PROPERTIES LTD,0.08825883184843576,0.29751822953240087,0.08258917721315985,0.109245349195188
509966,VST INDUSTRIES LTD,0.08815785544882188,0.17990441729136503,,0.0962460355856632
509557,GARWARE TECHNICAL FIBRES LTD,0.08794212082893019,0.38009836069838454,0.08256309969431039,0.11663707230033443
500469,FEDERAL BANK LTD,0.0858164158296541,0.2531911018379109,0.07915087450656409,0.10441963668045863
532483,CANARA BANK,0.08566383924866441,0.6045448753974357,,0.1301131809184932
511218,SHRIRAM TRANSPORT FINANCE CO LTD,0.08547335018917074,0.17104343503314803,0.07731950162873531,0.09827135388160113
539658,TEAMLEASE SERVICES LTD,0.08538154116414985,1.7271052591537985,,0.22555444237184413
500087,CIPLA LTD,0.08439759252935289,0.1667217554825617,0.07240141571900906,0.09763696482374173
506285,BAYER CROPSCIENCE LTD,0.08300197169659435,0.21451215103348792,0.07777685060183383,0.09905326119542324
500096,DABUR INDIA LTD,0.08099800153844712,0.13319271339376504,0.08000959408765775,0.08540933349530526
540530,HOUSING  URBAN DEVELOPMENT CORPN LTD,0.08088606105417503,0.17635547329449378,0.07845307952156953,0.09129888023526658
509243,TVS SRICHAKRA LTD,0.07966807492560295,0.9007408638938749,,0.14508136339650102
541556,RITES LTD,0.07929081758073867,0.14936901231643382,0.07828675947384227,0.08523329349250662
532234,NATIONAL ALUMINIUM CO LTD,0.07880903884026394,0.23731079925526588,0.07186866541496582,0.09462426132036564
500800,TATA CONSUMER PRODUCTS LTD,0.07865260311895281,0.11329352117286762,0.07114030178975242,0.09087811495333724
541154,HINDUSTAN AERONAUTICS LTD,0.07763003257064384,0.13416733908490924,0.07353845992980917,0.08640552495835113
532541,COFORGE LTD,0.07688768071408948,0.31179004615849765,0.06552535852967704,0.10037245072426423
532443,CERA SANITARYWARE LTD,0.07685858891625166,0.3200062265747393,0.07379034796540568,0.09612563627525852
532300,WOCKHARDT LTD,0.07684367128598688,0.42234792801660553,,0.10339348681810374
532892,MOTILAL OSWAL FINANCIAL SERVICES LTD,0.07660306342187492,0.8099712688703338,0.07588181891639308,0.1330991888528546
542651,KPIT TECHNOLOGIES LTD,0.07592927762349344,0.16912651335239595,0.061145112545925404,0.10486624027186549
500510,LARSEN  TOUBRO LTD,0.07482529348925744,0.30454680451666394,,0.09201427297267883
500490,BAJAJ HOLDINGS  INVESTMENT LTD,0.07381429960451358,0.16362992670495294,0.06909672400850254,0.08748535308457914
500002,ABB INDIA LTD,0.07297945353913247,0.11120546455902176,,0.07576916693434485
534309,NBCC INDIA LTD,0.07211828968166634,0.2648414258744689,,0.0860171526459781
532777,INFO EDGE INDIA LTD,0.0717611929881863,0.24848959128748566,0.06491358880936965,0.08693760664506014
521064,TRIDENT LTD,0.07129281434800382,0.4652464831042369,,0.09937888011635694
500086,EXIDE INDUSTRIES LTD,0.07016026104753359,0.32658973460169,,0.08815141985237483
532885,CENTRAL BANK OF INDIA,0.0701437395972941,0.16507399553605714,0.06210083617056382,0.07952045791567032
519091,TASTY BITE EATABLES LTD,0.06975828444312444,0.3471962601847855,0.05861803812095293,0.09132961574654738
533278,COAL INDIA LTD,0.06900821278082682,0.15522041653462113,0.06567506309992846,0.07663008536498782
532830,ASTRAL LTD,0.06804390267416338,1.148511017590118,0.06522149983504183,0.15655381646832497
524494,IPCA LABORATORIES LTD,0.06625127269087974,0.20560083216312774,0.06322852667181665,0.07635870347504482
500645,DEEPAK FERTILISERS  PETROCHEMICALS CORPN LTD,0.0659751543511014,0.18066630464238867,0.058482025152096814,0.0768885641480917
500188,HINDUSTAN ZINC LTD,0.06545298433133219,0.19733582593602814,0.06349002071937805,0.07684904620351972
500163,GODFREY PHILLIPS INDIA LTD,0.06433380647279881,0.2643633521376109,,0.07720246855244071
500408,TATA ELXSI LTD,0.06050579992894472,0.9446609741448327,,0.11400231600619251
500696,HINDUSTAN UNILEVER LTD,0.05686140907402558,0.09484999275287259,0.05586518495011662,0.06017379658143196
532156,VAIBHAV GLOBAL LTD,0.056694825522834634,1.7111529170604485,0.033024215187562905,0.16214159035247633
543187,ABB POWER PRODUCTS AND SYSTEMS INDIA LTD,0.05640855341980501,0.4349002004086678,,0.07775871970792626
505355,NESCO LTD,0.05511563627130454,0.17801294357873707,0.05397544132571863,0.06236166273772493
539551,NARAYANA HRUDAYALAYA LTD,0.05509485298056444,0.1779886563694019,0.04666321108102176,0.06490616059638944
