company,code,average_return_percent,simulation_result
NCC LTD,500294,0.5418141360602046,"[{'investment': 99992.5, 'shares': 1739, 'entry': True, 'exit': False, 'date': '09-12-2020', 'close': 57.5}, {'investment': 154169.85, 'shares': 1739, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 88.65}]"
VAIBHAV GLOBAL LTD,532156,0.5330472529388626,"[{'investment': 98643.6, 'shares': 47, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 2098.8}, {'investment': 151225.3, 'shares': 47, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 3188.7}]"
INDIAMART INTERMESH LTD,542726,0.511022497065785,"[{'investment': 99984.15, 'shares': 21, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 4761.15}, {'investment': 151078.3, 'shares': 21, 'entry': False, 'exit': True, 'date': '05-01-2021', 'close': 7193.45}]"
TASTY BITE EATABLES LTD,519091,0.5083866828831477,"[{'investment': 89785.2, 'shares': 8, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 11223.15}, {'investment': 135430.8, 'shares': 8, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 15652.0}]"
KNR CONSTRUCTIONS LTD,532942,0.4798943946993106,"[{'investment': 99881.34999999999, 'shares': 706, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 141.475}, {'investment': 147813.84999999998, 'shares': 706, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 209.2}]"
SHEELA FOAM LTD,540203,0.4733211653833913,"[{'investment': 99277.2, 'shares': 72, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 1378.85}, {'investment': 146267.2, 'shares': 72, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 2021.45}]"
CENTRAL BANK OF INDIA,532885,0.4692884692884693,"[{'investment': 99999.90000000001, 'shares': 8190, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 12.21}, {'investment': 146928.7, 'shares': 8190, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 17.94}]"
NBCC INDIA LTD,534309,0.45158515851585157,"[{'investment': 99990.0, 'shares': 3960, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 25.25}, {'investment': 145144.0, 'shares': 3960, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 36.65}]"
CONTAINER CORPN OF INDIA LTD,531344,0.3953953953953954,"[{'investment': 99900.0, 'shares': 250, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 399.6}, {'investment': 139400.0, 'shares': 250, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 557.2}]"
SKF INDIA LTD,500472,0.3863550628335761,"[{'investment': 98347.1, 'shares': 59, 'entry': True, 'exit': False, 'date': '08-12-2020', 'close': 1666.9}, {'investment': 136344.0, 'shares': 59, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 2282.9}]"
KARNATAKA BANK LTD,532652,0.38405453233532094,"[{'investment': 99992.04999999999, 'shares': 2081, 'entry': True, 'exit': False, 'date': '01-12-2020', 'close': 48.05}, {'investment': 138394.45, 'shares': 2081, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 66.5}]"
MOTHERSON SUMI SYSTEMS LTD,517334,0.38249398798999634,"[{'investment': 99883.40000000001, 'shares': 628, 'entry': True, 'exit': False, 'date': '07-12-2020', 'close': 159.05}, {'investment': 138088.2, 'shares': 628, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 219.7}]"
CYIENT LIMITED,532175,0.3664114493313812,"[{'investment': 99862.6, 'shares': 212, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 471.05}, {'investment': 136453.4, 'shares': 212, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 643.0}]"
KPIT TECHNOLOGIES LTD,542651,0.3477605415555017,"[{'investment': 99963.90000000001, 'shares': 981, 'entry': True, 'exit': False, 'date': '25-11-2020', 'close': 101.9}, {'investment': 134727.40000000002, 'shares': 981, 'entry': False, 'exit': True, 'date': '23-02-2021', 'close': 137.3}]"
