investment,shares,entry,exit,date,close
99785.40000000001,33,True,False,27-06-2017,3023.8
100674.84999999999,33,False,True,29-06-2017,3044.25
100484.7,138,True,False,19-12-2017,728.15
100509.25,138,False,True,04-06-2019,726.95
