company,code,average_return_percent,simulation_result
MAX FINANCIAL SERVICES LTD,500271,0.051882075283011315,"[{'investment': 99996.0, 'shares': 240, 'entry': True, 'exit': False, 'date': '09-07-2019', 'close': 416.65}, {'investment': 105184.0, 'shares': 240, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 438.25}]"
TATA METALIKS LTD,513434,0.05064433512742628,"[{'investment': 99781.15000000001, 'shares': 293, 'entry': True, 'exit': False, 'date': '25-03-2020', 'close': 340.55}, {'investment': 104834.5, 'shares': 293, 'entry': False, 'exit': True, 'date': '08-04-2020', 'close': 357.05}]"
EDELWEISS FINANCIAL SERVICES LTD,532922,0.0495220642662518,"[{'investment': 99971.59999999999, 'shares': 2344, 'entry': True, 'exit': False, 'date': '22-05-2020', 'close': 42.65}, {'investment': 104922.40000000001, 'shares': 2344, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 44.75}]"
CIPLA LTD,500087,0.048440210150574835,"[{'investment': 99452.49999999999, 'shares': 175, 'entry': True, 'exit': False, 'date': '03-06-2019', 'close': 568.3}, {'investment': 104270.00000000003, 'shares': 175, 'entry': False, 'exit': True, 'date': '13-04-2020', 'close': 592.7}]"
FINOLEX CABLES LTD,500144,0.04806966995808192,"[{'investment': 99957.0, 'shares': 286, 'entry': True, 'exit': False, 'date': '05-12-2019', 'close': 349.5}, {'investment': 104761.9, 'shares': 286, 'entry': False, 'exit': True, 'date': '30-12-2019', 'close': 366.15}]"
VARROC ENGINEERING PVT LTD,541578,0.04524204463859057,"[{'investment': 99924.75, 'shares': 801, 'entry': True, 'exit': False, 'date': '01-04-2020', 'close': 124.75}, {'investment': 104445.55, 'shares': 801, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 130.3}]"
TTK PRESTIGE LTD,517506,0.04429361665392161,"[{'investment': 97882.05, 'shares': 21, 'entry': True, 'exit': False, 'date': '01-04-2020', 'close': 4661.05}, {'investment': 102217.59999999999, 'shares': 21, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 4766.65}]"
ASIAN PAINTS LTD,500820,0.04304862685815067,"[{'investment': 99225.0, 'shares': 63, 'entry': True, 'exit': False, 'date': '21-05-2020', 'close': 1575.0}, {'investment': 103496.5, 'shares': 63, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 1630.5}]"
REC LTD,532955,0.038432916436613236,"[{'investment': 99976.8, 'shares': 1232, 'entry': True, 'exit': False, 'date': '23-03-2020', 'close': 81.15}, {'investment': 103819.2, 'shares': 1232, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 84.25}]"
NATCO PHARMA LTD,524816,0.03821137192485527,"[{'investment': 99741.25000000001, 'shares': 175, 'entry': True, 'exit': False, 'date': '25-11-2019', 'close': 569.95}, {'investment': 103552.49999999999, 'shares': 175, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 590.25}]"
STEEL AUTHORITY OF INDIA LTD,500113,0.036631036631036534,"[{'investment': 99999.90000000001, 'shares': 3663, 'entry': True, 'exit': False, 'date': '16-03-2020', 'close': 27.3}, {'investment': 103663.0, 'shares': 3663, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 28.3}]"
GUJARAT MINERAL DEVP CORPN LTD,532181,0.03376634549208534,"[{'investment': 99966.4, 'shares': 2906, 'entry': True, 'exit': False, 'date': '07-04-2020', 'close': 34.4}, {'investment': 103341.9, 'shares': 2906, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 35.55}]"
MINDA CORPORATION LTD,538962,0.03147619312259275,"[{'investment': 99905.8, 'shares': 862, 'entry': True, 'exit': False, 'date': '03-06-2019', 'close': 115.9}, {'investment': 81639.4, 'shares': 862, 'entry': False, 'exit': True, 'date': '27-08-2019', 'close': 94.6}, {'investment': 81577.65, 'shares': 1009, 'entry': True, 'exit': False, 'date': '16-10-2019', 'close': 80.85}, {'investment': 111707.6, 'shares': 1009, 'entry': False, 'exit': True, 'date': '07-02-2020', 'close': 110.65}, {'investment': 111684.45, 'shares': 1777, 'entry': True, 'exit': False, 'date': '18-03-2020', 'close': 62.85}, {'investment': 101401.0, 'shares': 1777, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 57.05}]"
RAIL VIKAS NIGAM LTD,542649,0.02737273727372737,"[{'investment': 99990.0, 'shares': 6060, 'entry': True, 'exit': False, 'date': '19-05-2020', 'close': 16.5}, {'investment': 102727.0, 'shares': 6060, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 16.95}]"
NATIONAL THERMAL POWER CORP LTD,532555,0.026187563021845932,"[{'investment': 99915.75, 'shares': 1101, 'entry': True, 'exit': False, 'date': '16-03-2020', 'close': 90.75}, {'investment': 102532.3, 'shares': 1101, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 93.05}]"
HAWKINS COOKERS LTD,508486,0.025556631270052026,"[{'investment': 98074.34999999999, 'shares': 33, 'entry': True, 'exit': False, 'date': '10-06-2019', 'close': 2971.95}, {'investment': 100580.80000000002, 'shares': 33, 'entry': False, 'exit': True, 'date': '03-07-2019', 'close': 2989.55}]"
TUBE INVESTMENTS OF INDIA LTD,540762,0.025516761941914757,"[{'investment': 99973.5, 'shares': 330, 'entry': True, 'exit': False, 'date': '24-03-2020', 'close': 302.95}, {'investment': 102524.50000000001, 'shares': 330, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 310.6}]"
METROPOLIS HEALTHCARE LTD,542650,0.025508239400426902,"[{'investment': 99330.65, 'shares': 79, 'entry': True, 'exit': False, 'date': '21-05-2020', 'close': 1257.35}, {'investment': 101864.40000000001, 'shares': 79, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 1280.95}]"
GARWARE TECHNICAL FIBRES LTD,509557,0.0235730679415096,"[{'investment': 99777.0, 'shares': 79, 'entry': True, 'exit': False, 'date': '08-05-2020', 'close': 1263.0}, {'investment': 102129.05, 'shares': 79, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 1289.95}]"
TRIDENT LTD,521064,0.022545723060774903,"[{'investment': 99997.68000000001, 'shares': 22522, 'entry': True, 'exit': False, 'date': '01-04-2020', 'close': 4.44}, {'investment': 102252.2, 'shares': 22522, 'entry': False, 'exit': True, 'date': '22-05-2020', 'close': 4.54}]"
SHIPPING CORPN OF INDIA LTD,523598,0.017886912232523918,"[{'investment': 99994.9, 'shares': 2378, 'entry': True, 'exit': False, 'date': '04-03-2020', 'close': 42.05}, {'investment': 101783.5, 'shares': 2378, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 42.8}]"
CRISIL LTD,500092,0.017816886412480627,"[{'investment': 98852.85, 'shares': 69, 'entry': True, 'exit': False, 'date': '08-07-2019', 'close': 1432.65}, {'investment': 100614.09999999999, 'shares': 69, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 1441.55}]"
JAMMU  KASHMIR BANK LTD,532209,0.017200017200017053,"[{'investment': 99999.90000000001, 'shares': 8190, 'entry': True, 'exit': False, 'date': '07-04-2020', 'close': 12.21}, {'investment': 101719.9, 'shares': 8190, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 12.42}]"
DB CORPORATION LTD,533151,0.014407323190855591,"[{'investment': 99971.9, 'shares': 527, 'entry': True, 'exit': False, 'date': '19-06-2019', 'close': 189.7}, {'investment': 101238.45000000001, 'shares': 527, 'entry': False, 'exit': True, 'date': '01-07-2019', 'close': 192.05}, {'investment': 101232.00000000001, 'shares': 740, 'entry': True, 'exit': False, 'date': '18-09-2019', 'close': 136.8}, {'investment': 102866.45, 'shares': 740, 'entry': False, 'exit': True, 'date': '03-10-2019', 'close': 139.0}]"
VAIBHAV GLOBAL LTD,532156,0.014079013986891774,"[{'investment': 99750.0, 'shares': 120, 'entry': True, 'exit': False, 'date': '10-06-2019', 'close': 831.25}, {'investment': 102496.0, 'shares': 120, 'entry': False, 'exit': True, 'date': '01-10-2019', 'close': 852.05}, {'investment': 102192.29999999999, 'shares': 126, 'entry': True, 'exit': False, 'date': '11-10-2019', 'close': 811.05}, {'investment': 102256.6, 'shares': 126, 'entry': False, 'exit': True, 'date': '17-10-2019', 'close': 809.15}]"
POLYCAB INDIA LTD,542652,0.012483369376794085,"[{'investment': 99740.7, 'shares': 159, 'entry': True, 'exit': False, 'date': '22-05-2020', 'close': 627.3}, {'investment': 100985.8, 'shares': 159, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 633.5}]"
HINDUSTAN ZINC LTD,500188,0.0073287849382766045,"[{'investment': 99962.0, 'shares': 604, 'entry': True, 'exit': False, 'date': '09-04-2020', 'close': 165.5}, {'investment': 100694.6, 'shares': 604, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 166.65}]"
SHRIRAM TRANSPORT FINANCE CO LTD,511218,0.006466660629398706,"[{'investment': 99830.40000000001, 'shares': 96, 'entry': True, 'exit': False, 'date': '19-08-2019', 'close': 1039.9}, {'investment': 108476.8, 'shares': 96, 'entry': False, 'exit': True, 'date': '15-11-2019', 'close': 1128.2}, {'investment': 108279.9, 'shares': 186, 'entry': True, 'exit': False, 'date': '20-03-2020', 'close': 582.15}, {'investment': 100302.10000000002, 'shares': 186, 'entry': False, 'exit': True, 'date': '26-05-2020', 'close': 538.2}]"
