code,company,actual,predicted,minimun,maximum
532155,GAIL INDIA LTD,0.9810005709749298,0.09095397233251527,0.004227152192994065,1.0751448578271392
500290,MRF LTD,0.5180907993310447,0.13331225335947075,0.31747676511478656,0.5222139475970018
535789,INDIABULLS HOUSING FINANCE LTD,0.4987739805027231,0.45660491549622356,0.2972434526340708,0.7597687972536072
532885,CENTRAL BANK OF INDIA,0.43357679380281766,0.11070887878180448,0.20961009461469696,0.4855399898639413
513377,MMTC LTD,0.38658454167773826,0.1649280472678318,0.2959173961828722,0.4502407031819372
539150,PNC INFRATECH LTD,0.3454884330858928,0.15808077467160728,0.22322055609745797,0.3842785125543017
500067,BLUE STAR LTD,0.3369426372332099,0.15429220732817972,0.24257991551666036,0.38792564828089493
540180,VARUN BEVERAGES LTD,0.31798033519533664,0.44884783252542815,0.3113333819042264,0.3664879464280065
532149,BANK OF INDIA,0.30238317791380465,0.2887487369760097,0.19671806033046207,0.3707905609078803
532189,INDIA TOURISM DEVP CORPN LTD,0.2804435714955643,0.18046167049362974,0.21418957565580973,0.2988078719110626
540005,LARSEN  TOUBRO INFOTECH LTD,0.2803828788546971,0.2347237235857068,0.23264389249679984,0.33207980137585
532215,AXIS BANK LTD,0.26467666207295043,0.19265031465640695,0.1278235631919818,0.32741116723621866
511218,SHRIRAM TRANSPORT FINANCE CO LTD,0.2599168429375806,0.08939803090933882,0.13545601616520953,0.29876040244371066
538962,MINDA CORPORATION LTD,0.21631058060919736,0.09558845610937591,0.18536208418202949,0.22619117222668667
533286,MOIL LTD,0.2129749434376905,0.11310808040368288,0.18186069069789312,0.22686692262397323
514162,WELSPUN INDIA LTD,0.2112338878248834,0.16280640768376387,0.10719466199797993,0.25820540006292486
532638,SHOPPERS STOP LTD,0.1957313737016924,0.13981103286990856,0.1229132426021256,0.24789622986292936
534816,INDUS TOWERS LTD,0.19203266631392207,0.10349514961599617,0.14119943234017512,0.2085649451135858
532827,PAGE INDUSTRIES LTD,0.18971174652812559,0.13447634950597284,0.17539793885237617,0.2051192201352697
532134,BANK OF BARODA,0.18248953460236184,0.2620122458411333,0.17234379901837107,0.20142735580864085
533274,PRESTIGE ESTATES PROJECTS LTD,0.1819509606549838,0.3634519952075633,0.17860550920702992,0.21593234664761138
500488,ABBOTT INDIA LTD,0.17403927089249152,0.0460718321095764,0.15176791114873345,
541700,TCNS CLOTHING CO LTD,0.1590727366068792,0.09879432490968568,0.14948408469989052,
