company,code,average_return_percent,simulation_result
APL APOLLO TUBES LTD,533758,1.2375,"[{'investment': 100000.0, 'shares': 625, 'entry': True, 'exit': False, 'date': '21-04-2016', 'close': 160.0}, {'investment': 223750.0, 'shares': 625, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 358.0}]"
MOTHERSON SUMI SYSTEMS LTD,517334,1.212254931390795,"[{'investment': 99938.0, 'shares': 1070, 'entry': True, 'exit': False, 'date': '25-02-2016', 'close': 93.4}, {'investment': 221088.33333333328, 'shares': 1070, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 206.56666666666663}]"
HONEYWELL AUTOMATION INDIA LTD,517174,1.2097003733367373,"[{'investment': 94017.0, 'shares': 11, 'entry': True, 'exit': False, 'date': '05-04-2016', 'close': 8547.0}, {'investment': 207749.40000000002, 'shares': 11, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 18342.4}]"
HDFC BANK LTD,500180,1.1621705659620352,"[{'investment': 99697.5, 'shares': 210, 'entry': True, 'exit': False, 'date': '24-02-2016', 'close': 474.75}, {'investment': 215563.0, 'shares': 210, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1025.05}]"
ADANI ENTERPRISES LTD,512599,1.1413840263403006,"[{'investment': 99953.3, 'shares': 1697, 'entry': True, 'exit': False, 'date': '29-02-2016', 'close': 58.9}, {'investment': 214038.39999999997, 'shares': 1697, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 126.1}]"
JAI CORP LTD,512237,1.1331956923163102,"[{'investment': 99970.2, 'shares': 1452, 'entry': True, 'exit': False, 'date': '08-11-2016', 'close': 68.85}, {'investment': 213256.0, 'shares': 1452, 'entry': False, 'exit': True, 'date': '02-04-2018', 'close': 146.85}]"
ALKYL AMINES CHEMICALS LTD,506767,1.111449159327462,"[{'investment': 99920.0, 'shares': 320, 'entry': True, 'exit': False, 'date': '12-08-2016', 'close': 312.25}, {'investment': 210976.0, 'shares': 320, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 659.05}]"
PETRONET LNG LTD,532522,1.1114018311862086,"[{'investment': 99924.29999999999, 'shares': 933, 'entry': True, 'exit': False, 'date': '03-07-2017', 'close': 107.1}, {'investment': 210980.35000000003, 'shares': 933, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 226.05}]"
BAJAJ HOLDINGS  INVESTMENT LTD,500490,1.108805684305395,"[{'investment': 99417.59999999999, 'shares': 72, 'entry': True, 'exit': False, 'date': '23-02-2016', 'close': 1380.8}, {'investment': 209652.40000000002, 'shares': 72, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2903.75}]"
WHIRLPOOL OF INDIA LTD,500238,1.0843681356302892,"[{'investment': 99676.85, 'shares': 133, 'entry': True, 'exit': False, 'date': '09-05-2016', 'close': 749.45}, {'investment': 207763.25, 'shares': 133, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1559.7}]"
MINDTREE LTD,532819,1.0489270187957538,"[{'investment': 99554.40000000001, 'shares': 198, 'entry': True, 'exit': False, 'date': '24-10-2017', 'close': 502.8}, {'investment': 203979.7, 'shares': 198, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1027.95}]"
GODREJ CONSUMER PRODUCTS LTD,532424,1.0396775473081534,"[{'investment': 99834.79999999999, 'shares': 312, 'entry': True, 'exit': False, 'date': '22-06-2017', 'close': 319.9833333333333}, {'investment': 203630.80000000002, 'shares': 312, 'entry': False, 'exit': True, 'date': '26-12-2017', 'close': 652.1333333333333}]"
RELIANCE INDUSTRIES LTD,500325,0.998989047682917,"[{'investment': 99905.8, 'shares': 244, 'entry': True, 'exit': False, 'date': '07-09-2017', 'close': 409.45}, {'investment': 199710.59999999998, 'shares': 244, 'entry': False, 'exit': True, 'date': '11-09-2017', 'close': 818.1}]"
BRITANNIA INDUSTRIES LTD,500825,0.9877798284703583,"[{'investment': 98828.40000000001, 'shares': 66, 'entry': True, 'exit': False, 'date': '19-05-2016', 'close': 1497.4}, {'investment': 196449.09999999998, 'shares': 66, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2958.75}]"
BOMBAY BURMAH TRDG CORPN LTD,501425,0.9807944085241808,"[{'investment': 99294.0, 'shares': 130, 'entry': True, 'exit': False, 'date': '20-03-2017', 'close': 763.8}, {'investment': 196681.0, 'shares': 130, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1507.5}]"
MAHARASHTRA SCOOTERS LTD,500266,0.969754016064257,"[{'investment': 99600.0, 'shares': 75, 'entry': True, 'exit': False, 'date': '01-07-2016', 'close': 1328.0}, {'investment': 196187.5, 'shares': 75, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2610.5}]"
TVS MOTOR CO LTD,532343,0.9621209425587246,"[{'investment': 99768.85, 'shares': 337, 'entry': True, 'exit': False, 'date': '25-05-2016', 'close': 296.05}, {'investment': 195758.55000000002, 'shares': 337, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 580.2}]"
KEI INDUSTRIES LTD,517569,0.9534741690028034,"[{'investment': 99880.0, 'shares': 454, 'entry': True, 'exit': False, 'date': '17-05-2017', 'close': 220.0}, {'investment': 195113.0, 'shares': 454, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 429.5}]"
SUPREME INDUSTRIES LTD,509930,0.9322996511473509,"[{'investment': 99411.6, 'shares': 148, 'entry': True, 'exit': False, 'date': '23-02-2016', 'close': 671.7}, {'investment': 192093.0, 'shares': 148, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1293.95}]"
FINOLEX CABLES LTD,500144,0.9296491228070175,"[{'investment': 99750.0, 'shares': 285, 'entry': True, 'exit': False, 'date': '01-06-2016', 'close': 350.0}, {'investment': 192482.5, 'shares': 285, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 674.5}]"
GODREJ INDUSTRIES LTD,500164,0.9243983951536558,"[{'investment': 99984.65000000001, 'shares': 323, 'entry': True, 'exit': False, 'date': '18-02-2016', 'close': 309.55}, {'investment': 192410.3, 'shares': 323, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 595.65}]"
ASTRAL LTD,532830,0.8842861261170926,"[{'investment': 99728.75, 'shares': 275, 'entry': True, 'exit': False, 'date': '17-02-2016', 'close': 362.65}, {'investment': 187917.5, 'shares': 275, 'entry': False, 'exit': True, 'date': '14-06-2017', 'close': 682.35}]"
JOHNSON CONTROLS  HITACHI AIR CONDITIONING INDIA LTD,523398,0.8721615343188086,"[{'investment': 99525.59999999999, 'shares': 72, 'entry': True, 'exit': False, 'date': '19-07-2016', 'close': 1382.3}, {'investment': 186328.0, 'shares': 72, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2581.3}]"
HINDUSTAN UNILEVER LTD,500696,0.8608825353871354,"[{'investment': 99626.6, 'shares': 116, 'entry': True, 'exit': False, 'date': '22-02-2016', 'close': 858.85}, {'investment': 185393.4, 'shares': 116, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1595.0}]"
SOLAR INDUSTRIES INDIA LTD,532725,0.8542021806953778,"[{'investment': 99491.20000000001, 'shares': 160, 'entry': True, 'exit': False, 'date': '09-02-2016', 'close': 621.82}, {'investment': 184476.8, 'shares': 160, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1149.8}]"
ENGINEERS INDIA LTD,532178,0.8339380686915292,"[{'investment': 99878.4, 'shares': 612, 'entry': True, 'exit': False, 'date': '11-04-2016', 'close': 163.2}, {'investment': 183170.80000000002, 'shares': 612, 'entry': False, 'exit': True, 'date': '01-12-2016', 'close': 299.1}]"
MARUTI SUZUKI INDIA LTD,532500,0.7984307902235421,"[{'investment': 99668.0, 'shares': 20, 'entry': True, 'exit': False, 'date': '16-11-2016', 'close': 4983.4}, {'investment': 179246.0, 'shares': 20, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 8945.7}]"
BIRLASOFT LTD,532400,0.7928841471229016,"[{'investment': 99878.40000000001, 'shares': 816, 'entry': True, 'exit': False, 'date': '03-10-2017', 'close': 122.4}, {'investment': 179070.40000000002, 'shares': 816, 'entry': False, 'exit': True, 'date': '30-01-2018', 'close': 219.3}]"
SHRIRAM TRANSPORT FINANCE CO LTD,511218,0.7772521850106543,"[{'investment': 99982.34999999999, 'shares': 117, 'entry': True, 'exit': False, 'date': '16-11-2016', 'close': 854.55}, {'investment': 177693.84999999998, 'shares': 117, 'entry': False, 'exit': True, 'date': '10-01-2018', 'close': 1518.6}]"
PIRAMAL ENTERPRISES LTD,500302,0.7728136117058096,"[{'investment': 99396.79999999999, 'shares': 73, 'entry': True, 'exit': False, 'date': '13-06-2016', 'close': 1361.6}, {'investment': 176212.0, 'shares': 73, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2405.6}]"
PAGE INDUSTRIES LTD,532827,0.7575425831358545,"[{'investment': 89883.0, 'shares': 6, 'entry': True, 'exit': False, 'date': '23-09-2016', 'close': 14980.5}, {'investment': 157973.2, 'shares': 6, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 24642.7}]"
POLY MEDICURE LTD,531768,0.7386057129126241,"[{'investment': 99879.0, 'shares': 676, 'entry': True, 'exit': False, 'date': '09-02-2016', 'close': 147.75}, {'investment': 173650.19999999998, 'shares': 676, 'entry': False, 'exit': True, 'date': '02-02-2017', 'close': 256.7}]"
TITAN COMPANY LTD,500114,0.7319091896956723,"[{'investment': 99893.95, 'shares': 313, 'entry': True, 'exit': False, 'date': '16-11-2016', 'close': 319.15}, {'investment': 173007.25, 'shares': 313, 'entry': False, 'exit': True, 'date': '05-06-2017', 'close': 552.4}]"
INDUSIND BANK LTD,532187,0.7250317718020688,"[{'investment': 99813.34999999999, 'shares': 91, 'entry': True, 'exit': False, 'date': '08-12-2016', 'close': 1096.85}, {'investment': 172181.2, 'shares': 91, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1890.05}]"
ICICI BANK LTD,532174,0.6955617745628055,"[{'investment': 99986.72727272728, 'shares': 588, 'entry': True, 'exit': False, 'date': '24-02-2016', 'close': 170.04545454545456}, {'investment': 169533.67272727273, 'shares': 588, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 288.3}]"
IFB INDUSTRIES LTD,505726,0.692526763879902,"[{'investment': 99756.65, 'shares': 133, 'entry': True, 'exit': False, 'date': '22-06-2017', 'close': 750.05}, {'investment': 168840.80000000002, 'shares': 133, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1267.65}]"
CESC LTD,500084,0.6851994202759291,"[{'investment': 99909.6, 'shares': 168, 'entry': True, 'exit': False, 'date': '17-10-2016', 'close': 594.7}, {'investment': 168367.59999999998, 'shares': 168, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1001.65}]"
DIVIS LABORATORIES LTD,532488,0.661295302528944,"[{'investment': 99592.95, 'shares': 157, 'entry': True, 'exit': False, 'date': '21-03-2017', 'close': 634.35}, {'investment': 165453.3, 'shares': 157, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1051.25}]"
TV BROADCAST LTD,532800,0.6563743172008619,"[{'investment': 99983.65000000001, 'shares': 2509, 'entry': True, 'exit': False, 'date': '04-04-2016', 'close': 39.85}, {'investment': 165610.34999999998, 'shares': 2509, 'entry': False, 'exit': True, 'date': '12-01-2018', 'close': 66.0}]"
RASHTRIYA CHEMICALS  FERTILIZERS LTD,524230,0.6526556239861265,"[{'investment': 99987.8, 'shares': 2068, 'entry': True, 'exit': False, 'date': '12-12-2016', 'close': 48.35}, {'investment': 165245.40000000002, 'shares': 2068, 'entry': False, 'exit': True, 'date': '03-04-2017', 'close': 79.9}]"
VARDHMAN TEXTILES LTD,502986,0.6443740574973162,"[{'investment': 99402.90000000001, 'shares': 127, 'entry': True, 'exit': False, 'date': '05-04-2016', 'close': 782.7}, {'investment': 163455.55, 'shares': 127, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1282.35}]"
SHREE CEMENT LTD,500387,0.6294619127229082,"[{'investment': 93312.0, 'shares': 9, 'entry': True, 'exit': False, 'date': '01-03-2016', 'close': 10368.0}, {'investment': 152048.35, 'shares': 9, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 16151.15}]"
INDIABULLS REAL ESTATE LTD,532832,0.6082201206535132,"[{'investment': 99988.8, 'shares': 1126, 'entry': True, 'exit': False, 'date': '25-07-2016', 'close': 88.8}, {'investment': 160804.0, 'shares': 1126, 'entry': False, 'exit': True, 'date': '21-04-2017', 'close': 142.8}]"
BRIGADE ENTERPRISES LTD,532929,0.6057537374750567,"[{'investment': 99960.53333333334, 'shares': 992, 'entry': True, 'exit': False, 'date': '07-06-2016', 'close': 100.76666666666668}, {'investment': 160512.0, 'shares': 992, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 161.76666666666665}]"
CERA SANITARYWARE LTD,532443,0.589067945352372,"[{'investment': 98851.5, 'shares': 55, 'entry': True, 'exit': False, 'date': '20-04-2016', 'close': 1797.3}, {'investment': 157081.75, 'shares': 55, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2835.15}]"
CYIENT LIMITED,532175,0.5856657502022792,"[{'investment': 99985.7, 'shares': 218, 'entry': True, 'exit': False, 'date': '08-11-2016', 'close': 458.65}, {'investment': 158543.90000000002, 'shares': 218, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 727.2}]"
THERMAX LTD,500411,0.5604241928675081,"[{'investment': 99610.35, 'shares': 133, 'entry': True, 'exit': False, 'date': '24-02-2016', 'close': 748.95}, {'investment': 155434.4, 'shares': 133, 'entry': False, 'exit': True, 'date': '14-03-2018', 'close': 1165.75}]"
CHOLAMANDALAM FINANCIAL HOLDINGS LTD,504973,0.5527762495833716,"[{'investment': 99609.20000000001, 'shares': 232, 'entry': True, 'exit': False, 'date': '06-05-2016', 'close': 429.35}, {'investment': 154670.8, 'shares': 232, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 665.0}]"
PFIZER LTD,500680,0.5477851000026287,"[{'investment': 98907.4, 'shares': 58, 'entry': True, 'exit': False, 'date': '15-03-2016', 'close': 1705.3}, {'investment': 153087.4, 'shares': 58, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 2620.6}]"
HAVELLS INDIA LTD,517354,0.5463708423841646,"[{'investment': 99714.59999999999, 'shares': 279, 'entry': True, 'exit': False, 'date': '28-06-2016', 'close': 357.4}, {'investment': 154195.75, 'shares': 279, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 551.65}]"
SOUTH INDIAN BANK LTD,532218,0.5275,"[{'investment': 100000.0, 'shares': 5000, 'entry': True, 'exit': False, 'date': '04-01-2017', 'close': 20.0}, {'investment': 152750.0, 'shares': 5000, 'entry': False, 'exit': True, 'date': '26-07-2017', 'close': 30.55}]"
AARTI INDUSTRIES LTD,524208,0.5193693301248059,"[{'investment': 99858.90000000001, 'shares': 129, 'entry': True, 'exit': False, 'date': '08-03-2017', 'close': 774.1}, {'investment': 151722.55, 'shares': 129, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1175.05}]"
PROCTER  GAMBLE HYGIENE  HEALTH CARE LTD,500459,0.5103982656174723,"[{'investment': 99632.0, 'shares': 16, 'entry': True, 'exit': False, 'date': '16-06-2016', 'close': 6227.0}, {'investment': 150484.0, 'shares': 16, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 9382.25}]"
UNITED BREWERIES LTD,532478,0.5049445711940578,"[{'investment': 99781.15000000001, 'shares': 139, 'entry': True, 'exit': False, 'date': '23-05-2016', 'close': 717.85}, {'investment': 150165.09999999998, 'shares': 139, 'entry': False, 'exit': True, 'date': '02-11-2017', 'close': 1078.75}]"
PIDILITE INDUSTRIES LTD,500331,0.5048627857685858,"[{'investment': 99315.5, 'shares': 139, 'entry': True, 'exit': False, 'date': '18-07-2016', 'close': 714.5}, {'investment': 149456.19999999998, 'shares': 139, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1070.3}]"
IIFL FINANCE LTD,532636,0.5023773101512088,"[{'investment': 99917.25, 'shares': 381, 'entry': True, 'exit': False, 'date': '29-11-2016', 'close': 262.25}, {'investment': 228873.25, 'shares': 381, 'entry': False, 'exit': True, 'date': '07-07-2017', 'close': 600.5}, {'investment': 228720.1, 'shares': 406, 'entry': True, 'exit': False, 'date': '10-08-2017', 'close': 563.35}, {'investment': 281734.44999999995, 'shares': 406, 'entry': False, 'exit': True, 'date': '05-01-2018', 'close': 693.55}, {'investment': 281720.0, 'shares': 400, 'entry': True, 'exit': False, 'date': '08-01-2018', 'close': 704.3}, {'investment': 277414.44999999995, 'shares': 400, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 693.5}]"
TASTY BITE EATABLES LTD,519091,0.4909446589967041,"[{'investment': 98914.0, 'shares': 19, 'entry': True, 'exit': False, 'date': '05-05-2017', 'close': 5206.0}, {'investment': 147475.3, 'shares': 19, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 7704.7}]"
FEDERAL BANK LTD,500469,0.46345038818505074,"[{'investment': 99971.65, 'shares': 1693, 'entry': True, 'exit': False, 'date': '01-07-2016', 'close': 59.05}, {'investment': 146303.55000000002, 'shares': 1693, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 86.4}]"
ESCORTS LTD,500495,0.4536942861800426,"[{'investment': 99990.9, 'shares': 482, 'entry': True, 'exit': False, 'date': '22-06-2016', 'close': 207.45}, {'investment': 145356.2, 'shares': 482, 'entry': False, 'exit': True, 'date': '23-11-2016', 'close': 301.55}]"
ZYDUS WELLNESS LTD,531335,0.4516342002209057,"[{'investment': 99590.0, 'shares': 115, 'entry': True, 'exit': False, 'date': '09-05-2017', 'close': 866.0}, {'investment': 144568.25, 'shares': 115, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1253.55}]"
VST INDUSTRIES LTD,509966,0.4336191453817201,"[{'investment': 99366.0, 'shares': 60, 'entry': True, 'exit': False, 'date': '22-04-2016', 'close': 1656.1}, {'investment': 142453.0, 'shares': 60, 'entry': False, 'exit': True, 'date': '30-08-2016', 'close': 2363.65}]"
RELAXO FOOTWEARS LTD,530517,0.4055582249717208,"[{'investment': 99897.0, 'shares': 402, 'entry': True, 'exit': False, 'date': '01-07-2016', 'close': 248.5}, {'investment': 140411.05, 'shares': 402, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 349.025}]"
INDIAN HOTELS CO LTD,500850,0.3942431861107982,"[{'investment': 99933.75, 'shares': 987, 'entry': True, 'exit': False, 'date': '19-02-2016', 'close': 101.25}, {'investment': 139331.94999999998, 'shares': 987, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 141.1}]"
CITY UNION BANK LTD,532210,0.38738154283635856,"[{'investment': 99976.85950413224, 'shares': 816, 'entry': True, 'exit': False, 'date': '20-10-2016', 'close': 122.5206611570248}, {'investment': 138706.04958677685, 'shares': 816, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 169.95454545454544}]"
MAX FINANCIAL SERVICES LTD,500271,0.3787034972560119,"[{'investment': 99886.70000000001, 'shares': 317, 'entry': True, 'exit': False, 'date': '12-02-2016', 'close': 315.1}, {'investment': 177031.0, 'shares': 317, 'entry': False, 'exit': True, 'date': '19-12-2016', 'close': 558.1}, {'investment': 176942.69999999998, 'shares': 366, 'entry': True, 'exit': False, 'date': '07-06-2018', 'close': 483.45}, {'investment': 174304.30000000002, 'shares': 366, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 476.0}]"
INFO EDGE INDIA LTD,532777,0.36312370256896387,"[{'investment': 99317.09999999999, 'shares': 129, 'entry': True, 'exit': False, 'date': '05-04-2016', 'close': 769.9}, {'investment': 122304.1, 'shares': 129, 'entry': False, 'exit': True, 'date': '03-11-2016', 'close': 942.8}, {'investment': 121570.1, 'shares': 151, 'entry': True, 'exit': False, 'date': '27-03-2017', 'close': 805.1}, {'investment': 181722.59999999998, 'shares': 151, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 1198.6}]"
KSB LTD,500249,0.34194612977552397,"[{'investment': 99387.0, 'shares': 162, 'entry': True, 'exit': False, 'date': '01-04-2016', 'close': 613.5}, {'investment': 133372.0, 'shares': 162, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 819.5}]"
TATA CONSULTANCY SERVICES LTD,532540,0.33903672157914977,"[{'investment': 99809.45, 'shares': 86, 'entry': True, 'exit': False, 'date': '08-09-2016', 'close': 1160.575}, {'investment': 127244.8, 'shares': 86, 'entry': False, 'exit': True, 'date': '19-01-2018', 'close': 1477.375}, {'investment': 125966.0, 'shares': 80, 'entry': True, 'exit': False, 'date': '02-02-2018', 'close': 1574.575}, {'investment': 119994.8, 'shares': 80, 'entry': False, 'exit': True, 'date': '12-02-2018', 'close': 1483.95}, {'investment': 118942.20000000001, 'shares': 78, 'entry': True, 'exit': False, 'date': '06-03-2018', 'close': 1524.9}, {'investment': 133902.2, 'shares': 78, 'entry': False, 'exit': True, 'date': '20-04-2018', 'close': 1703.2}, {'investment': 133477.19999999998, 'shares': 153, 'entry': True, 'exit': False, 'date': '31-05-2018', 'close': 872.4}, {'investment': 267341.15, 'shares': 153, 'entry': False, 'exit': True, 'date': '04-06-2018', 'close': 1744.55}]"
IDFC LTD,532659,0.33820446820353645,"[{'investment': 99993.6, 'shares': 2688, 'entry': True, 'exit': False, 'date': '25-02-2016', 'close': 37.2}, {'investment': 168006.4, 'shares': 2688, 'entry': False, 'exit': True, 'date': '20-09-2017', 'close': 62.5}, {'investment': 167969.2, 'shares': 3346, 'entry': True, 'exit': False, 'date': '02-04-2018', 'close': 50.2}, {'investment': 167337.19999999998, 'shares': 3346, 'entry': False, 'exit': True, 'date': '08-06-2018', 'close': 50.0}]"
