code,company,actual,predicted,minimun,maximum
500184,HIMADRI SPECIALITY CHEMICAL LTD,1.2410143716853368,0.2308951002907844,-0.012558161231623819,
540699,DIXON TECHNOLOGIES INDIA LTD,1.2244266374529338,0.2875672065245718,0.07731099467525071,
532540,TATA CONSULTANCY SERVICES LTD,0.648628581752401,0.5199687105404986,0.4698053227173125,0.7334775047405997
533271,ASHOKA BUILDCON LTD,0.6245334243241181,0.710229207534561,0.5465851938840743,0.7507067352350568
500290,MRF LTD,0.600529239803473,0.4997896568733619,0.41477631735397896,0.6680626870093372
541233,LEMON TREE HOTELS LTD,0.5828494984451232,0.15406452886606,0.32838250925991047,0.5922758233243184
540611,AU SMALL FINANCE BANK LTD,0.557463229581844,2.1098094358240504,,1.4228391591427478
532667,SUZLON ENERGY LTD,0.5181518896006443,0.8403145225209782,0.254637735819137,0.9079211980326267
532790,TANLA PLATFORMS LTD,0.5089867229695262,0.8601156691785667,-0.2764383328363024,0.9833041672476204
500400,TATA POWER CO LTD,0.5085074500729814,0.5616300654860742,0.43472228428808074,0.5800172918409745
514162,WELSPUN INDIA LTD,0.5002114527907233,1.1722008290582593,0.3799935965958993,0.869974366200837
500135,EPL LTD,0.4934116347485109,0.45160421442213167,0.37533536027011616,0.5615478882504508
540975,ASTER DM HEALTHCARE LTD,0.48749556816969764,0.6160060005004074,0.36121507337487924,0.6072618319120474
523598,SHIPPING CORPN OF INDIA LTD,0.46074102485128715,0.38748346231771036,0.3626643018313297,0.5308961935024389
532827,PAGE INDUSTRIES LTD,0.4523692045836863,0.3873280745373575,0.3758358630322107,0.4902476535868241
500126,PROCTER  GAMBLE HEALTH LTD,0.4381179686514786,0.21209954113318555,0.27202355825904606,0.512109671393702
540750,INDIAN ENERGY EXCHANGE LTD,0.4352302750090067,0.3335767544032571,0.3909875852801326,
540691,ADITYA BIRLA CAPITAL LTD,0.41915908384624234,0.8376267671822242,,0.5945636146126119
532947,IRB INFRASTRUCTURE DEVELOPERS LTD,0.4099796369122986,0.4228508561332041,0.2967768187689615,0.5131311556775695
540768,MAHINDRA LOGISTICS LTD,0.3962421669552136,0.3948151267444736,0.36860524178363646,0.41782609935843884
540025,ADVANCED ENZYME TECHNOLOGIES LTD,0.3898943640282253,0.3577624786387269,0.3280396585199982,0.4418704227259846
542066,ADANI TOTAL GAS LTD,0.3830659744040789,0.5709926497881719,,0.4550542894266055
531213,MANAPPURAM FINANCE LTD,0.3758188963509647,0.7559002591299633,0.3705365544649901,0.5208714620993499
513023,NAVA BHARAT VENTURES LTD,0.37188388264767286,0.8071455814815972,,0.5337506931778546
500488,ABBOTT INDIA LTD,0.33587481018808923,0.34930934978264677,0.30555970044969977,0.37912203491133223
524164,IOL CHEMICALS  PHARMACEUTICALS LTD,0.3331303430827008,0.5391417908153427,0.3051312703075546,0.40566880017293794
532388,INDIAN OVERSEAS BANK,0.3225193748965909,0.18797977726814333,0.23188831157988424,0.36735434240627357
533162,HATHWAY CABLE  DATACOM LTD,0.3177972902137899,0.5649172947100852,0.17060963382528715,0.5103322287958093
500408,TATA ELXSI LTD,0.31660271404792134,1.536860883712281,0.24790683038008562,0.8192834097949796
532644,JK CEMENT LTD,0.31059738985243956,0.42124813615724627,,0.344965222839937
541700,TCNS CLOTHING CO LTD,0.3069495209918851,0.3497019665525308,,0.32007236367795694
539871,THYROCARE TECHNOLOGIES LTD,0.29192669764418694,0.24157374427669162,0.11620936680261802,0.3692375887929047
533573,ALEMBIC PHARMACEUTICALS LTD,0.2775845186250824,0.22077114680465054,0.24872218257323567,0.30442660840935604
524804,AUROBINDO PHARMA LTD,0.26522940454805893,0.524400245374916,0.17500708155215255,0.3620212589458389
532478,UNITED BREWERIES LTD,0.26518068033482844,0.4579631827134715,0.2618637466712175,0.3232205548226549
500547,BHARAT PETROLEUM CORPN LTD,0.25361287496707524,0.39021359190716254,0.22413744760959126,0.3063317005893907
539448,INTERGLOBE AVIATION LTD,0.25337106482958754,0.5892279094462302,0.20346565940170733,0.3596244715337907
512573,AVANTI FEEDS LTD,0.25220626210494945,1.2716983460298934,0.059457073568169205,0.5558669784168045
505726,IFB INDUSTRIES LTD,0.24818346526715593,1.537636682524185,0.1976630268509087,0.580439290776949
517174,HONEYWELL AUTOMATION INDIA LTD,0.2441368545427764,0.41355177523013437,,0.2854972803920019
540575,STAR CEMENT LTD,0.23959232167708422,0.1680184557639631,0.2224437729715552,
532482,GRANULES INDIA LTD,0.2375059007516685,0.674594061756125,0.04531550027668171,0.36814204663268774
500251,TRENT LTD,0.2323834418486907,1.6514383783312816,,0.5621483121608903
506590,PHILLIPS CARBON BLACK LTD,0.23186019556568985,0.6392288350129194,0.15859547536752222,0.3675807453361464
506285,BAYER CROPSCIENCE LTD,0.22703113696265126,0.2562883654137831,0.17400900235676348,0.27040496482249654
500420,TORRENT PHARMACEUTICALS LTD,0.2268263975622109,0.45213287140325525,0.21804157771754368,0.2842646619748614
509631,HEG LTD,0.22622278564318665,0.22519128148832326,0.21563421241938285,0.22707945942413282
540047,DILIP BUILDCON LTD,0.2256757995755707,0.3412899306941889,0.18590067317573455,0.29567806964617654
533286,MOIL LTD,0.2186570137072202,0.24637862481821932,0.20041737967746615,0.2555000061331256
500820,ASIAN PAINTS LTD,0.21409670228432987,0.3061986857903545,0.2123120871479237,0.2385534586340289
500294,NCC LTD,0.2139580761117017,0.06511445217072043,0.16442875624842565,0.22899858792800426
539957,MAHANAGAR GAS LTD,0.2133531811858259,0.8476449439126764,,0.3486813465635645
509480,BERGER PAINTS INDIA LTD,0.20634932738181178,0.24637705431235624,0.18658222719944847,0.2332935517179551
540180,VARUN BEVERAGES LTD,0.20182499943841842,0.8807359907452461,,0.33884620987765507
532830,ASTRAL LTD,0.1954577669039972,0.2687612628253628,0.17885511818626967,0.21627917679264252
532714,KEC INTERNATIONAL LTD,0.19171913176647815,0.2853151425408333,0.18779260769831083,0.21457301993173852
520051,JAMNA AUTO INDS LTD,0.1894920172590799,0.6813413355777717,0.17251601382456208,0.30472904136483814
500228,JSW STEEL LTD,0.18768413227024586,0.22860370152243875,0.1754850135827624,0.2074070097289056
535755,ADITYA BIRLA FASHION AND RETAIL LTD,0.18090254338052705,0.18536271050554337,0.1268274424729804,0.21912891474213858
542726,INDIAMART INTERMESH LTD,0.17891597842726098,2.563424559397115,,0.605542664259682
506197,BLISS GVS PHARMA LTD,0.17785692866098404,0.6583950799937089,,0.2633239683614496
524348,AARTI DRUGS LTD,0.17137301786790624,1.085502132142739,-0.013219880131122028,0.3574570842529229
540678,COCHIN SHIPYARD LTD,0.17000114727351942,0.36793321746182844,,0.20364982628775471
526947,LA OPALA RG LTD,0.1674783165413328,2.7379564291648903,,0.5979776635498686
512070,UPL LTD,0.16737676274040947,0.5864671730825277,0.16186063256924912,0.2403633165635538
542011,GARDEN REACH SHIPBUILDERS  ENGINEERS LTD,0.16637356509776902,0.3304704308353394,,0.19367494567189852
532978,BAJAJ FINSERV LTD,0.16625680445024635,0.37974270610084737,0.15822816856365857,0.21011992665581566
523457,LINDE INDIA LTD,0.1655025846431628,0.2615340653988028,0.13133355712496653,0.20068922680796367
534091,MULTI COMMODITY EXCHANGE INDIA,0.1610454190480932,0.2747792529843872,0.14254245895018203,0.18677585182230833
532814,INDIAN BANK,0.16028584879739988,0.5839955484095917,,0.22820051764343136
500312,OIL  NATURAL GAS CORPN LTD,0.1602218029866118,0.15743865931011264,0.15125880117230617,0.16888034913744993
500092,CRISIL LTD,0.15894539780745365,0.2882034695919812,0.12366388756472883,0.20157824394834378
500233,KAJARIA CERAMICS LTD,0.15851633810158866,24.34342800805595,,3.992219973333132
522113,TIMKEN INDIA LTD,0.15843119738249045,0.46160049328921177,0.14663754452929714,0.21757305274792632
500031,BAJAJ ELECTRICALS LTD,0.1578534454823865,0.1995633080877941,0.14319583349870046,0.1742811859473052
501425,BOMBAY BURMAH TRDG CORPN LTD,0.1546212205342992,0.247704579208792,0.06049672716396609,0.20245930361853132
500087,CIPLA LTD,0.1538695132076179,0.3473987729544257,0.1148772680822564,0.19915850354266154
532504,NAVIN FLUORINE INTERNATIONAL LTD,0.15288396957076159,0.2843483142721947,0.13820666784651592,0.18078963837617268
500330,RAYMOND LTD,0.15141846632503062,0.47368949989662346,,0.20021625196942366
504067,ZENSAR TECHNOLOGIES LTD,0.15087610329853599,0.6811446304578251,0.13509029634594838,0.23626677239606014
500106,IFCI LTD,0.15016694357393875,1.1878452149376268,,0.3059919179977121
500042,BASF INDIA LTD,0.14855277914288237,0.7162315717239494,,0.2328830414412758
532500,MARUTI SUZUKI INDIA LTD,0.14501616345744625,0.1939028256273926,0.13493625382638186,0.15887784116871945
540153,ENDURANCE TECHNOLOGIES LTD,0.14495784092000122,0.9830818116408035,,0.26645048213898703
517334,MOTHERSON SUMI SYSTEMS LTD,0.14456901945763695,0.4795425128112083,,0.19299580893606202
500247,KOTAK MAHINDRA BANK LTD,0.14069657762572485,0.234101262743236,0.13852534421525828,0.1551143765676929
533758,APL APOLLO TUBES LTD,0.13903975130367902,0.966013398947498,0.11166001637811183,0.29361637762349296
505255,GMM PFAUDLER LTD,0.1363265330968693,0.48302438507539497,0.12082238710603359,0.20628379023239007
539876,CROMPTON GREAVES CONSUMER ELECTRICALS LTD,0.13532947505046058,0.672278911399913,,0.2079945604002727
523395,M INDIA LTD,0.1350282867563714,0.10700049096530415,0.12493726009865433,0.13894351532428154
534076,ORIENT REFRACTORIES LIMITED,0.13498517424834494,0.6417838146886488,0.1225046575744303,0.20767541457470595
512179,SUNTECK REALTY LTD,0.13342384238261473,0.38488675912395165,0.1106478052409156,0.17770397870528207
511243,CHOLAMANDALAM INVESTMENT  FINANCE CO LTD,0.11940010832481386,1.2429418875660794,,0.25355111847367506
541153,BANDHAN BANK LTD,0.11731386875352665,0.626753849910672,,0.17707824384079507
532400,BIRLASOFT LTD,0.11715441801036745,1.875279620515171,,0.32312655289917713
500730,NOCIL LTD,0.11655259880887708,0.581828626965834,,0.17078172905404268
