code,company,actual,predicted,minimun,maximum
500104,HINDUSTAN PETROLEUM CORPN LTD,2.1273541365569724,5.344089111930815,,8.970488592625998
533096,ADANI POWER LTD,2.0300310300310334,1.5062035675444443,0.9666450268008412,
500114,TITAN COMPANY LTD,1.8386066099408103,1.0347793674564505,0.3606845286585776,
532856,TIME TECHNOPLAST LTD,1.528328778682123,2.532418427173186,1.0963748650862624,3.1190945425553
517569,KEI INDUSTRIES LTD,1.4073980063742892,26.710583636021624,,37.01905101645828
500290,MRF LTD,1.3664749894191115,1.7800246469969931,1.356354704557606,1.9370585919423582
532374,STERLITE TECHNOLOGIES LTD,1.267368283277443,4.7694119508425485,,5.705747354202121
517174,HONEYWELL AUTOMATION INDIA LTD,1.2162184172554094,1.259183989810115,1.2048086769298565,1.332139198878875
520057,JTEKT INDIA LTD,1.1144893932390358,1.782625318203081,,1.859119794853419
532819,MINDTREE LTD,1.1027649497731973,0.6764579885196326,0.5288628270830442,1.5609544319496156
532424,GODREJ CONSUMER PRODUCTS LTD,1.083533998164967,2.402081421851188,,2.5122249599217894
500252,LAKSHMI MACHINE WORKS LTD,1.013446850763774,0.714059586525768,0.5929296321811177,2.185545915534509
532978,BAJAJ FINSERV LTD,0.9850499082497666,3.5316319612791474,,3.4935603259368597
524208,AARTI INDUSTRIES LTD,0.9641380622040702,1.547317979688754,,1.5264040177640825
532784,SOBHA LTD,0.9311903531561986,0.5953031846940786,0.6184154621353218,
512237,JAI CORP LTD,0.9030964298577351,1.6183104479416393,,1.5490036561735152
506767,ALKYL AMINES CHEMICALS LTD,0.894480516266365,1.0539609275168702,0.7007571901305731,1.0782166608836379
532777,INFO EDGE INDIA LTD,0.8814266796302203,0.6786650740003776,0.6092125934050895,1.0569332007604608
505255,GMM PFAUDLER LTD,0.8636414887701419,7.249670280493365,,6.378880901783021
532953,VGUARD INDUSTRIES LTD,0.7722140486238099,2.0967845785273984,,1.7950660202084472
501425,BOMBAY BURMAH TRDG CORPN LTD,0.7213119992597432,5.057822289688931,,3.8492889066596936
523610,ITI LTD,0.708791572746423,13.10250088115884,,9.493348285618037
