security code,security name,revenue,income,expenditure,profit,eps,year,quartile
506734,MYSORPETRO,204.46,204.50,-191.70,9.34,1.42,2007,4
506734,MYSORPETRO,212.61,212.84,-197.48,10.10,1.53,2008,2
506734,MYSORPETRO,253.91,254.37,-250.20,0.02,,2008,3
506734,MYSORPETRO,99.70,-20.44,-120.14,-23.54,-3.57,2008,4
506734,MYSORPETRO,131.69,10.96,-120.73,17.94,2.72,2009,1
506734,MYSORPETRO,198.81,13.50,-185.31,6.36,0.97,2009,2
506734,MYSORPETRO,194.28,194.18,-192.66,0.40,0.06,2009,3
506734,MYSORPETRO,213.49,213.43,-207.92,0.50,0.08,2009,4
506734,MYSORPETRO,179.88,-11.69,-191.57,-17.72,-2.69,2010,2
506734,MYSORPETRO,169.31,-1.08,-170.39,-8.08,-1.23,2010,3
506734,MYSORPETRO,169.66,-6.18,-175.84,-14.17,-2.15,2010,4
506734,MYSORPETRO,257.11,257.07,-250.63,3.95,0.60,2011,1
506734,MYSORPETRO,250.75,8.51,-242.25,1.42,0.22,2011,2
506734,MYSORPETRO,153.21,153.17,-169.87,-21.52,-3.27,2011,3
506734,MYSORPETRO,144.15,-1.67,-145.81,-2.64,-0.40,2011,4
506734,MYSORPETRO,186.10,0.66,-37.83,-19.87,-3.02,2012,1
506734,MYSORPETRO,308.60,308.49,-39.33,8.36,1.27,2012,2
506734,MYSORPETRO,327.47,327.47,-35.88,19.63,2.98,2012,3
506734,MYSORPETRO,352.77,352.77,-44.07,11.96,1.82,2012,4
506734,MYSORPETRO,338.60,338.60,-57.12,-19.52,-2.97,2013,1
506734,MYSORPETRO,132.84,132.84,-20.51,-8.27,-1.26,2013,2
506734,MYSORPETRO,74.19,74.19,-16.81,14.93,2.27,2013,3
506734,MYSORPETRO,91.78,91.78,-21.73,15.08,2.29,2013,4
506734,MYSORPETRO,100.44,100.44,-27.30,12.00,1.82,2014,1
506734,MYSORPETRO,92.78,92.78,-14.25,20.49,3.11,2014,2
506734,MYSORPETRO,104.18,104.18,-16.18,33.70,5.12,2014,3
506734,MYSORPETRO,62.29,16.61,-14.99,7.56,1.15,2014,4
506734,MYSORPETRO,69.42,69.42,-18.28,10.40,1.58,2015,1
506734,MYSORPETRO,62.92,62.92,-14.66,10.17,1.54,2015,2
506734,MYSORPETRO,59.54,59.54,-18.23,6.08,0.92,2015,3
506734,MYSORPETRO,52.18,52.18,-23.14,0.58,0.09,2015,4
506734,MYSORPETRO,58.23,58.23,-20.08,2.42,0.37,2016,1
506734,MYSORPETRO,60.53,10.43,-19.30,5.78,,2016,2
506734,MYSORPETRO,62.45,5.01,-21.20,10.60,,2016,3
506734,MYSORPETRO,103.19,2.27,-24.71,0.70,,2016,4
506734,MYSORPETRO,76.81,77.16,-16.70,3.18,0.48,2017,1
506734,MYSORPETRO,,19.63,-3.81,498.13,75.77,2017,2
506734,MYSORPETRO,32.13,63.24,-3.46,16.53,2.51,2017,3
506734,MYSORPETRO,17.37,35.01,-4.11,5.70,0.87,2017,4
506734,MYSORPETRO,12.80,47.80,-5.31,15.12,2.30,2018,1
506734,MYSORPETRO,6.05,21.55,-2.53,5.34,0.81,2018,2
506734,MYSORPETRO,6.05,42.22,-2.94,24.96,3.79,2018,3
506734,MYSORPETRO,33.55,47.98,-3.67,4.29,0.65,2018,4
506734,MYSORPETRO,280.13,301.61,-10.53,4.70,0.71,2019,1
506734,MYSORPETRO,11.49,26.43,-5.05,3.92,0.60,2019,2
506734,MYSORPETRO,16.44,47.06,-1.52,20.89,3.17,2019,3
506734,MYSORPETRO,50.32,64.76,-3.69,5.07,0.77,2019,4
506734,MYSORPETRO,51.53,72.00,-3.83,10.71,1.63,2020,1
506734,MYSORPETRO,1.79,27.68,-1.19,12.58,1.91,2020,2
506734,MYSORPETRO,6.19,32.64,-1.30,-55.56,-8.44,2020,3
506734,MYSORPETRO,83.90,103.73,-4.50,10.37,1.58,2020,4
