security code,security name,revenue,income,expenditure,profit,eps,year,quartile
526409,KKALPANAIND,998.72,1003.63,-932.43,45.67,3.95,2007,3
526409,KKALPANAIND,1092.79,1103.24,-1008.02,66.09,5.72,2007,4
526409,KKALPANAIND,1353.91,1359.60,-1268.88,65.17,5.64,2008,1
526409,KKALPANAIND,1525.46,1531.30,-1423.39,77.70,6.72,2008,2
526409,KKALPANAIND,1590.85,1590.85,-1478.56,71.84,6.22,2008,3
526409,KKALPANAIND,1158.64,75.26,-1083.38,45.14,3.91,2008,4
526409,KKALPANAIND,1754.68,1754.68,-1694.07,23.85,2.06,2009,1
526409,KKALPANAIND,1691.04,104.37,-1586.67,81.12,7.02,2009,2
526409,KKALPANAIND,1742.50,118.40,-1624.10,80.35,6.95,2009,3
526409,KKALPANAIND,1818.83,118.37,-1700.46,82.64,7.15,2009,4
526409,KKALPANAIND,1617.62,1593.53,-1491.88,74.26,6.43,2010,1
526409,KKALPANAIND,1752.97,1739.26,-1656.94,58.91,5.10,2010,2
526409,KKALPANAIND,1994.49,1978.06,-1857.47,80.58,5.06,2010,3
526409,KKALPANAIND,2061.59,2054.11,-1950.33,70.54,4.64,2010,4
526409,KKALPANAIND,2353.18,2346.16,-2202.59,81.47,4.41,2011,1
526409,KKALPANAIND,2058.61,2050.69,-1925.25,80.76,4.37,2011,2
526409,KKALPANAIND,2226.91,2219.64,-2106.26,58.93,3.19,2011,3
526409,KKALPANAIND,2139.30,2117.26,-2020.00,58.75,3.18,2011,4
526409,KKALPANAIND,2768.06,134.27,-244.66,56.78,3.07,2012,1
526409,KKALPANAIND,2745.50,2745.50,-2630.33,68.65,3.65,2012,2
526409,KKALPANAIND,3182.31,3147.52,-3030.49,90.07,4.79,2012,3
526409,KKALPANAIND,3110.29,3089.00,-234.78,37.40,1.99,2012,4
526409,KKALPANAIND,2735.10,2686.60,-2598.72,3.41,0.18,2013,1
526409,KKALPANAIND,2656.05,2618.39,-2539.85,31.72,1.69,2013,2
526409,KKALPANAIND,2943.44,2882.11,-2762.47,73.66,3.92,2013,3
526409,KKALPANAIND,3117.61,6.08,-2929.13,60.10,3.19,2013,4
526409,KKALPANAIND,3769.45,3713.63,-3644.36,29.35,1.56,2014,1
526409,KKALPANAIND,4154.91,4128.18,-3940.43,75.05,3.99,2014,2
526409,KKALPANAIND,4507.25,4455.31,-4329.80,77.18,4.10,2014,3
526409,KKALPANAIND,4210.35,4166.52,-4064.38,77.91,4.14,2014,4
526409,KKALPANAIND,4420.08,4381.80,-4272.26,-186.00,0.00,2015,1
526409,KKALPANAIND,4352.12,4326.07,-4170.64,91.02,0.97,2015,2
526409,KKALPANAIND,4649.92,4625.50,-4449.08,100.93,1.07,2015,3
526409,KKALPANAIND,4543.73,4523.44,-4307.40,-140.34,,2015,4
526409,KKALPANAIND,5170.21,5102.10,-4891.04,62.32,0.65,2016,1
526409,KKALPANAIND,4797.99,4774.24,-4534.66,118.39,1.26,2016,2
526409,KKALPANAIND,4785.43,4727.05,-4532.54,104.15,1.11,2016,3
526409,KKALPANAIND,4392.20,4364.45,-4236.80,32.42,0.34,2016,4
526409,KKALPANAIND,5597.03,5597.03,-5563.25,2.45,0.03,2017,1
526409,KKALPANAIND,5419.72,5435.75,-223.13,59.63,0.63,2017,2
526409,KKALPANAIND,3521.66,3554.98,-242.57,31.67,0.34,2017,3
526409,KKALPANAIND,4027.20,4044.20,-322.67,56.77,0.60,2017,4
526409,KKALPANAIND,4647.27,4669.28,-368.35,71.65,0.76,2018,1
526409,KKALPANAIND,4929.34,4971.77,-313.42,69.16,0.74,2018,2
526409,KKALPANAIND,4808.23,4790.73,-327.33,57.33,0.61,2018,3
526409,KKALPANAIND,4895.68,4935.27,-288.47,52.58,0.56,2018,4
526409,KKALPANAIND,5459.98,5510.52,-308.87,77.11,0.82,2019,1
526409,KKALPANAIND,4948.16,4989.46,-282.16,60.53,0.64,2019,2
526409,KKALPANAIND,4140.20,4166.23,-284.85,35.66,0.38,2019,3
526409,KKALPANAIND,4628.18,4673.81,-291.39,47.38,0.50,2019,4
526409,KKALPANAIND,3905.57,3929.69,-322.46,162.82,1.73,2020,1
526409,KKALPANAIND,2286.24,2306.80,-143.38,0.65,0.01,2020,2
526409,KKALPANAIND,3976.99,4017.39,-277.25,47.86,0.51,2020,3
526409,KKALPANAIND,4329.20,4379.26,-412.20,50.57,0.54,2020,4
