security code,security name,revenue,income,expenditure,profit,eps,year,quartile
533982,TERASOFT,640.05,123.63,-516.42,64.55,5.16,2011,4
533982,TERASOFT,663.16,75.83,-25.18,41.56,3.32,2012,1
533982,TERASOFT,267.17,267.17,-29.75,6.10,0.49,2012,2
533982,TERASOFT,454.20,453.69,-30.16,16.71,1.34,2012,3
533982,TERASOFT,366.63,0.57,-36.45,13.95,1.11,2012,4
533982,TERASOFT,345.53,290.13,-104.24,-7.31,-0.58,2013,1
533982,TERASOFT,255.60,255.14,-42.24,7.40,0.59,2013,2
533982,TERASOFT,191.30,191.16,-28.54,1.55,0.12,2013,3
533982,TERASOFT,247.82,246.80,-33.73,1.40,0.11,2013,4
533982,TERASOFT,320.90,30.37,-39.21,9.88,0.79,2014,1
533982,TERASOFT,101.41,94.77,-18.05,-7.91,-0.63,2014,2
533982,TERASOFT,158.09,152.06,-17.34,3.95,0.32,2014,3
533982,TERASOFT,294.25,289.76,-23.90,18.31,1.46,2014,4
533982,TERASOFT,358.23,344.15,-44.60,22.73,1.82,2015,1
533982,TERASOFT,183.68,172.72,-36.81,10.36,0.83,2015,2
533982,TERASOFT,137.35,119.83,-27.22,9.85,0.79,2015,3
533982,TERASOFT,282.82,272.41,-39.29,26.68,2.13,2015,4
533982,TERASOFT,1119.69,1060.05,-63.00,30.55,2.44,2016,1
533982,TERASOFT,1027.85,1022.28,-19.71,54.56,4.36,2016,2
533982,TERASOFT,701.25,694.45,-20.55,35.39,2.79,2016,3
533982,TERASOFT,458.77,453.25,-32.86,19.38,1.55,2016,4
533982,TERASOFT,349.34,355.29,-72.48,1.15,0.09,2017,1
533982,TERASOFT,334.45,340.18,-68.46,0.78,0.06,2017,2
533982,TERASOFT,263.62,269.74,-37.85,1.02,0.08,2017,3
533982,TERASOFT,429.73,435.75,-63.68,2.50,0.20,2017,4
533982,TERASOFT,668.75,675.83,-82.02,11.49,0.92,2018,1
533982,TERASOFT,240.38,246.48,-31.66,2.11,0.17,2018,2
533982,TERASOFT,247.12,253.37,-19.03,6.96,0.56,2018,3
533982,TERASOFT,199.67,205.89,-3.44,3.76,0.30,2018,4
533982,TERASOFT,1077.16,1083.74,-39.48,24.03,1.92,2019,1
533982,TERASOFT,361.72,368.78,-8.17,16.08,1.29,2019,2
533982,TERASOFT,696.79,704.29,-50.89,13.92,1.11,2019,3
533982,TERASOFT,708.72,716.33,-29.61,13.54,1.08,2019,4
533982,TERASOFT,922.51,930.50,-59.89,21.74,1.74,2020,1
533982,TERASOFT,158.54,166.00,-14.83,-12.38,-0.99,2020,2
533982,TERASOFT,551.52,562.07,-22.14,1.19,0.10,2020,3
533982,TERASOFT,400.27,407.76,-7.77,2.37,0.19,2020,4
