security code,security name,revenue,income,expenditure,profit,eps,year,quartile
514330,ONEGLOBAL,3.27,3.48,-3.32,0.16,,2007,3
514330,ONEGLOBAL,0.94,1.03,-1.10,-0.07,,2007,4
514330,ONEGLOBAL,,0.69,-0.44,0.25,,2008,1
514330,ONEGLOBAL,,0.13,-0.14,-0.01,,2008,2
514330,ONEGLOBAL,,-0.30,-0.30,-0.17,,2008,3
514330,ONEGLOBAL,,-0.52,-0.52,-0.17,,2008,4
514330,ONEGLOBAL,1.23,-6.38,-7.61,-6.33,,2009,1
514330,ONEGLOBAL,0.14,-0.14,-0.28,0.07,,2009,2
514330,ONEGLOBAL,,-0.15,-0.15,0.06,,2009,3
514330,ONEGLOBAL,,-0.25,-0.25,0.07,,2009,4
514330,ONEGLOBAL,,-0.34,-0.34,0.18,,2010,1
514330,ONEGLOBAL,,-0.14,-0.14,0.06,,2010,2
514330,ONEGLOBAL,,-0.28,-0.28,-0.08,,2010,3
514330,ONEGLOBAL,,-0.23,-0.23,0.41,,2010,4
514330,ONEGLOBAL,2.07,-0.52,-2.59,4.88,,2011,1
514330,ONEGLOBAL,,-0.20,-0.20,0.08,,2011,2
514330,ONEGLOBAL,,-0.30,-0.30,18.90,,2011,3
514330,ONEGLOBAL,,-0.16,-0.16,-0.16,,2011,4
514330,ONEGLOBAL,,-0.07,-0.07,-0.07,,2012,1
514330,ONEGLOBAL,,-0.07,-0.07,-0.07,,2012,2
514330,ONEGLOBAL,,-0.05,-0.05,-0.05,-0.01,2012,3
514330,ONEGLOBAL,,-0.60,-0.05,-0.60,-0.08,2012,4
514330,ONEGLOBAL,,-0.19,-0.07,9.30,1.31,2013,1
514330,ONEGLOBAL,,-0.18,-0.06,-0.18,-0.03,2013,2
514330,ONEGLOBAL,,-0.16,-0.08,-0.16,-0.02,2013,3
514330,ONEGLOBAL,,-1.50,-1.44,-1.50,-0.21,2013,4
514330,ONEGLOBAL,,-0.70,-0.02,-0.71,-0.10,2014,1
514330,ONEGLOBAL,,-0.23,-0.12,-0.23,-0.03,2014,2
514330,ONEGLOBAL,,-0.20,-0.10,-0.20,-0.03,2014,3
514330,ONEGLOBAL,,-0.36,0.00,-0.36,-0.05,2014,4
514330,ONEGLOBAL,,-0.17,-0.04,-0.17,-0.02,2015,1
514330,ONEGLOBAL,,-0.27,-0.23,-0.27,-0.04,2015,2
514330,ONEGLOBAL,,-0.28,-0.12,-0.28,-0.04,2015,3
514330,ONEGLOBAL,,-0.10,-0.08,-0.10,-0.01,2015,4
514330,ONEGLOBAL,,-0.14,-0.01,-0.14,-0.02,2016,1
514330,ONEGLOBAL,,-0.42,-0.08,-0.42,-0.06,2016,2
514330,ONEGLOBAL,,-0.16,-0.08,-0.16,-0.02,2016,3
514330,ONEGLOBAL,,-0.13,-0.08,-0.13,-0.02,2016,4
514330,ONEGLOBAL,,,-0.09,-0.18,-0.03,2017,1
514330,ONEGLOBAL,,,-0.08,-0.46,-0.07,2017,2
514330,ONEGLOBAL,,,-0.02,-0.02,0.00,2017,3
514330,ONEGLOBAL,0.75,0.75,-0.03,0.66,0.09,2017,4
514330,ONEGLOBAL,,1.80,-0.04,1.71,0.24,2018,1
514330,ONEGLOBAL,,,-0.27,-0.29,-0.04,2018,2
514330,ONEGLOBAL,17.14,17.14,-0.03,0.46,0.06,2018,3
514330,ONEGLOBAL,,,-0.01,-0.01,0.00,2018,4
514330,ONEGLOBAL,,1.80,-0.28,2.51,0.35,2019,1
514330,ONEGLOBAL,,,-0.02,-0.02,,2019,2
514330,ONEGLOBAL,,,-0.64,-0.66,-0.09,2019,3
514330,ONEGLOBAL,,,0.00,-0.14,-0.04,2019,4
514330,ONEGLOBAL,,0.01,-0.87,-2.20,-0.31,2020,1
514330,ONEGLOBAL,,,-0.38,-0.50,-0.07,2020,2
514330,ONEGLOBAL,6.00,6.00,-0.17,5.79,0.81,2020,3
514330,ONEGLOBAL,10.44,10.44,-0.13,6.73,0.95,2020,4
