security code,security name,revenue,income,expenditure,profit,eps,year,quartile
540954,IWP,477.70,480.06,-56.37,43.28,6.77,2018,1
540954,IWP,488.08,489.97,-60.38,29.42,4.60,2018,2
540954,IWP,525.56,528.16,-85.11,42.95,6.71,2018,3
540954,IWP,483.22,484.25,-92.77,66.88,10.46,2018,4
540954,IWP,508.12,508.70,-82.50,39.18,0.61,2019,1
540954,IWP,475.95,476.44,-82.52,25.70,0.40,2019,2
540954,IWP,501.66,502.20,-101.55,23.42,0.37,2019,3
540954,IWP,513.55,514.85,-89.80,25.01,0.39,2019,4
540954,IWP,455.42,455.64,-67.14,1.76,0.03,2020,1
540954,IWP,306.54,307.87,-52.37,-38.71,0.61,2020,2
540954,IWP,376.48,377.36,-56.05,14.65,0.23,2020,3
540954,IWP,435.89,437.03,-61.00,12.69,0.20,2020,4
