security code,security name,revenue,income,expenditure,profit,eps,year,quartile
505010,AUTOAXLES,1836.15,1843.19,-1613.16,136.98,9.06,2007,3
505010,AUTOAXLES,1744.63,1761.18,-1519.86,146.19,9.67,2007,4
505010,AUTOAXLES,2088.09,2103.35,-1866.70,143.86,9.52,2008,1
505010,AUTOAXLES,2274.35,2291.54,-1980.81,193.53,12.80,2008,2
505010,AUTOAXLES,1369.63,1371.64,-1242.17,74.27,4.91,2008,3
505010,AUTOAXLES,497.45,494.56,-509.96,0.69,0.05,2008,4
505010,AUTOAXLES,561.75,22.76,-538.99,-0.44,-0.03,2009,1
505010,AUTOAXLES,659.03,29.38,-629.65,26.80,1.77,2009,2
505010,AUTOAXLES,954.16,104.28,-849.88,69.57,4.60,2009,3
505010,AUTOAXLES,1363.01,112.40,-1250.62,64.43,4.26,2009,4
505010,AUTOAXLES,1702.91,195.17,-1507.73,125.80,8.32,2010,1
505010,AUTOAXLES,1961.72,221.10,-1740.62,145.48,9.63,2010,2
505010,AUTOAXLES,1669.68,142.81,-1526.88,94.83,6.28,2010,3
505010,AUTOAXLES,1794.64,170.11,-1624.53,97.64,6.46,2010,4
505010,AUTOAXLES,2781.36,290.43,-2490.93,184.00,12.18,2011,1
505010,AUTOAXLES,2739.13,280.39,-2458.73,177.39,11.74,2011,2
505010,AUTOAXLES,2809.82,191.08,-2618.74,116.54,7.71,2011,3
505010,AUTOAXLES,2925.51,308.93,-2616.57,197.34,13.06,2011,4
505010,AUTOAXLES,2955.34,2954.43,-319.03,192.55,12.74,2012,1
505010,AUTOAXLES,1818.08,1815.91,-251.94,59.44,3.93,2012,2
505010,AUTOAXLES,1707.57,1703.81,-210.86,0.86,0.06,2012,3
505010,AUTOAXLES,1985.87,1984.55,-257.85,60.81,4.02,2012,4
505010,AUTOAXLES,1632.63,1630.30,-210.90,25.14,1.66,2013,1
505010,AUTOAXLES,1612.24,1608.36,-204.82,36.75,2.43,2013,2
505010,AUTOAXLES,1194.60,1191.48,-151.86,4.28,0.28,2013,3
505010,AUTOAXLES,1334.21,1332.86,-183.30,29.01,1.92,2013,4
505010,AUTOAXLES,1752.20,1749.72,-150.51,58.57,3.88,2014,1
505010,AUTOAXLES,1876.06,1872.82,-257.92,56.74,3.75,2014,2
505010,AUTOAXLES,1806.80,1804.30,-262.81,37.47,2.48,2014,3
505010,AUTOAXLES,2053.49,2052.35,-279.85,55.89,3.70,2014,4
505010,AUTOAXLES,2557.91,2536.40,-312.80,49.53,3.28,2015,1
505010,AUTOAXLES,2344.99,2340.90,-324.79,78.11,5.17,2015,2
505010,AUTOAXLES,2724.07,2720.07,-317.81,78.49,5.19,2015,3
505010,AUTOAXLES,2672.69,22.20,-317.42,82.46,5.46,2015,4
505010,AUTOAXLES,3117.92,1.52,-331.03,108.67,7.19,2016,1
505010,AUTOAXLES,2927.90,168.08,-377.92,110.58,,2016,2
505010,AUTOAXLES,2241.34,146.77,-234.73,97.22,6.43,2016,3
505010,AUTOAXLES,2788.24,154.45,-2633.79,105.27,,2016,4
505010,AUTOAXLES,3510.86,3513.98,-387.36,172.73,11.43,2017,1
505010,AUTOAXLES,3202.69,3213.71,-344.06,128.97,8.53,2017,2
505010,AUTOAXLES,3496.40,3512.54,-428.67,204.47,13.53,2017,3
505010,AUTOAXLES,4079.27,4093.78,-510.81,223.02,14.76,2017,4
505010,AUTOAXLES,4690.74,4699.67,-577.14,282.86,18.72,2018,1
505010,AUTOAXLES,4737.94,4747.01,-571.49,289.99,19.19,2018,2
505010,AUTOAXLES,4983.76,4992.43,-679.04,320.50,21.21,2018,3
505010,AUTOAXLES,4857.78,4864.94,-632.10,305.47,20.21,2018,4
505010,AUTOAXLES,4810.94,4815.64,-533.21,299.54,19.82,2019,1
505010,AUTOAXLES,4184.48,4198.11,-525.45,246.17,16.29,2019,2
505010,AUTOAXLES,2000.47,2021.38,-251.42,62.41,4.13,2019,3
505010,AUTOAXLES,1647.06,1665.12,-224.23,45.25,2.99,2019,4
505010,AUTOAXLES,1687.57,1712.20,-239.17,57.51,3.81,2020,1
505010,AUTOAXLES,388.52,410.92,-103.49,-230.37,-15.24,2020,2
505010,AUTOAXLES,1692.01,1711.88,-230.62,60.21,3.98,2020,3
505010,AUTOAXLES,2719.65,2736.78,-357.06,131.88,8.73,2020,4
