security code,security name,revenue,income,expenditure,profit,eps,year,quartile
531327,CHARMS,16.36,16.52,-16.41,0.11,,2007,3
531327,CHARMS,14.94,15.19,-15.08,0.11,,2007,4
531327,CHARMS,14.41,14.70,-14.46,0.24,,2008,1
531327,CHARMS,14.17,14.28,-14.16,0.12,,2008,2
531327,CHARMS,15.43,15.77,-15.66,0.08,,2008,3
531327,CHARMS,16.01,-0.31,-16.32,0.02,,2008,4
531327,CHARMS,15.59,-0.12,-15.71,0.11,,2009,1
531327,CHARMS,8.96,0.02,-8.94,0.20,,2009,2
531327,CHARMS,9.46,0.03,-9.43,0.16,,2009,3
531327,CHARMS,5.91,-0.08,-5.99,0.02,,2009,4
531327,CHARMS,5.92,-0.02,-5.94,-26.94,0.07,2010,1
531327,CHARMS,7.59,0.21,-7.38,0.27,,2010,2
531327,CHARMS,5.40,0.08,-5.32,0.11,,2010,3
531327,CHARMS,7.10,5.51,-7.07,0.06,0.01,2010,4
531327,CHARMS,11.25,0.28,-10.98,0.07,0.02,2011,1
531327,CHARMS,5.39,5.39,-5.27,0.17,0.04,2011,2
531327,CHARMS,5.73,-0.27,-6.00,0.09,0.04,2011,3
531327,CHARMS,14.88,9.24,-14.61,0.38,,2011,4
531327,CHARMS,10.29,8.04,-10.26,0.11,0.03,2012,1
531327,CHARMS,8.92,0.11,-8.82,0.15,0.03,2012,2
531327,CHARMS,7.34,7.34,-7.28,0.08,,2012,3
531327,CHARMS,7.22,7.22,-7.15,0.08,,2012,4
531327,CHARMS,12.19,5.98,-11.79,0.44,0.11,2013,1
531327,CHARMS,6.46,6.46,-6.33,0.14,0.03,2013,2
531327,CHARMS,6.40,-0.36,-6.76,-0.27,,2013,3
531327,CHARMS,5.61,5.61,-5.88,0.11,0.03,2013,4
531327,CHARMS,11.08,4.86,-10.31,0.53,0.13,2014,1
531327,CHARMS,3.91,3.91,-4.09,0.12,,2014,2
531327,CHARMS,3.82,-0.21,-4.03,-0.21,-0.05,2014,3
531327,CHARMS,5.80,5.80,-6.13,-0.32,-0.05,2014,4
531327,CHARMS,3.42,3.42,-3.19,0.85,0.21,2015,1
531327,CHARMS,7.49,7.31,-7.79,-0.20,-0.05,2015,2
531327,CHARMS,5.54,5.54,-5.83,-0.24,-0.06,2015,3
531327,CHARMS,5.23,5.23,-0.09,-0.22,-0.05,2015,4
531327,CHARMS,4.55,4.55,-0.10,-3.03,-0.74,2016,1
531327,CHARMS,10.21,10.21,-0.04,0.16,0.04,2016,2
531327,CHARMS,7.10,7.10,-0.04,-0.11,-0.03,2016,3
531327,CHARMS,7.84,7.84,-0.05,-0.19,-0.05,2016,4
531327,CHARMS,5.12,5.22,-0.41,-7.25,-1.76,2017,1
531327,CHARMS,15.45,15.46,-0.03,-0.16,-0.04,2017,2
531327,CHARMS,9.71,9.72,-0.10,-0.19,-0.05,2017,3
531327,CHARMS,8.55,8.56,-0.06,-0.01,,2017,4
531327,CHARMS,6.91,6.99,-0.18,-0.27,-0.06,2018,1
531327,CHARMS,12.68,12.68,-0.48,-0.55,-0.13,2018,2
531327,CHARMS,19.97,19.98,-0.53,-0.60,-0.15,2018,3
531327,CHARMS,5.08,5.12,-0.10,-0.36,-0.09,2018,4
531327,CHARMS,18.29,18.41,0.36,0.97,0.24,2019,1
531327,CHARMS,27.88,27.91,-0.71,-1.19,-0.29,2019,2
531327,CHARMS,15.82,16.15,-0.13,1.39,0.33,2019,3
531327,CHARMS,10.20,10.24,-0.10,-1.15,-0.28,2019,4
531327,CHARMS,-2.89,-2.74,-0.28,-0.08,-0.01,2020,1
531327,CHARMS,0.38,0.40,-0.13,-0.18,-0.04,2020,2
531327,CHARMS,,0.04,-0.72,-0.79,-0.02,2020,3
531327,CHARMS,,0.11,-0.20,-0.27,-0.07,2020,4
