security code,security name,revenue,income,expenditure,profit,eps,year,quartile
519367,TRANSFD,,,,,,2007,3
519367,TRANSFD,,,,,,2007,4
519367,TRANSFD,,,-0.01,-0.01,,2008,1
519367,TRANSFD,,,,,,2008,2
519367,TRANSFD,,,,,,2008,3
519367,TRANSFD,,,,,,2008,4
519367,TRANSFD,,-0.01,-0.01,-0.01,,2009,1
519367,TRANSFD,,,,,,2009,2
519367,TRANSFD,,,,,,2009,3
519367,TRANSFD,,,,,,2009,4
519367,TRANSFD,,-0.01,-0.01,-0.01,,2010,1
519367,TRANSFD,,,,,,2010,2
519367,TRANSFD,,,,,,2010,3
519367,TRANSFD,,,,,,2010,4
519367,TRANSFD,,-0.01,-0.01,-0.01,,2011,1
519367,TRANSFD,,,,,,2011,2
519367,TRANSFD,,,,,,2011,3
519367,TRANSFD,,,,,,2011,4
519367,TRANSFD,,-0.01,-0.01,-0.01,,2012,1
519367,TRANSFD,0.91,0.91,-0.02,0.13,,2012,2
519367,TRANSFD,0.65,0.65,-0.02,-0.03,,2012,3
519367,TRANSFD,0.47,0.47,0.00,-0.04,,2012,4
519367,TRANSFD,0.42,0.42,-0.02,-0.02,,2013,1
519367,TRANSFD,0.46,0.46,-0.46,-0.35,-0.01,2013,2
519367,TRANSFD,0.48,0.48,-0.28,-0.18,-0.01,2013,3
519367,TRANSFD,0.43,0.43,-0.15,-0.87,-0.03,2013,4
519367,TRANSFD,1.14,1.14,-0.02,0.20,0.01,2014,1
519367,TRANSFD,0.50,0.50,-0.24,0.02,0.00,2014,2
519367,TRANSFD,0.48,0.48,-0.08,0.03,0.00,2014,3
519367,TRANSFD,10.55,10.55,-0.04,0.32,0.01,2014,4
519367,TRANSFD,9.49,9.49,-0.07,0.09,0.03,2015,1
519367,TRANSFD,33.70,33.70,-0.51,9.17,3.17,2015,2
519367,TRANSFD,5.16,5.16,-0.18,0.71,0.25,2015,3
519367,TRANSFD,3.29,3.29,-0.08,0.14,0.05,2015,4
519367,TRANSFD,9.06,9.06,-0.07,-7.23,-2.49,2016,1
519367,TRANSFD,12.60,12.60,-0.13,2.92,1.01,2016,2
519367,TRANSFD,0.50,0.50,-0.17,0.04,0.01,2016,3
519367,TRANSFD,0.60,0.60,-0.24,-0.74,-0.26,2017,1
519367,TRANSFD,,,-0.44,-0.51,-0.16,2017,2
519367,TRANSFD,,,-0.21,-0.30,-0.09,2017,3
519367,TRANSFD,,,-0.19,-0.28,-0.10,2017,4
519367,TRANSFD,,,-1.24,-1.39,-0.44,2018,1
519367,TRANSFD,,,-0.48,-0.59,-0.19,2018,2
519367,TRANSFD,,,-0.25,-0.37,-0.13,2018,3
519367,TRANSFD,,,-0.47,-0.61,-0.21,2018,4
519367,TRANSFD,,,-0.21,-0.38,-0.13,2019,1
519367,TRANSFD,,,-0.31,-0.48,-0.17,2019,2
519367,TRANSFD,,,-0.24,-0.38,-0.13,2019,3
519367,TRANSFD,,0.55,-0.35,0.11,0.08,2019,4
519367,TRANSFD,,1.30,-0.31,2.59,1.83,2020,1
519367,TRANSFD,,1.65,-0.80,0.76,5.21,2020,2
519367,TRANSFD,,,-0.29,-0.54,-3.72,2020,3
519367,TRANSFD,,,-0.20,-0.30,-2.09,2020,4
