security code,security name,revenue,income,expenditure,profit,eps,year,quartile
504335,PAZEL,,,-0.02,-0.02,-0.33,2007,3
504335,PAZEL,,,-0.02,-0.02,-0.33,2007,4
504335,PAZEL,,,-0.02,-0.02,-0.33,2008,1
504335,PAZEL,,,0.00,,-0.01,2008,2
504335,PAZEL,,0.00,0.00,0.00,-0.01,2008,3
504335,PAZEL,,0.00,0.00,0.00,-0.01,2008,4
504335,PAZEL,,0.00,0.00,0.00,-0.01,2009,1
504335,PAZEL,,0.00,0.00,0.00,-0.03,2009,2
504335,PAZEL,,0.00,0.00,0.00,-0.03,2009,3
504335,PAZEL,,0.00,0.00,0.00,-0.03,2009,4
504335,PAZEL,,0.00,0.00,0.00,-0.03,2010,1
504335,PAZEL,7.41,0.09,-7.32,0.09,1.80,2010,2
504335,PAZEL,8.62,0.12,-8.50,0.12,2.40,2010,3
504335,PAZEL,8.93,0.10,-8.83,0.10,1.90,2010,4
504335,PAZEL,9.54,0.05,-9.49,0.05,1.02,2011,1
504335,PAZEL,7.78,0.11,-7.67,0.11,2.24,2011,2
504335,PAZEL,0.22,0.00,-0.22,0.00,-0.05,2011,3
504335,PAZEL,0.90,0.08,-0.81,-0.86,-0.85,2011,4
504335,PAZEL,21.22,16.32,-2.09,2.07,,2012,1
504335,PAZEL,27.17,27.08,-0.22,1.09,0.06,2012,2
504335,PAZEL,14.48,13.73,-0.33,1.53,0.87,2012,3
504335,PAZEL,1.93,1.93,-0.16,1.15,0.07,2012,4
504335,PAZEL,2.63,2.63,-0.27,1.78,0.10,2013,1
504335,PAZEL,1.73,1.73,-0.23,1.41,0.08,2013,2
504335,PAZEL,2.24,2.24,-0.16,2.04,0.20,2013,3
504335,PAZEL,2.87,2.87,-0.27,2.46,0.01,2013,4
504335,PAZEL,11.79,2.28,-0.28,-11.90,-0.07,2014,1
504335,PAZEL,1.72,1.72,-0.18,1.48,0.01,2014,2
504335,PAZEL,3.17,3.17,-0.69,2.15,0.01,2014,3
504335,PAZEL,3.16,3.16,-0.73,1.97,0.01,2014,4
504335,PAZEL,7.68,7.68,-0.60,6.65,0.04,2015,1
504335,PAZEL,3.20,3.20,-0.50,1.80,0.01,2015,2
504335,PAZEL,8.05,4.97,-1.61,0.97,0.01,2015,3
504335,PAZEL,7.80,5.12,-0.70,1.56,0.01,2015,4
504335,PAZEL,2.40,1.71,-6.03,-6.22,-0.04,2016,1
504335,PAZEL,1.97,1.97,-0.51,0.97,0.01,2016,2
504335,PAZEL,4.22,1.97,-0.76,1.11,0.01,2016,3
504335,PAZEL,3.48,1.30,-0.62,1.13,0.01,2016,4
504335,PAZEL,2.81,2.81,-6.56,-4.38,-0.01,2017,1
504335,PAZEL,,1.95,-0.57,1.03,0.01,2017,2
504335,PAZEL,,2.15,-0.61,1.19,0.01,2017,3
504335,PAZEL,25.28,25.28,-0.53,2.68,0.02,2017,4
504335,PAZEL,12.57,12.57,-0.83,-0.20,,2018,1
504335,PAZEL,2.59,2.59,-0.58,1.09,0.01,2018,2
504335,PAZEL,8.40,11.69,-1.87,1.25,0.01,2018,3
504335,PAZEL,,3.17,-0.54,1.58,0.01,2018,4
504335,PAZEL,5.60,5.60,-0.60,3.54,0.02,2019,1
504335,PAZEL,0.37,2.85,-0.46,1.32,0.01,2019,2
504335,PAZEL,,2.78,-0.67,1.82,0.01,2019,3
504335,PAZEL,,3.16,-0.92,1.97,0.01,2019,4
504335,PAZEL,,2.85,-0.55,0.17,,2020,1
504335,PAZEL,,2.89,-0.34,1.68,0.01,2020,2
504335,PAZEL,,2.89,-0.41,1.71,0.01,2020,3
