security code,security name,revenue,income,expenditure,profit,eps,year,quartile
509945,THACKER,71.16,71.16,-66.22,2.69,34.21,2007,3
509945,THACKER,52.38,52.38,-49.16,1.47,18.71,2007,4
509945,THACKER,2.97,2.97,-1.25,1.14,14.48,2008,1
509945,THACKER,2.90,2.90,-0.81,0.93,11.82,2008,2
509945,THACKER,50.47,54.72,-48.46,4.12,13.06,2008,3
509945,THACKER,,-0.46,-0.46,2.13,6.76,2008,4
509945,THACKER,49.27,-0.86,-50.13,0.89,2.81,2009,1
509945,THACKER,81.98,1.33,-80.64,1.92,6.09,2009,2
509945,THACKER,86.68,-1.73,-88.41,1.44,18.26,2009,3
509945,THACKER,76.50,0.46,-76.04,2.29,29.11,2009,4
509945,THACKER,52.31,7.20,-45.12,4.27,54.21,2010,1
509945,THACKER,187.51,3.40,-184.11,2.26,7.16,2010,2
509945,THACKER,130.08,-1.23,0.71,-0.47,-5.96,2010,3
509945,THACKER,113.91,113.91,-0.75,3.04,38.59,2010,4
509945,THACKER,2.03,-0.10,-2.13,-0.18,-2.22,2011,1
509945,THACKER,22.38,22.38,-20.79,0.69,8.71,2011,2
509945,THACKER,67.63,-5.39,-73.02,-4.67,-59.26,2011,3
509945,THACKER,2.09,-3.60,0.11,-3.51,-44.58,2011,4
509945,THACKER,3.82,2.77,-0.47,0.69,8.78,2012,1
509945,THACKER,2.09,1.09,-0.38,0.95,12.05,2012,2
509945,THACKER,2.09,1.16,-0.93,2.30,29.18,2012,3
509945,THACKER,2.13,2.13,-1.01,-5.39,-68.44,2012,4
509945,THACKER,3.46,2.13,-0.43,1.32,16.79,2013,1
509945,THACKER,2.13,1.07,-1.06,1.23,15.62,2013,2
509945,THACKER,30.52,1.15,-29.37,2.22,28.21,2013,3
509945,THACKER,2.13,2.13,-1.43,0.38,4.76,2013,4
509945,THACKER,2.14,2.13,-0.32,-0.04,-0.28,2014,1
509945,THACKER,2.65,2.13,-1.31,0.45,0.52,2014,2
509945,THACKER,8.87,6.43,-6.24,1.88,2.38,2014,3
509945,THACKER,17.73,17.12,-16.58,0.32,0.41,2014,4
509945,THACKER,6.91,6.33,-0.91,-1.71,-2.18,2015,1
509945,THACKER,6.67,6.67,-0.60,-1.01,-1.28,2015,2
509945,THACKER,18.68,18.68,-0.92,0.42,0.53,2015,3
509945,THACKER,19.23,19.23,-1.08,-0.68,-0.86,2015,4
509945,THACKER,3.62,3.62,-1.22,-1.00,-1.27,2016,1
509945,THACKER,8.20,8.20,-1.38,2.52,3.20,2016,3
509945,THACKER,4.66,4.66,-1.53,-0.13,-0.16,2016,4
509945,THACKER,4.43,4.43,-1.58,-0.53,-0.68,2017,1
509945,THACKER,4.52,4.52,-2.22,-0.17,-0.16,2017,2
509945,THACKER,5.95,5.95,-1.85,2.92,2.68,2017,3
509945,THACKER,1.33,1.34,-1.20,-1.36,-1.25,2017,4
509945,THACKER,12.73,12.73,-1.71,3.46,3.18,2018,1
509945,THACKER,6.57,6.57,-8.51,-1.88,-1.73,2018,2
509945,THACKER,9.83,9.83,-0.76,1.20,1.10,2018,3
509945,THACKER,0.14,5.87,-0.62,-1.92,-1.76,2018,4
509945,THACKER,0.14,5.91,-0.48,-1.76,-1.62,2019,1
509945,THACKER,0.72,6.70,-0.60,-0.19,0.17,2019,2
509945,THACKER,5.01,14.34,-2.38,5.77,5.30,2019,3
509945,THACKER,6.12,11.31,-1.50,2.24,2.06,2019,4
509945,THACKER,4.70,13.74,-0.89,5.89,5.41,2020,1
509945,THACKER,4.73,9.42,-0.33,3.02,2.77,2020,2
509945,THACKER,6.42,11.10,-3.34,1.56,1.43,2020,3
509945,THACKER,4.64,10.91,-0.95,3.78,3.48,2020,4
