security code,security name,revenue,income,expenditure,profit,eps,year,quartile
541702,ASHNI,,,-0.07,-0.07,-0.02,2018,2
541702,ASHNI,0.60,0.60,-0.10,-0.15,-0.05,2018,3
541702,ASHNI,12.57,12.57,-12.63,-0.06,-0.02,2018,4
541702,ASHNI,13.61,13.62,-0.09,-0.11,-0.04,2019,1
541702,ASHNI,,0.01,-0.37,-0.42,-0.14,2019,2
541702,ASHNI,,,-0.03,-0.09,-0.03,2019,3
541702,ASHNI,15.52,15.52,-0.05,-0.07,-0.02,2019,4
541702,ASHNI,6.00,6.00,-0.31,0.24,0.08,2020,1
541702,ASHNI,,,-0.33,-0.39,-0.13,2020,2
541702,ASHNI,,,-0.04,-0.10,-0.03,2020,3
541702,ASHNI,,,-0.07,-0.13,-0.04,2020,4
