security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530755,CORNE,15.78,15.78,-1.08,-1.01,,2007,3
530755,CORNE,14.42,14.42,-1.05,-1.36,,2007,4
530755,CORNE,26.09,26.09,-1.96,0.37,,2008,1
530755,CORNE,29.26,29.26,-1.85,0.68,,2008,2
530755,CORNE,18.23,0.92,-1.27,0.14,,2008,3
530755,CORNE,21.96,1.43,-1.50,0.66,,2008,4
530755,CORNE,24.94,,-1.89,-0.77,,2009,1
530755,CORNE,18.62,-0.08,-1.61,-0.08,,2009,2
530755,CORNE,20.43,1.05,-1.68,0.43,,2009,3
530755,CORNE,29.15,2.06,-2.14,1.44,,2009,4
530755,CORNE,30.00,1.09,-2.00,-0.63,,2010,1
530755,CORNE,35.40,3.00,-2.36,1.24,,2010,2
530755,CORNE,32.16,1.16,-2.27,0.54,,2010,3
530755,CORNE,37.39,1.53,-2.50,-9.90,,2010,4
530755,CORNE,33.45,2.66,-2.30,0.94,,2011,1
530755,CORNE,32.91,32.81,-2.48,-0.71,,2011,2
530755,CORNE,31.00,0.21,-2.49,0.21,,2011,3
530755,CORNE,32.57,0.44,-2.48,0.44,,2011,4
530755,CORNE,34.03,0.45,-2.74,0.62,0.12,2012,1
530755,CORNE,30.53,0.68,-2.29,0.68,0.14,2012,2
530755,CORNE,24.74,0.57,-1.95,0.08,0.02,2012,3
530755,CORNE,26.51,-2.61,-2.10,-2.61,-0.52,2012,4
530755,CORNE,24.63,-1.01,-25.64,-1.01,-0.20,2013,2
530755,CORNE,47.56,47.56,-3.52,0.78,0.15,2013,3
530755,CORNE,46.31,46.31,-14.04,0.66,0.13,2013,4
530755,CORNE,35.90,35.90,-13.74,-2.39,-0.47,2014,1
530755,CORNE,30.79,30.79,-31.64,-0.85,-0.17,2014,2
530755,CORNE,30.38,30.38,-11.52,-0.69,-0.01,2014,3
530755,CORNE,38.16,38.16,-12.75,-0.24,-0.05,2014,4
530755,CORNE,35.71,35.71,-12.47,-3.71,-0.73,2015,1
530755,CORNE,36.24,36.24,-3.72,0.56,0.01,2015,2
530755,CORNE,42.14,42.14,-13.78,0.75,0.15,2015,3
530755,CORNE,34.91,34.91,-11.99,0.53,0.11,2015,4
530755,CORNE,44.73,0.59,-18.24,0.28,,2016,1
530755,CORNE,37.65,0.50,-11.98,0.50,,2016,2
530755,CORNE,41.36,0.74,-13.85,0.74,,2016,3
530755,CORNE,38.08,-1.19,-39.27,-1.19,,2016,4
530755,CORNE,37.21,37.21,-10.79,-0.68,-0.13,2017,1
530755,CORNE,16.43,16.43,-1.94,-1.68,-0.33,2017,2
530755,CORNE,28.11,28.11,-11.00,-0.93,-0.18,2017,3
530755,CORNE,36.02,36.02,-4.80,-0.77,-0.15,2017,4
530755,CORNE,39.69,39.69,-1.62,-1.67,-0.33,2018,1
530755,CORNE,36.89,36.89,-0.40,-0.80,-0.16,2018,2
530755,CORNE,43.99,43.99,-10.45,-0.16,-0.52,2018,3
530755,CORNE,40.83,40.83,-0.35,-0.32,-0.06,2018,4
530755,CORNE,38.16,39.95,-0.28,-2.97,-0.59,2019,1
530755,CORNE,30.39,30.39,-10.24,-2.83,-5.61,2019,2
530755,CORNE,23.73,23.73,-8.63,-2.68,-0.53,2019,4
530755,CORNE,20.88,22.50,-13.33,-15.80,-3.13,2020,1
530755,CORNE,7.62,7.62,-4.70,-5.46,-10.81,2020,2
530755,CORNE,11.31,11.31,-6.70,-7.16,-1.42,2020,3
530755,CORNE,6.78,6.78,-2.80,-1.64,-0.33,2020,4
