security code,security name,revenue,income,expenditure,profit,eps,year,quartile
514316,RAGHUSYN,136.75,137.05,-131.54,3.89,1.00,2007,3
514316,RAGHUSYN,100.09,100.41,-94.53,1.85,0.48,2007,4
514316,RAGHUSYN,87.30,83.60,-85.38,-4.66,,2008,1
514316,RAGHUSYN,87.95,88.48,-85.35,1.38,0.36,2008,2
514316,RAGHUSYN,76.37,77.16,-74.46,1.12,0.29,2008,3
514316,RAGHUSYN,68.61,2.13,-66.47,0.80,0.21,2008,4
514316,RAGHUSYN,89.43,2.80,-86.63,1.27,0.33,2009,1
514316,RAGHUSYN,71.75,71.75,-70.15,1.17,0.30,2009,2
514316,RAGHUSYN,62.08,-0.21,-62.29,-1.04,,2009,3
514316,RAGHUSYN,77.36,1.06,-76.31,0.36,0.09,2009,4
514316,RAGHUSYN,67.23,0.40,-66.84,-2.62,,2010,1
514316,RAGHUSYN,73.44,1.09,-72.36,0.73,0.18,2010,2
514316,RAGHUSYN,92.64,-4.26,-96.90,-4.64,,2010,3
514316,RAGHUSYN,104.83,104.83,-103.61,0.97,0.25,2010,4
514316,RAGHUSYN,90.83,4.33,-86.49,0.44,0.11,2011,1
514316,RAGHUSYN,114.00,-0.01,-114.01,0.35,0.08,2011,3
514316,RAGHUSYN,102.03,0.63,-101.40,0.40,0.10,2011,4
514316,RAGHUSYN,107.01,107.01,-3.88,0.38,0.10,2012,1
514316,RAGHUSYN,128.42,128.39,-2.12,0.93,0.24,2012,2
514316,RAGHUSYN,118.40,118.40,-4.02,0.77,0.20,2012,3
514316,RAGHUSYN,133.97,133.97,-4.58,1.00,0.26,2012,4
514316,RAGHUSYN,120.12,120.12,-5.39,27.48,7.09,2013,1
514316,RAGHUSYN,75.82,75.82,-3.56,-1.10,-0.28,2013,2
514316,RAGHUSYN,84.47,84.47,-44.79,0.71,0.18,2013,3
514316,RAGHUSYN,123.71,123.71,-55.09,8.41,2.17,2013,4
514316,RAGHUSYN,103.88,103.88,-52.53,-3.72,-0.96,2014,1
514316,RAGHUSYN,90.89,90.89,-42.18,1.69,0.44,2014,2
514316,RAGHUSYN,124.36,124.36,-5.70,0.75,0.19,2014,3
514316,RAGHUSYN,137.60,137.60,-9.37,0.83,0.21,2014,4
514316,RAGHUSYN,113.33,113.33,-9.37,-0.02,,2015,1
514316,RAGHUSYN,105.55,105.55,-8.63,0.34,0.09,2015,2
514316,RAGHUSYN,129.44,129.44,-8.62,0.44,0.11,2015,3
514316,RAGHUSYN,84.47,84.47,-10.91,2.99,0.77,2015,4
514316,RAGHUSYN,108.39,108.39,-8.78,0.48,0.13,2016,1
514316,RAGHUSYN,108.80,108.80,-9.01,1.15,0.30,2016,2
514316,RAGHUSYN,81.00,81.00,-9.20,0.89,0.22,2016,3
514316,RAGHUSYN,93.17,93.17,-15.77,2.39,0.62,2016,4
514316,RAGHUSYN,134.83,136.13,-50.29,1.93,0.50,2017,1
514316,RAGHUSYN,94.85,96.69,-54.80,1.49,0.39,2017,2
514316,RAGHUSYN,97.88,100.69,-54.02,5.92,1.54,2017,3
514316,RAGHUSYN,101.06,101.86,-50.88,0.92,0.24,2017,4
514316,RAGHUSYN,85.59,86.22,-52.22,-2.29,-0.60,2018,1
514316,RAGHUSYN,105.66,109.80,-58.84,4.24,1.10,2018,2
514316,RAGHUSYN,124.73,126.20,-64.76,1.63,0.42,2018,3
514316,RAGHUSYN,170.62,172.04,-66.52,6.56,1.69,2018,4
514316,RAGHUSYN,171.04,185.79,-54.35,9.85,2.54,2019,1
514316,RAGHUSYN,205.87,208.18,-64.95,4.85,1.27,2019,2
514316,RAGHUSYN,163.28,165.63,-53.08,1.70,0.46,2019,3
514316,RAGHUSYN,270.10,273.26,-63.90,12.72,3.26,2019,4
514316,RAGHUSYN,284.44,293.91,-54.05,5.55,1.43,2020,1
514316,RAGHUSYN,119.75,125.24,-28.14,4.79,1.24,2020,2
514316,RAGHUSYN,443.68,466.04,-83.14,16.92,4.39,2020,3
514316,RAGHUSYN,519.00,545.69,-93.47,26.96,6.99,2020,4
