security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511609,ISLCONSUL,1.51,1.51,-2.63,-1.12,,2007,3
511609,ISLCONSUL,,,-0.14,-0.13,,2007,4
511609,ISLCONSUL,0.08,4.32,-0.66,3.62,1.21,2008,1
511609,ISLCONSUL,0.17,0.17,-8.16,-7.99,,2008,2
511609,ISLCONSUL,0.26,-14.26,-14.51,-14.25,,2008,3
511609,ISLCONSUL,0.28,-13.77,-14.04,-13.76,,2008,4
511609,ISLCONSUL,26.86,24.21,-2.64,42.34,14.11,2009,1
511609,ISLCONSUL,,-0.12,-0.12,-0.12,,2009,2
511609,ISLCONSUL,,-0.21,-0.21,-0.21,,2009,3
511609,ISLCONSUL,50.22,-17.07,-67.29,-17.07,,2009,4
511609,ISLCONSUL,0.47,0.47,20.47,20.94,6.98,2010,1
511609,ISLCONSUL,22.91,22.90,-20.51,2.40,0.80,2010,2
511609,ISLCONSUL,9.80,9.80,-9.70,0.10,0.03,2010,3
511609,ISLCONSUL,,-0.45,-0.45,-0.45,,2010,4
511609,ISLCONSUL,2.05,2.05,-0.95,1.10,0.37,2011,1
511609,ISLCONSUL,68.45,67.60,-64.97,3.48,1.16,2011,2
511609,ISLCONSUL,2.21,2.21,-4.03,-1.82,-0.61,2011,3
511609,ISLCONSUL,8.71,7.21,-6.72,1.99,0.66,2011,4
511609,ISLCONSUL,28.53,23.76,-25.76,2.77,0.92,2012,1
511609,ISLCONSUL,1.33,1.33,-0.17,-1.44,-0.48,2012,2
511609,ISLCONSUL,3.09,2.07,-1.71,1.87,0.62,2012,3
511609,ISLCONSUL,31.26,30.12,-1.63,6.46,0.54,2012,4
511609,ISLCONSUL,55.42,52.04,-2.55,-6.21,-0.52,2013,1
511609,ISLCONSUL,39.76,1.20,-0.74,0.96,0.08,2013,2
511609,ISLCONSUL,23.13,21.99,-0.92,-18.68,-1.56,2013,3
511609,ISLCONSUL,572.61,571.55,-0.67,10.15,0.85,2013,4
511609,ISLCONSUL,312.20,0.92,-0.65,8.50,0.71,2014,1
511609,ISLCONSUL,48.10,0.89,-0.86,9.10,0.76,2014,2
511609,ISLCONSUL,71.10,70.12,-0.73,12.24,1.02,2014,3
511609,ISLCONSUL,79.73,78.69,-0.86,19.70,1.64,2014,4
511609,ISLCONSUL,22.67,18.21,-0.76,-36.27,-3.02,2015,1
511609,ISLCONSUL,14.12,13.48,-1.03,-4.82,-0.40,2015,2
511609,ISLCONSUL,17.17,16.32,-0.76,-2.86,-0.24,2015,3
511609,ISLCONSUL,9.13,8.47,-0.82,0.69,0.06,2015,4
511609,ISLCONSUL,137.59,136.85,-0.74,9.32,0.78,2016,1
511609,ISLCONSUL,14.79,13.94,-1.07,0.90,0.08,2016,2
511609,ISLCONSUL,31.00,0.14,-0.62,-2.54,-0.21,2016,3
511609,ISLCONSUL,61.50,1.87,-0.43,-1.61,-0.13,2016,4
511609,ISLCONSUL,358.59,359.11,-352.34,5.48,0.46,2017,1
511609,ISLCONSUL,55.50,55.51,-52.86,2.64,0.22,2017,2
511609,ISLCONSUL,89.95,92.30,-0.45,-4.94,-0.41,2017,3
511609,ISLCONSUL,98.83,99.64,-0.25,12.20,1.02,2017,4
511609,ISLCONSUL,352.55,352.57,-372.05,-14.35,-1.20,2018,1
511609,ISLCONSUL,140.14,140.24,-180.27,-40.03,-3.34,2018,2
511609,ISLCONSUL,91.75,91.84,-112.10,-20.14,-1.68,2018,3
511609,ISLCONSUL,89.07,89.53,-0.67,13.48,1.12,2018,4
511609,ISLCONSUL,165.04,165.15,-1.08,44.67,1.86,2019,1
