security code,security name,revenue,income,expenditure,profit,eps,year,quartile
505703,DECANBRG,14.93,14.93,-15.76,-0.99,,2007,3
505703,DECANBRG,20.10,20.84,-20.84,-0.57,,2007,4
505703,DECANBRG,12.18,13.11,-12.23,0.50,0.23,2008,1
505703,DECANBRG,9.96,10.29,-11.08,-0.99,,2008,2
505703,DECANBRG,11.77,11.77,-11.56,0.04,,2008,3
505703,DECANBRG,7.93,-0.60,-8.53,-0.14,,2008,4
505703,DECANBRG,21.57,0.72,-20.85,0.52,0.19,2009,1
505703,DECANBRG,11.24,10.69,-11.55,-0.33,,2009,2
505703,DECANBRG,16.30,16.16,-15.66,0.62,0.28,2009,3
505703,DECANBRG,16.69,0.29,-16.41,0.26,0.12,2009,4
505703,DECANBRG,17.78,17.65,-17.78,-0.23,,2010,1
505703,DECANBRG,14.66,14.18,-14.55,0.01,0.01,2010,2
505703,DECANBRG,14.05,13.80,-13.68,0.29,0.13,2010,3
505703,DECANBRG,12.14,0.34,-11.80,0.22,0.10,2010,4
505703,DECANBRG,21.82,21.65,-21.94,-0.42,-0.19,2011,1
505703,DECANBRG,19.54,19.16,-19.39,0.03,0.01,2011,2
505703,DECANBRG,11.95,11.95,-11.91,0.02,0.01,2011,3
505703,DECANBRG,16.32,16.32,-17.07,0.34,0.16,2011,4
505703,DECANBRG,16.83,16.79,-16.33,0.16,0.07,2012,1
505703,DECANBRG,10.01,6.53,-8.20,1.75,0.80,2012,2
505703,DECANBRG,12.99,12.99,-13.73,-0.89,-0.41,2012,3
505703,DECANBRG,15.21,15.14,-4.76,-1.97,-0.90,2012,4
505703,DECANBRG,16.51,0.42,-2.33,0.79,0.36,2013,1
505703,DECANBRG,11.84,11.72,-1.83,-0.15,-0.07,2013,3
505703,DECANBRG,14.21,14.16,-2.76,-0.12,-0.06,2013,4
505703,DECANBRG,12.49,11.49,-1.10,0.59,0.27,2014,1
505703,DECANBRG,8.79,8.49,-1.78,-0.17,-0.08,2014,3
505703,DECANBRG,6.36,6.29,-1.88,-0.46,-0.21,2014,4
505703,DECANBRG,12.80,12.42,-1.88,-0.96,-0.44,2015,1
505703,DECANBRG,7.42,4.68,-2.76,0.61,0.28,2015,2
505703,DECANBRG,3.60,0.34,-1.67,-1.72,-0.79,2015,3
505703,DECANBRG,2.55,2.55,-1.18,-1.31,-0.60,2015,4
505703,DECANBRG,6.01,2.18,-1.70,1.36,0.62,2016,1
505703,DECANBRG,5.67,0.03,-2.84,0.54,0.25,2016,2
505703,DECANBRG,5.06,0.28,-2.34,-3.03,-1.39,2016,3
505703,DECANBRG,2.51,0.06,-0.33,-1.41,-0.64,2016,4
505703,DECANBRG,2.08,2.08,-0.83,0.07,,2017,1
505703,DECANBRG,8.93,8.94,-1.64,-2.27,-1.04,2017,2
505703,DECANBRG,6.83,6.86,-2.07,-1.71,-0.79,2017,3
505703,DECANBRG,8.99,9.05,-2.01,-0.94,-0.43,2017,4
505703,DECANBRG,9.88,10.52,-0.32,-1.22,-0.56,2018,1
505703,DECANBRG,3.67,3.68,-0.87,-1.30,-0.60,2018,2
505703,DECANBRG,0.69,1.04,-0.91,-1.07,-0.49,2018,3
505703,DECANBRG,,0.01,-0.47,-1.16,-0.53,2018,4
505703,DECANBRG,2.74,3.29,-1.09,-1.43,-0.66,2019,1
505703,DECANBRG,4.80,4.88,-0.98,-1.54,-0.71,2019,2
505703,DECANBRG,4.91,5.01,-0.81,-1.20,-0.55,2019,3
505703,DECANBRG,3.66,3.51,-0.50,-1.20,-0.55,2019,4
505703,DECANBRG,0.76,8.68,-7.56,1.08,0.49,2020,1
505703,DECANBRG,4.50,4.52,-0.27,-0.52,-0.24,2020,2
505703,DECANBRG,3.52,3.67,-0.37,-0.48,-0.22,2020,3
505703,DECANBRG,0.97,1.09,-0.41,-0.87,-0.40,2020,4
